Rank,Club,Country,Level,Elo,From,To
None,Benfica,POR,1,1597.89416504,2002-08-01,2002-08-07
None,Metz,FRA,2,1597.68664551,2002-07-02,2002-08-03
None,Viktoria Zizkov,CZE,1,1597.55200195,2002-08-01,2002-08-04
None,Spartak Moskva,RUS,1,1597.17626953,2002-07-31,2002-08-03
None,Frankfurt,GER,2,1596.7565918,2002-05-16,2002-08-11
None,PAOK,GRE,1,1593.05200195,2002-05-09,2002-08-13
None,Brondby,DEN,1,1591.5423584,2002-08-01,2002-08-03
None,Numancia,ESP,2,1586.95373535,2002-05-26,2002-08-14
None,West Brom,ENG,1,1586.45263672,2002-07-02,2002-08-14
None,Legia,POL,1,1585.52282715,2002-08-01,2002-08-03
None,Empoli,ITA,1,1584.93798828,2002-07-02,2002-08-14
None,Sturm Graz,AUT,1,1583.88964844,2002-08-01,2002-08-07
None,Partizan,SCG,1,1579.51428223,2002-08-01,2002-08-07
None,Utrecht,NED,1,1578.4642334,2002-05-09,2002-08-13
None,Napoli,ITA,2,1577.29284668,2002-06-03,2002-08-14
None,Poli Ejido,ESP,2,1575.82666016,2002-05-26,2002-08-14
None,Modena,ITA,1,1575.80358887,2002-07-02,2002-08-14
None,Genk,BEL,1,1575.69042969,2002-08-01,2002-08-07
None,Roda,NED,1,1575.45336914,2002-05-09,2002-08-13
None,Guingamp,FRA,1,1573.85205078,2002-05-05,2002-08-02
None,Servette,SUI,1,1573.58581543,2002-08-01,2002-08-03
None,Derby,ENG,2,1572.77832031,2002-07-02,2002-08-10
None,Leicester,ENG,2,1572.77770996,2002-07-02,2002-08-10
None,Xerez,ESP,2,1571.49365234,2002-05-26,2002-08-14
None,Maccabi Haifa,ISR,1,1570.9979248,2002-08-01,2002-08-07
None,Besiktas,TUR,1,1569.31066895,2002-05-05,2002-08-10
None,Levante,ESP,2,1568.51525879,2002-05-26,2002-08-14
None,Salamanca,ESP,2,1567.87365723,2002-05-26,2002-08-14
None,Lecce,ITA,2,1567.43481445,2002-07-02,2002-08-14
None,Albacete,ESP,2,1566.20983887,2002-05-26,2002-08-14
None,Leganes,ESP,2,1565.82580566,2002-05-26,2002-08-14
None,Murcia,ESP,2,1565.71716309,2002-05-26,2002-08-14
None,Ajaccio,FRA,1,1565.4152832,2002-07-02,2002-08-03
None,Lugano,SUI,0,1565.21142578,2002-08-01,2002-08-07
None,Como,ITA,1,1564.02563477,2002-07-02,2002-08-14
None,Lorient,FRA,2,1562.63684082,2002-07-02,2002-08-02
None,Waalwijk,NED,1,1562.06469727,2002-05-09,2002-08-13
None,Le Havre,FRA,1,1561.73999023,2002-07-02,2002-08-03
None,Birmingham,ENG,1,1559.81323242,2002-07-02,2002-08-14
None,Strasbourg,FRA,1,1558.1730957,2002-07-02,2002-08-03
None,Oberhausen,GER,2,1555.69604492,2002-05-16,2002-08-11
None,Cordoba,ESP,2,1553.9765625,2002-05-26,2002-08-14
None,Breda,NED,1,1553.57678223,2002-05-09,2002-08-13
None,Ferrol,ESP,2,1553.23413086,2002-05-26,2002-08-14
None,Litex,BUL,1,1552.69543457,2002-08-01,2002-08-07
None,Austria Wien,AUT,1,1552.63818359,2002-08-01,2002-08-07
None,Hajduk,CRO,1,1551.00134277,2002-08-01,2002-08-03
None,H Tel Aviv,ISR,1,1548.92883301,2002-08-01,2002-08-07
None,Dinamo Zagreb,CRO,1,1548.91394043,2002-08-01,2002-08-03
None,Union Berlin,GER,2,1548.60119629,2002-05-16,2002-08-10
None,Leiria,POR,1,1547.45397949,2002-08-01,2002-08-07
None,St Pauli,GER,2,1545.94897461,2002-07-02,2002-08-11
None,Badajoz,ESP,2,1543.50354004,2002-05-26,2002-08-14
None,Wolves,ENG,2,1542.12854004,2002-05-02,2002-08-11
None,Zuerich,SUI,1,1541.51306152,2002-08-01,2002-08-04
None,Twente,NED,1,1540.02648926,2002-05-09,2002-08-13
None,Nice,FRA,1,1539.4621582,2002-07-02,2002-08-03
None,Crvena Zvezda,SCG,1,1539.4095459,2002-08-01,2002-08-07
None,StGallen,SUI,1,1538.84667969,2002-08-01,2002-08-03
None,Waldhof,GER,2,1537.63757324,2002-05-16,2002-08-11
None,GAK,AUT,1,1536.77258301,2002-08-01,2002-08-04
None,Standard,BEL,1,1535.45056152,2002-08-01,2002-08-07
None,Willem II,NED,1,1533.1328125,2002-05-09,2002-08-13
None,Viking,NOR,1,1533.11425781,2002-08-01,2002-08-01
None,Duisburg,GER,2,1531.19555664,2002-05-16,2002-08-10
None,Mouscron,BEL,1,1530.62915039,2002-08-01,2002-08-07
None,Ternana,ITA,2,1529.05444336,2002-06-03,2002-08-14
None,Maritimo,POR,1,1528.98205566,2002-08-01,2002-08-07
None,Venezia,ITA,2,1528.06762695,2002-07-02,2002-08-14
None,Lokeren,BEL,1,1524.36474609,2002-08-01,2002-08-07
None,Vicenza,ITA,2,1523.1361084,2002-06-03,2002-08-14
None,CSKA Moskva,RUS,1,1523.12060547,2002-07-29,2002-08-03
None,Cagliari,ITA,2,1522.48962402,2002-06-03,2002-08-14
None,Sigma Olomouc,CZE,1,1520.82824707,2002-08-01,2002-08-04
None,Reutlingen,GER,2,1520.4987793,2002-05-16,2002-08-11
None,Sampdoria,ITA,2,1518.89794922,2002-06-03,2002-08-14
None,Stabaek,NOR,1,1518.83837891,2002-08-01,2002-08-04
None,Belenenses,POR,1,1518.05029297,2002-08-01,2002-08-07
None,Norwich,ENG,2,1517.359375,2002-05-13,2002-08-10
None,Ahlen,GER,2,1516.77050781,2002-05-16,2002-08-11
None,Genoa,ITA,2,1515.45825195,2002-06-03,2002-08-14
None,Preston,ENG,2,1514.78979492,2002-05-02,2002-08-10
None,Nancy,FRA,2,1514.35595703,2002-05-04,2002-08-03
None,Rapid Wien,AUT,1,1512.71606445,2002-08-01,2002-08-07
None,Teplice,CZE,1,1511.88647461,2002-08-01,2002-08-04
None,Le Mans,FRA,2,1511.25134277,2002-05-04,2002-08-03
None,Bari,ITA,2,1511.10900879,2002-06-03,2002-08-14
None,Amica Wronki,POL,1,1506.91992188,2002-08-01,2002-08-03
None,Wimbledon,ENG,2,1506.66027832,2002-05-02,2002-08-10
None,Saint-Etienne,FRA,2,1505.1262207,2002-05-04,2002-08-03
None,Banik Ostrava,CZE,1,1504.72802734,2002-08-01,2002-08-04
None,Alkmaar,NED,1,1504.52526855,2002-05-09,2002-08-13
None,Gent,BEL,1,1504.08544922,2002-08-01,2002-08-07
None,Molde,NOR,1,1502.35986328,2002-08-01,2002-08-04
None,Caen,FRA,2,1500.99475098,2002-05-04,2002-08-03
None,M Tel Aviv,ISR,1,1499.43566895,2002-08-01,2002-08-07
None,CSKA Sofia,BUL,1,1498.54382324,2002-08-01,2002-08-07
None,Salernitana,ITA,2,1498.16125488,2002-06-03,2002-08-14
None,Beerschot AC,BEL,1,1497.73022461,2002-08-01,2002-08-07
None,Millwall,ENG,2,1497.54248047,2002-05-03,2002-08-10
None,Niort,FRA,2,1496.64697266,2002-05-04,2002-08-03
None,Karlsruhe,GER,2,1495.36425781,2002-05-16,2002-08-12
None,Siena,ITA,2,1495.22265625,2002-06-03,2002-08-14
None,Beauvais,FRA,2,1495.12133789,2002-05-04,2002-08-03
None,Compostela,ESP,2,1491.73999023,2002-07-01,2002-08-14
None,Getafe,ESP,2,1491.73999023,2002-07-01,2002-08-14
None,Almeria,ESP,2,1491.73999023,2002-07-01,2002-08-14
None,Terrassa,ESP,2,1491.73999023,2002-07-01,2002-08-14
None,Polonia Warszawa,POL,1,1490.8425293,2002-08-01,2002-08-03
None,AIK,SWE,1,1490.80895996,2002-08-01,2002-08-05
None,Helsingborg,SWE,1,1490.77612305,2002-08-01,2002-08-04
None,Chateauroux,FRA,2,1489.93261719,2002-05-04,2002-08-03
None,Burnley,ENG,2,1488.63806152,2002-05-02,2002-08-10
None,Coventry,ENG,2,1488.02758789,2002-05-02,2002-08-10
None,Nijmegen,NED,1,1488.01037598,2002-05-09,2002-08-13
None,Gaziantepspor,TUR,1,1483.80200195,2002-05-05,2002-08-11
None,Midtjylland,DEN,1,1483.28125,2002-08-01,2002-08-04
None,Ancona,ITA,2,1483.03381348,2002-06-03,2002-08-14
None,Bohemians Praha,CZE,1,1480.65600586,2002-08-01,2002-08-05
None,Jablonec,CZE,1,1479.57788086,2002-08-01,2002-08-04
None,Zenit,RUS,1,1479.08569336,2002-07-31,2002-08-03
None,Xanthi,GRE,1,1478.109375,2002-05-09,2002-08-13
None,Pribram,CZE,1,1477.68981934,2002-08-01,2002-08-04
None,Cosenza,ITA,2,1476.85302734,2002-06-03,2002-08-14
None,Pacos Ferreira,POR,1,1476.4432373,2002-08-01,2002-08-07
None,Braga,POR,1,1476.22607422,2002-08-01,2002-08-07
None,Iraklis,GRE,1,1474.58544922,2002-05-09,2002-08-13
None,Brno,CZE,1,1474.46569824,2002-08-01,2002-08-04
None,Odd Grenland,NOR,1,1473.87866211,2002-08-01,2002-08-04
None,Ankaraguecue,TUR,1,1472.22058105,2002-05-05,2002-08-10
None,OFI,GRE,1,1471.57165527,2002-05-09,2002-08-13
None,St Truiden,BEL,1,1470.86633301,2002-08-01,2002-08-07
None,Sheffield United,ENG,2,1469.18408203,2002-05-02,2002-08-10
None,Messina,ITA,2,1469.11889648,2002-06-03,2002-08-14
None,Aalborg,DEN,1,1468.95117188,2002-08-01,2002-08-04
None,Oergryte,SWE,1,1468.84020996,2002-08-01,2002-08-04
None,Panionios,GRE,1,1467.33288574,2002-05-09,2002-08-13
None,Saturn Ramenskoje,RUS,1,1466.26855469,2002-07-30,2002-08-03
None,Halmstad,SWE,1,1465.78869629,2002-08-01,2002-08-05
None,Akademisk,DEN,1,1463.46728516,2002-08-01,2002-08-03
None,De Graafschap,NED,1,1463.43188477,2002-05-09,2002-08-13
None,Aachen,GER,2,1463.32714844,2002-05-16,2002-08-11
None,Denizlispor,TUR,1,1463.04772949,2002-05-05,2002-08-11
None,Gillingham,ENG,2,1462.47277832,2002-05-02,2002-08-10
None,Brann,NOR,1,1460.7623291,2002-08-01,2002-08-01
None,Ferencvaros,HUN,1,1460.66577148,2002-08-01,2002-08-03
None,Groningen,NED,1,1460.3873291,2002-05-09,2002-08-13
None,Odense,DEN,1,1460.02856445,2002-08-01,2002-08-04
None,Dinamo Bucuresti,ROM,1,1459.61486816,2002-08-01,2002-08-07
None,Djurgarden,SWE,1,1459.44372559,2002-08-01,2002-08-04
None,Watford,ENG,2,1458.34545898,2002-05-02,2002-08-10
None,Bradford,ENG,2,1458.03747559,2002-05-02,2002-08-11
None,NK Zagreb,CRO,1,1457.52258301,2002-08-01,2002-08-03
None,Lillestrom,NOR,1,1456.91149902,2002-08-01,2002-08-04
None,Laval,FRA,2,1456.74597168,2002-05-04,2002-08-03
None,Torpedo Moskva,RUS,1,1456.47387695,2002-07-31,2002-08-03
None,Young Boys,SUI,1,1455.57177734,2002-08-01,2002-08-03
None,Odra Wodzislaw,POL,1,1454.57727051,2002-08-01,2002-08-03
None,Crystal Palace,ENG,2,1453.47045898,2002-05-02,2002-08-10
None,Palermo,ITA,2,1453.01916504,2002-06-03,2002-08-14
None,Maribor,SVN,1,1451.81262207,2002-08-01,2002-08-07
None,Braunschweig,GER,2,1451.30371094,2002-07-01,2002-08-11
None,Luebeck,GER,2,1451.30371094,2002-07-01,2002-08-11
None,Burghausen,GER,2,1451.30371094,2002-07-01,2002-08-10
None,Trier,GER,2,1451.30371094,2002-07-01,2002-08-10
None,Forest,ENG,2,1449.36584473,2002-05-02,2002-08-10
None,Gueugnon,FRA,2,1448.98486328,2002-05-04,2002-08-03
None,Dynamo Moskva,RUS,1,1445.90759277,2002-07-30,2002-08-03
None,Ruch,POL,1,1444.00219727,2002-08-01,2002-08-03
None,Genclerbirligi,TUR,1,1443.43029785,2002-05-05,2002-08-11
None,Salzburg,AUT,1,1442.87097168,2002-08-01,2002-08-07
None,Goeteborg,SWE,1,1440.92907715,2002-08-01,2002-08-05
None,Viborg,DEN,1,1440.36633301,2002-08-01,2002-08-04
None,Chmel Blsany,CZE,1,1440.31140137,2002-08-01,2002-08-04
None,Creteil,FRA,2,1440.04406738,2002-05-04,2002-08-03
None,Toulouse,FRA,2,1438.12902832,2002-07-01,2002-08-03
None,Clermont,FRA,2,1438.12902832,2002-07-01,2002-08-03
None,Valence,FRA,2,1438.12902832,2002-07-01,2002-08-03
None,Reims,FRA,2,1438.12902832,2002-07-01,2002-08-02
None,Guimaraes,POR,1,1437.62402344,2002-08-01,2002-08-07
None,Slovacko,CZE,1,1436.00878906,2002-08-01,2002-08-04
None,Hradec Kralove,CZE,1,1433.41052246,2002-08-01,2002-08-04
None,Kryliya Sovetov,RUS,1,1433.26660156,2002-07-31,2002-08-03
None,Aarau,SUI,1,1432.63781738,2002-08-01,2002-08-03
None,Aris,GRE,1,1432.3626709,2002-05-09,2002-08-13
None,Hammarby,SWE,1,1431.66137695,2002-08-01,2002-08-03
None,Beira Mar,POR,1,1430.73303223,2002-08-01,2002-08-07
None,Gil Vicente,POR,1,1430.60339355,2002-08-01,2002-08-07
None,Wasquehal,FRA,2,1430.48632812,2002-05-04,2002-08-03
None,Dunaferr,HUN,1,1427.65026855,2002-08-01,2002-08-03
None,Dnipro,UKR,1,1426.68347168,2002-08-01,2002-08-04
None,Malmoe,SWE,1,1425.05163574,2002-08-01,2002-08-04
None,Varteks,CRO,1,1424.28955078,2002-08-01,2002-08-03
None,Xamax,SUI,1,1423.9354248,2002-08-01,2002-08-03
None,Amiens,FRA,2,1423.91113281,2002-05-04,2002-08-03
None,Bregenz,AUT,1,1423.53186035,2002-08-01,2002-08-07
None,Lyn Oslo,NOR,1,1423.35644531,2002-08-01,2002-08-01
None,Gornik,POL,1,1423.09863281,2002-08-01,2002-08-03
None,Istres,FRA,2,1422.40893555,2002-05-04,2002-08-03
None,Grimsby,ENG,2,1421.86828613,2002-05-02,2002-08-10
None,Sheffield Weds,ENG,2,1421.48388672,2002-05-02,2002-08-10
None,Oerebro,SWE,1,1420.74841309,2002-08-01,2002-08-05
None,Rapid Bucuresti,ROM,1,1419.97717285,2002-08-01,2002-08-07
None,Zalaegerszegi,HUN,1,1419.70178223,2002-08-01,2002-08-07
None,Lubin,POL,1,1419.18359375,2002-08-01,2002-08-03
None,Katowice,POL,1,1418.98669434,2002-08-01,2002-08-03
None,Widzew,POL,1,1418.22412109,2002-08-01,2002-08-03
None,Setubal,POR,1,1417.97558594,2002-08-01,2002-08-07
None,Trabzonspor,TUR,1,1416.51293945,2002-05-04,2002-08-09
None,Wil,SUI,1,1416.08154297,2002-08-01,2002-08-04
None,Aberdeen,SCO,1,1414.29675293,2002-05-13,2002-08-03
None,Steaua,ROM,1,1414.25012207,2002-08-01,2002-08-07
None,Ried,AUT,1,1413.69226074,2002-08-01,2002-08-07
None,Ascoli,ITA,2,1412.22741699,2002-07-01,2002-08-14
None,Catania,ITA,2,1412.22741699,2002-07-01,2002-08-14
None,Livorno,ITA,2,1412.22741699,2002-07-01,2002-08-14
None,Triestina,ITA,2,1412.22741699,2002-07-01,2002-08-14
None,Senec,SLK,0,1411.34204102,2002-08-01,2002-08-07
None,Louvieroise,BEL,1,1411.0715332,2002-08-01,2002-08-07
None,Zilina,SLK,0,1410.82800293,2002-08-01,2002-08-07
None,Portsmouth,ENG,2,1410.05212402,2002-05-02,2002-08-10
None,Silkeborg,DEN,1,1409.95861816,2002-08-01,2002-08-04
None,Rotherham,ENG,2,1409.88916016,2002-05-02,2002-08-10
None,Walsall,ENG,2,1409.53686523,2002-05-02,2002-08-10
None,Dniprodzerzhynsk,UKR,1,1409.33410645,2002-08-01,2002-08-04
None,Westerlo,BEL,1,1408.64892578,2002-08-01,2002-08-07
None,Hearts,SCO,1,1407.86132812,2002-05-13,2002-08-03
None,Pogon,POL,1,1407.41333008,2002-08-01,2002-08-03
None,Kocaelispor,TUR,1,1406.75500488,2002-05-05,2002-08-11
None,Progresul,ROM,1,1405.91113281,2002-08-01,2002-08-07
None,Rotor Volgograd,RUS,1,1405.2076416,2002-07-30,2002-08-03
None,Ionikos,GRE,1,1402.92602539,2002-05-09,2002-08-13
None,Lierse,BEL,1,1400.66723633,2002-08-01,2002-08-07
None,Stoke,ENG,2,1400.35009766,2002-07-01,2002-08-10
None,Reading,ENG,2,1400.35009766,2002-07-01,2002-08-10
None,Brighton,ENG,2,1400.35009766,2002-07-01,2002-08-10
None,Grenoble,FRA,2,1400.29418945,2002-05-04,2002-08-03
None,Aarhus,DEN,1,1398.6809082,2002-08-01,2002-08-04
None,Klagenfurt,AUT,1,1397.4954834,2002-08-01,2002-08-04
None,Santa Clara,POR,1,1395.64147949,2002-08-01,2002-08-07
None,Istanbulspor,TUR,1,1393.21398926,2002-05-05,2002-08-10
None,Bodoe Glimt,NOR,1,1392.98986816,2002-08-01,2002-08-04
None,Bursaspor,TUR,1,1392.6262207,2002-05-05,2002-08-10
None,Rijeka,CRO,1,1390.60498047,2002-08-01,2002-08-03
None,Samsunspor,TUR,1,1390.59301758,2002-05-05,2002-08-11
None,Livingston,SCO,1,1387.38391113,2002-05-13,2002-08-03
None,Grodzisk,POL,1,1385.80578613,2002-08-01,2002-08-03
None,Pasching,AUT,1,1385.60473633,2002-08-01,2002-08-07
None,Ceske Budejovice,CZE,1,1385.30041504,2002-08-01,2002-08-03
None,Osijek,CRO,1,1384.49694824,2002-08-01,2002-08-03
None,Obilic,SCG,1,1383.5916748,2002-08-01,2002-08-07
None,Hibernian,SCO,1,1383.30383301,2002-05-13,2002-08-03
None,Puchov,SLK,0,1382.25012207,2002-08-01,2002-08-07
None,Esbjerg,DEN,1,1381.40612793,2002-08-01,2002-08-04
None,MTK,HUN,1,1375.57299805,2002-08-01,2002-08-02
None,M Zaporizhya,UKR,1,1375.4239502,2002-08-01,2002-08-04
None,Thun,SUI,1,1374.6151123,2002-08-01,2002-08-04
None,Kilmarnock,SCO,1,1372.9864502,2002-05-13,2002-08-03
None,Norrkoeping,SWE,1,1372.5904541,2002-08-01,2002-08-03
None,Varzim,POR,1,1372.39746094,2002-08-01,2002-08-07
None,Tescoma Zlin,CZE,1,1372.10900879,2002-08-01,2002-08-04
None,Sundsvall,SWE,1,1372.07739258,2002-08-01,2002-08-05
None,Diyarbakirspor,TUR,1,1371.01672363,2002-05-05,2002-08-10
None,Slaven Belupo,CRO,1,1369.90612793,2002-08-01,2002-08-03
None,Goeztepe,TUR,1,1369.89099121,2002-05-04,2002-08-11
None,Primorje,SVN,1,1367.89038086,2002-08-01,2002-08-07
None,Landskrona,SWE,1,1367.68395996,2002-08-01,2002-08-05
None,N Burgas,BUL,1,1367.09240723,2002-08-01,2002-08-07
None,Delemont,SUI,1,1365.89074707,2002-08-01,2002-08-03
None,Elfsborg,SWE,1,1365.41711426,2002-08-01,2002-08-04
None,Anzhi,RUS,1,1364.71630859,2002-07-30,2002-08-03
None,Charleroi,BEL,1,1364.43676758,2002-08-01,2002-08-07
