Rank,Club,Country,Level,Elo,From,To
69,Reading,ENG,1,1671.06726074,2006-07-14,2006-08-02
70,Lok Moskva,RUS,1,1669.91442871,2006-07-17,2006-07-22
71,Chievo,ITA,1,1669.66174316,2006-07-17,2006-07-22
72,Le Mans,FRA,1,1669.31311035,2006-07-17,2006-07-22
73,Hertha,GER,1,1669.04333496,2006-07-17,2006-07-22
74,Feyenoord,NED,1,1668.16442871,2006-07-17,2006-07-22
75,Levante,ESP,1,1664.46801758,2006-07-17,2006-07-22
76,Man City,ENG,1,1663.19689941,2006-07-17,2006-07-26
77,Panathinaikos,GRE,1,1662.60131836,2006-07-17,2006-07-27
78,Aston Villa,ENG,1,1661.11169434,2006-07-12,2006-07-27
79,Udinese,ITA,1,1660.29504395,2006-07-12,2006-07-27
80,Stuttgart,GER,1,1659.93579102,2006-07-12,2006-07-26
81,Levski,BUL,1,1659.43701172,2006-07-14,2006-07-26
82,Nantes,FRA,1,1656.92932129,2006-07-14,2006-07-29
83,Olympiakos,GRE,1,1656.0390625,2006-07-14,2006-07-29
84,West Ham,ENG,1,1655.12280273,2006-07-14,2006-07-29
85,Charlton,ENG,1,1653.61364746,2006-07-14,2006-07-27
86,Sochaux,FRA,1,1648.55175781,2006-06-18,2006-07-22
87,Zuerich,SUI,1,1648.33483887,2006-07-20,2006-07-22
88,Celtic,SCO,1,1646.22424316,2006-07-20,2006-07-26
89,Tarragona,ESP,1,1645.53234863,2006-07-20,2006-07-27
90,Parma,ITA,1,1645.33935547,2006-07-20,2006-07-27
91,Saint-Etienne,FRA,1,1643.68554688,2006-07-20,2006-07-27
92,Anderlecht,BEL,1,1642.72888184,2006-07-20,2006-07-27
93,Wigan,ENG,1,1642.17321777,2006-07-20,2006-08-02
94,Portsmouth,ENG,1,1636.95153809,2006-07-14,2006-08-02
95,Nancy,FRA,1,1636.23999023,2006-07-14,2006-08-02
96,Birmingham,ENG,2,1631.63439941,2006-07-14,2006-07-28
97,Ciudad de Murcia,ESP,2,1631.54138184,2006-07-14,2006-07-28
98,Livorno,ITA,1,1631.40356445,2006-07-14,2006-07-28
99,Caen,FRA,2,1629.87683105,2006-07-14,2006-07-28
100,Nuernberg,GER,1,1628.66186523,2006-07-17,2006-07-29
None,Sampdoria,ITA,1,1626.33959961,2006-07-13,2006-08-09
None,Malaga,ESP,2,1625.64099121,2006-07-03,2006-08-09
None,Spartak Moskva,RUS,1,1622.48779297,2006-07-22,2006-07-26
None,Cagliari,ITA,1,1619.43286133,2006-05-15,2006-08-09
None,Zenit,RUS,1,1619.19250488,2006-07-20,2006-07-23
None,Torino,ITA,1,1617.5690918,2006-07-03,2006-08-09
None,Lorca,ESP,2,1616.54162598,2006-06-18,2006-08-09
None,Mainz,GER,1,1615.74133301,2006-05-14,2006-08-09
None,Crvena Zvezda,SRB,1,1613.9967041,2006-06-29,2006-07-26
None,Atalanta,ITA,1,1612.89575195,2006-07-03,2006-08-09
None,Hannover,GER,1,1611.13903809,2006-05-14,2006-08-09
None,Dinamo Bucuresti,ROM,1,1610.62841797,2006-07-14,2006-07-26
None,Strasbourg,FRA,2,1607.4864502,2006-07-03,2006-07-28
None,Toulouse,FRA,1,1607.45483398,2006-05-14,2006-08-05
None,Empoli,ITA,1,1606.65466309,2006-05-15,2006-08-09
None,Siena,ITA,1,1604.60046387,2006-05-15,2006-08-09
None,CSKA Sofia,BUL,1,1601.90551758,2006-07-14,2006-07-26
None,Xerez,ESP,2,1601.85021973,2006-06-18,2006-08-09
None,Gladbach,GER,1,1601.46972656,2006-05-14,2006-08-09
None,Numancia,ESP,2,1598.86975098,2006-06-18,2006-08-09
None,Troyes,FRA,1,1598.61364746,2006-05-14,2006-08-05
None,Bochum,GER,1,1597.49133301,2006-07-03,2006-08-09
None,Reggina,ITA,1,1596.68273926,2006-05-15,2006-08-09
None,Brugge,BEL,1,1596.35095215,2006-07-14,2006-07-27
None,Rangers,SCO,1,1595.26855469,2006-05-08,2006-07-26
None,Almeria,ESP,2,1593.01940918,2006-06-18,2006-08-09
None,Austria Wien,AUT,1,1591.94006348,2006-07-19,2006-07-22
None,Rubin Kazan,RUS,1,1591.85913086,2006-07-20,2006-07-26
None,AEK,GRE,1,1591.09350586,2006-05-15,2006-08-09
None,Besiktas,TUR,1,1590.31604004,2006-05-15,2006-07-26
None,Valenciennes,FRA,1,1588.98266602,2006-07-03,2006-08-05
None,Braga,POR,1,1588.69067383,2006-05-08,2006-08-08
None,Bologna,ITA,2,1587.66699219,2006-05-29,2006-08-09
None,West Brom,ENG,2,1587.50231934,2006-07-03,2006-08-05
None,Sedan,FRA,1,1587.21337891,2006-07-03,2006-08-06
None,Gijon,ESP,2,1586.04711914,2006-06-18,2006-08-09
None,Ajaccio,FRA,2,1585.76550293,2006-07-03,2006-07-28
None,Modena,ITA,2,1585.58544922,2006-06-05,2006-08-09
None,Preston,ENG,2,1584.35803223,2006-05-18,2006-08-05
None,Frankfurt,GER,1,1582.36010742,2006-05-14,2006-08-09
None,Partizan,SRB,1,1580.89123535,2006-06-29,2006-07-26
None,Watford,ENG,1,1580.59521484,2006-07-03,2006-08-08
None,Heerenveen,NED,1,1575.3380127,2006-04-17,2006-08-09
None,Catania,ITA,1,1573.69335938,2006-07-03,2006-08-09
None,Lorient,FRA,1,1573.60705566,2006-07-03,2006-08-05
None,Albacete,ESP,2,1573.37890625,2006-06-18,2006-08-09
None,Lecce,ITA,2,1572.04980469,2006-07-03,2006-08-09
None,Slovan Liberec,CZE,1,1571.44384766,2006-05-14,2006-07-26
None,Wolfsburg,GER,1,1571.25378418,2006-05-14,2006-08-09
None,Dijon,FRA,2,1570.34631348,2006-05-13,2006-07-28
None,Lautern,GER,2,1569.77282715,2006-07-03,2006-08-09
None,Standard,BEL,1,1569.74902344,2006-07-14,2006-07-27
None,Ascoli,ITA,1,1569.63110352,2006-05-15,2006-08-09
None,Castellon,ESP,2,1569.50891113,2006-06-18,2006-08-09
None,Sheffield United,ENG,1,1569.50878906,2006-07-03,2006-08-08
None,Messina,ITA,1,1568.59851074,2006-05-15,2006-08-09
None,Young Boys,SUI,1,1568.13830566,2006-07-20,2006-07-23
None,Twente,NED,1,1568.03283691,2006-04-17,2006-08-09
None,Slavia Praha,CZE,1,1562.95202637,2006-05-14,2006-07-26
None,Metz,FRA,2,1562.23364258,2006-07-03,2006-07-29
None,Roda,NED,1,1562.1809082,2006-04-17,2006-08-09
None,Valladolid,ESP,2,1562.15405273,2006-06-18,2006-08-09
None,Trabzonspor,TUR,1,1560.98718262,2006-05-15,2006-07-26
None,Murcia,ESP,2,1559.14038086,2006-06-18,2006-08-09
None,Leeds,ENG,2,1556.73413086,2006-05-22,2006-08-05
None,Koeln,GER,2,1555.8182373,2006-07-03,2006-08-09
None,Tenerife,ESP,2,1553.90014648,2006-06-18,2006-08-09
None,Boavista,POR,1,1552.40441895,2006-05-07,2006-08-08
None,Real Madrid B,ESP,2,1551.52966309,2006-06-18,2006-08-09
None,Crystal Palace,ENG,2,1551.38598633,2006-05-18,2006-08-05
None,Bielefeld,GER,1,1551.03051758,2006-05-14,2006-08-09
None,Aachen,GER,1,1550.02929688,2006-07-03,2006-08-09
None,Poli Ejido,ESP,2,1548.94262695,2006-06-18,2006-08-09
None,Groningen,NED,1,1548.26159668,2006-04-17,2006-08-09
None,Maritimo,POR,1,1546.55175781,2006-05-08,2006-08-08
None,Elche,ESP,2,1543.31103516,2006-06-18,2006-08-09
None,Wisla,POL,1,1542.01135254,2006-07-14,2006-07-26
None,Torpedo Moskva,RUS,1,1541.80749512,2006-07-20,2006-07-23
None,Nacional,POR,1,1540.79003906,2006-05-07,2006-08-08
None,Guingamp,FRA,2,1540.70068359,2006-05-13,2006-07-28
None,Salamanca,ESP,2,1534.42492676,2006-07-02,2006-08-09
None,Las Palmas,ESP,2,1534.42492676,2006-07-02,2006-08-09
None,Ponferradina,ESP,2,1534.42492676,2006-07-02,2006-08-09
None,Vecindario,ESP,2,1534.42492676,2006-07-02,2006-08-09
None,Salzburg,AUT,1,1533.13684082,2006-07-20,2006-07-22
None,Teplice,CZE,1,1532.9720459,2006-05-14,2006-07-26
None,Brescia,ITA,2,1531.04516602,2006-05-29,2006-08-09
None,Wolves,ENG,2,1530.55310059,2006-05-18,2006-08-05
None,FC Moskva,RUS,1,1529.69067383,2006-07-20,2006-07-25
None,Utrecht,NED,1,1529.44006348,2006-04-17,2006-08-09
None,Leiria,POR,1,1529.38598633,2006-05-08,2006-08-08
None,Pasching,AUT,1,1528.98937988,2006-07-20,2006-07-22
None,Gent,BEL,1,1528.17956543,2006-07-14,2006-07-27
None,Le Havre,FRA,2,1527.7677002,2006-05-13,2006-07-28
None,Genk,BEL,1,1526.65344238,2006-07-14,2006-07-27
None,Rosenborg,NOR,1,1526.25610352,2006-07-17,2006-07-23
None,Bastia,FRA,2,1524.9744873,2006-05-13,2006-07-28
None,Kryliya Sovetov,RUS,1,1524.19067383,2006-07-17,2006-07-23
None,Hercules,ESP,2,1524.0534668,2006-06-19,2006-08-09
None,Southampton,ENG,2,1523.97375488,2006-05-18,2006-08-06
None,FC Kobenhavn,DEN,1,1523.06835938,2006-07-20,2006-07-22
None,Legia,POL,1,1521.96228027,2006-07-14,2006-07-26
None,Arezzo,ITA,2,1521.89306641,2006-05-29,2006-08-09
None,Creteil,FRA,2,1521.55627441,2006-05-13,2006-07-28
None,Sunderland,ENG,2,1521.25231934,2006-07-03,2006-08-06
None,Maccabi Haifa,ISR,1,1519.84362793,2006-05-13,2006-08-09
None,Brann,NOR,1,1519.53271484,2006-07-18,2006-07-26
None,Dinamo Zagreb,CRO,1,1519.11608887,2006-07-14,2006-07-26
None,Debrecen,HUN,1,1517.3828125,2006-07-14,2006-07-26
None,Litex,BUL,1,1517.06738281,2006-07-14,2006-07-26
None,Sparta Praha,CZE,1,1515.67675781,2006-05-14,2006-07-26
None,Grasshoppers,SUI,1,1514.8807373,2006-07-20,2006-07-25
None,Genclerbirligi,TUR,1,1513.64758301,2006-05-15,2006-07-26
None,Crotone,ITA,2,1513.43859863,2006-05-29,2006-08-09
None,Duisburg,GER,2,1510.68103027,2006-07-03,2006-08-09
None,Saturn Ramenskoje,RUS,1,1509.25695801,2006-07-22,2006-07-26
None,Valerenga,NOR,1,1509.0480957,2006-07-17,2006-07-22
None,Norwich,ENG,2,1506.7043457,2006-05-18,2006-08-05
None,Lillestrom,NOR,1,1505.15197754,2006-07-14,2006-07-26
None,Otelul Galati,ROM,1,1502.84399414,2006-07-14,2006-07-26
None,Cottbus,GER,1,1502.21765137,2006-07-03,2006-08-09
None,Freiburg,GER,2,1501.83227539,2006-05-15,2006-08-09
None,Brondby,DEN,1,1501.75244141,2006-07-20,2006-07-23
None,Fuerth,GER,2,1499.72473145,2006-05-15,2006-08-09
None,Progresul,ROM,1,1499.65795898,2006-07-14,2006-07-26
None,Chateauroux,FRA,2,1498.99084473,2006-05-13,2006-07-28
None,Vitesse,NED,1,1498.86914062,2006-04-17,2006-08-09
None,Hearts,SCO,1,1496.71533203,2006-05-08,2006-07-26
None,Rapid Wien,AUT,1,1496.22058105,2006-07-20,2006-07-23
None,Coventry,ENG,2,1495.96289062,2006-05-18,2006-08-06
None,Cesena,ITA,2,1494.78686523,2006-06-05,2006-08-09
None,Belenenses,POR,1,1494.70678711,2006-05-08,2006-08-08
None,Istres,FRA,2,1493.80004883,2006-05-13,2006-07-28
None,Thun,SUI,1,1493.49291992,2006-07-20,2006-07-23
None,Genoa,ITA,2,1493.42333984,2006-07-02,2006-08-09
None,Frosinone,ITA,2,1493.42333984,2006-07-02,2006-08-09
None,Napoli,ITA,2,1493.42333984,2006-07-02,2006-08-09
None,Spezia,ITA,2,1493.42333984,2006-07-02,2006-08-09
None,Spartak Nalchik,RUS,1,1492.75415039,2006-07-17,2006-07-23
None,Montpellier,FRA,2,1490.73474121,2006-05-13,2006-07-28
None,Nijmegen,NED,1,1488.48937988,2006-04-17,2006-08-09
None,Dnipro,UKR,1,1486.59973145,2006-05-11,2006-07-26
None,GAK,AUT,1,1485.93823242,2006-07-19,2006-07-22
None,Mantova,ITA,2,1485.53527832,2006-06-12,2006-08-09
None,Bari,ITA,2,1485.18359375,2006-05-29,2006-08-09
None,Treviso,ITA,2,1485.15319824,2006-07-03,2006-08-09
None,Farul,ROM,1,1485.01135254,2006-07-14,2006-07-26
None,Setubal,POR,1,1483.50976562,2006-05-07,2006-08-08
None,Leicester,ENG,2,1482.66589355,2006-05-18,2006-08-05
None,Piacenza,ITA,2,1481.14880371,2006-05-29,2006-08-09
None,Academica,POR,1,1480.90942383,2006-05-08,2006-08-08
None,Tomsk,RUS,1,1480.42126465,2006-07-17,2006-07-22
None,Grenoble,FRA,2,1480.05249023,2006-05-13,2006-07-28
None,Karlsruhe,GER,2,1478.45153809,2006-05-15,2006-08-09
None,CFR Cluj,ROM,1,1478.18688965,2006-07-14,2006-07-26
None,Slovacko,CZE,1,1477.28930664,2006-05-14,2006-07-26
None,Mlada Boleslav,CZE,1,1477.0559082,2006-05-14,2006-07-26
None,Kayseri,TUR,1,1476.33874512,2006-05-15,2006-07-26
None,Estrela Amadora,POR,1,1475.49816895,2006-05-08,2006-08-08
None,Verona,ITA,2,1475.09619141,2006-05-29,2006-08-09
None,PAOK,GRE,1,1474.53222656,2006-05-15,2006-08-09
None,Gueugnon,FRA,2,1473.18273926,2006-05-13,2006-07-29
None,Djurgarden,SWE,1,1473.14672852,2006-07-21,2006-07-26
None,Aue,GER,2,1470.47302246,2006-05-15,2006-08-09
None,Pacos Ferreira,POR,1,1468.22729492,2006-05-08,2006-08-08
None,Willem II,NED,1,1467.41430664,2006-04-17,2006-08-09
None,Albinoleffe,ITA,2,1466.05871582,2006-05-29,2006-08-09
None,Ipswich,ENG,2,1465.87683105,2006-05-18,2006-08-05
None,Konyaspor,TUR,1,1463.83862305,2006-05-14,2006-07-26
None,Brest,FRA,2,1463.41516113,2006-05-13,2006-07-28
None,Shinnik Jaroslawl,RUS,1,1462.88830566,2006-07-17,2006-07-26
None,Waalwijk,NED,1,1462.81958008,2006-04-17,2006-08-09
None,Muenchen 60,GER,2,1461.84228516,2006-05-15,2006-08-09
None,Iraklis,GRE,1,1461.55297852,2006-05-14,2006-08-09
None,Viking,NOR,1,1461.14123535,2006-07-18,2006-07-23
None,Plymouth Argyle,ENG,2,1460.39538574,2006-05-18,2006-08-05
None,Stoke,ENG,2,1460.38293457,2006-05-18,2006-08-05
None,Reims,FRA,2,1460.07653809,2006-05-13,2006-07-28
None,Cardiff,ENG,2,1458.9432373,2006-05-18,2006-08-05
None,Artmedia,SLK,0,1458.83105469,2006-07-14,2006-07-26
None,Denizlispor,TUR,1,1457.42358398,2006-05-15,2006-07-26
None,Rostov,RUS,1,1456.44226074,2006-07-17,2006-07-23
None,Amiens,FRA,2,1456.24414062,2006-05-13,2006-07-28
None,Lyn Oslo,NOR,1,1455.97351074,2006-07-14,2006-07-22
None,Rostock,GER,2,1455.74609375,2006-05-15,2006-08-09
None,Banik Ostrava,CZE,1,1455.56994629,2006-05-14,2006-07-26
None,Dynamo Moskva,RUS,1,1455.22460938,2006-07-20,2006-07-25
None,Beerschot AC,BEL,1,1455.21496582,2006-07-14,2006-07-27
None,Odense,DEN,1,1454.98352051,2006-07-20,2006-07-26
None,Triestina,ITA,2,1451.31689453,2006-05-29,2006-08-09
None,Derby,ENG,2,1450.65588379,2006-05-18,2006-08-06
None,Luton,ENG,2,1450.41394043,2006-05-18,2006-08-05
None,Timisoara,ROM,1,1450.06518555,2006-07-14,2006-07-26
None,Nova Gorica,SVN,1,1449.98071289,2006-07-20,2006-07-26
None,Charleroi,BEL,1,1449.16418457,2006-07-14,2006-07-27
None,Ried,AUT,1,1448.55859375,2006-07-20,2006-07-26
None,Vicenza,ITA,2,1448.33691406,2006-05-29,2006-08-09
None,Burghausen,GER,2,1447.92883301,2006-05-15,2006-08-09
None,Ankaraspor,TUR,1,1445.59570312,2006-05-15,2006-07-26
None,Mattersburg,AUT,1,1445.33654785,2006-07-20,2006-07-22
None,MTK,HUN,1,1444.84692383,2006-07-14,2006-07-26
None,Goeteborg,SWE,1,1444.78723145,2006-07-17,2006-07-26
None,Rizespor,TUR,1,1444.25549316,2006-05-15,2006-07-26
None,Pescara,ITA,2,1444.13806152,2006-05-29,2006-08-09
None,Vladivostok,RUS,1,1444.04772949,2006-07-17,2006-07-23
None,Odd Grenland,NOR,1,1443.06665039,2006-07-17,2006-07-22
None,Hammarby,SWE,1,1442.93371582,2006-07-18,2006-07-25
None,Hull,ENG,2,1441.86987305,2006-05-18,2006-08-05
None,Sheffield Weds,ENG,2,1441.03979492,2006-05-18,2006-08-05
None,Amkar Perm,RUS,1,1440.88696289,2006-07-17,2006-07-23
None,Gaziantepspor,TUR,1,1439.71484375,2006-05-15,2006-07-26
None,Beira Mar,POR,1,1439.26977539,2006-07-02,2006-08-08
None,Aves,POR,1,1439.26977539,2006-07-02,2006-08-08
None,Sigma Olomouc,CZE,1,1439.07165527,2006-05-14,2006-07-26
None,Burnley,ENG,2,1438.53356934,2006-05-18,2006-08-05
None,Ujpest,HUN,1,1437.82043457,2006-07-14,2006-07-26
None,Malmoe,SWE,1,1436.48913574,2006-07-16,2006-07-23
None,Naval,POR,1,1436.06433105,2006-05-08,2006-08-08
None,Xanthi,GRE,1,1435.75622559,2006-05-15,2006-08-09
None,Rimini,ITA,2,1435.13085938,2006-05-29,2006-08-09
None,Wacker Innsbruck,AUT,1,1433.36474609,2006-07-20,2006-07-26
None,Aalborg,DEN,1,1432.75402832,2006-07-20,2006-07-23
None,Stabaek,NOR,1,1432.67346191,2006-07-17,2006-07-24
None,Iasi,ROM,1,1432.14428711,2006-07-14,2006-07-26
None,StGallen,SUI,1,1431.85107422,2006-07-20,2006-07-25
None,H Tel Aviv,ISR,1,1431.38928223,2006-05-14,2006-08-09
None,Breda,NED,1,1428.81066895,2006-04-17,2006-08-09
None,Niort,FRA,2,1427.40490723,2006-07-02,2006-07-28
None,Libourne,FRA,2,1427.40490723,2006-07-02,2006-07-28
None,Tours,FRA,2,1427.40490723,2006-07-02,2006-07-28
None,Jablonec,CZE,1,1426.453125,2006-05-14,2006-07-26
None,Lokeren,BEL,1,1425.93273926,2006-07-14,2006-07-27
None,Tromso,NOR,1,1424.93408203,2006-07-17,2006-07-24
None,Ankaraguecue,TUR,1,1424.72216797,2006-05-14,2006-07-26
None,Kalmar,SWE,1,1423.4284668,2006-07-20,2006-07-26
None,Aberdeen,SCO,1,1422.68383789,2006-05-08,2006-07-26
None,Paderborn,GER,2,1422.68334961,2006-05-15,2006-08-09
None,Brno,CZE,1,1422.08178711,2006-05-14,2006-07-26
None,Sparta Rotterdam,NED,1,1422.0234375,2006-04-17,2006-08-09
None,Den Haag,NED,1,1421.24865723,2006-04-17,2006-08-09
None,Offenbach,GER,2,1421.14208984,2006-05-15,2006-08-09
None,Bistrita,ROM,1,1421.00231934,2006-07-14,2006-07-26
None,Sturm Graz,AUT,1,1419.99499512,2006-07-20,2006-07-23
None,Ham-Kam,NOR,1,1419.62133789,2006-07-17,2006-07-23
None,Videoton,HUN,1,1419.52368164,2006-07-14,2006-07-26
None,Sion,SUI,1,1419.06799316,2006-07-20,2006-07-23
None,Ruzomberok,SLK,0,1417.58203125,2006-07-14,2006-07-26
None,Domzale,SVN,1,1413.16516113,2006-07-20,2006-07-26
None,Heracles,NED,1,1412.77905273,2006-04-17,2006-08-09
None,Trnava,SLK,0,1412.49401855,2006-07-14,2006-07-26
None,QPR,ENG,2,1410.63598633,2006-05-18,2006-08-05
None,Viborg,DEN,1,1410.43432617,2006-07-20,2006-07-23
None,Start,NOR,1,1408.71264648,2006-07-17,2006-07-23
None,Pribram,CZE,1,1407.33532715,2006-05-14,2006-07-26
None,M Petach Tikva,ISR,1,1406.59924316,2006-05-14,2006-08-09
None,APOEL,CYP,0,1406.51135254,2006-07-20,2006-07-27
None,Luzern,SUI,1,1406.47717285,2006-07-20,2006-07-23
None,Beitar,ISR,1,1405.76696777,2006-05-15,2006-08-09
None,Unterhaching,GER,2,1404.88659668,2006-05-15,2006-08-09
None,Molde,NOR,1,1403.82531738,2006-07-17,2006-07-22
None,Tescoma Zlin,CZE,1,1403.08740234,2006-05-14,2006-07-26
None,Rijeka,CRO,1,1402.66015625,2006-07-14,2006-07-26
None,Sivasspor,TUR,1,1401.18505859,2006-05-14,2006-07-26
None,Mouscron,BEL,1,1398.28051758,2006-07-14,2006-07-27
None,Colchester,ENG,2,1398.24230957,2006-07-02,2006-08-05
None,Barnsley,ENG,2,1398.24230957,2006-07-02,2006-08-05
None,Southend,ENG,2,1398.24230957,2006-07-02,2006-08-05
None,Sandefjord,NOR,1,1397.0949707,2006-07-17,2006-07-23
None,Manisaspor,TUR,1,1396.92565918,2006-05-14,2006-07-26
None,Dniprodzerzhynsk,UKR,1,1396.12353516,2006-05-11,2006-07-26
None,Esbjerg,DEN,1,1393.26367188,2006-07-20,2006-07-23
None,Lok Plovdiv,BUL,1,1390.6315918,2006-07-14,2006-07-26
None,Inverness,SCO,1,1390.00720215,2006-05-07,2006-07-26
None,Erciyesspor,TUR,1,1389.94641113,2006-05-15,2006-07-26
None,Braunschweig,GER,2,1389.18127441,2006-05-15,2006-08-09
None,Simferopol,UKR,1,1388.66320801,2006-05-11,2006-07-22
None,Midtjylland,DEN,1,1388.38513184,2006-07-20,2006-07-23
None,Ilichivets,UKR,1,1387.63745117,2006-05-11,2006-07-22
None,Panionios,GRE,1,1387.39624023,2006-05-15,2006-08-09
None,FC Brussels,BEL,1,1387.13659668,2006-07-14,2006-07-27
None,Chernomorets,UKR,1,1386.63171387,2006-07-22,2006-07-26
None,Westerlo,BEL,1,1386.4642334,2006-07-14,2006-07-27
None,Arges Pitesti,ROM,1,1386.32128906,2006-07-14,2006-07-26
None,Essen,GER,2,1385.28137207,2006-07-02,2006-08-09
None,Augsburg,GER,2,1385.28137207,2006-07-02,2006-08-09
None,Jena,GER,2,1385.28137207,2006-07-02,2006-08-09
None,Koblenz,GER,2,1385.28137207,2006-07-02,2006-08-09
None,Schaffhausen,SUI,1,1383.7512207,2006-07-20,2006-07-22
None,Vaslui,ROM,1,1381.59887695,2006-07-14,2006-07-26
None,Kilmarnock,SCO,1,1380.91320801,2006-05-08,2006-07-26
None,FK SIAD Most,CZE,1,1380.39465332,2006-05-14,2006-07-26
None,Jiul Petrosani,ROM,1,1380.01464844,2006-07-14,2006-07-26
None,Roeselare,BEL,1,1378.34033203,2006-07-14,2006-07-27
None,Zulte Waregem,BEL,1,1377.92956543,2006-07-14,2006-07-27
None,Hibernian,SCO,1,1376.16357422,2006-05-08,2006-07-26
None,Fredrikstad,NOR,1,1375.78198242,2006-07-17,2006-07-23
None,Aarau,SUI,1,1375.18041992,2006-07-20,2006-07-22
None,Lok Sofia,BUL,1,1373.78942871,2006-07-14,2006-07-26
None,Cercle Brugge,BEL,1,1370.45141602,2006-07-14,2006-07-27
None,Omonia,CYP,0,1369.6036377,2006-07-20,2006-07-27
