Rank,Club,Country,Level,Elo,From,To
None,Troyes,FRA,1,1546.81140137,1999-07-02,1999-07-31
None,Lierse,BEL,1,1546.10327148,1999-05-17,1999-07-28
None,Twente,NED,1,1546.08862305,1999-05-24,1999-08-11
None,Besiktas,TUR,1,1545.12609863,1999-05-29,1999-07-28
None,Mainz,GER,2,1543.95349121,1999-06-18,1999-08-11
None,Gijon,ESP,2,1543.72509766,1999-06-21,1999-08-11
None,Bolton,ENG,2,1542.7220459,1999-06-01,1999-08-07
None,Rijeka,CRO,1,1542.63098145,1999-05-27,1999-07-24
None,PAOK,GRE,1,1541.68249512,1999-05-31,1999-08-11
None,Ulm,GER,1,1540.96643066,1999-07-02,1999-08-11
None,Guingamp,FRA,2,1539.41357422,1999-05-30,1999-07-31
None,Caen,FRA,2,1536.52587891,1999-05-30,1999-07-31
None,Ternana,ITA,2,1536.16650391,1999-06-14,1999-08-11
None,Steaua,ROM,1,1536.15112305,1999-06-07,1999-07-24
None,Saint-Etienne,FRA,1,1534.98779297,1999-07-02,1999-07-30
None,Legia,POL,1,1533.31311035,1999-07-17,1999-07-24
None,GAK,AUT,1,1533.07043457,1999-07-22,1999-07-27
None,Monza,ITA,2,1532.93359375,1999-06-14,1999-08-11
None,AIK,SWE,1,1532.47338867,1999-07-20,1999-07-28
None,Lausanne,SUI,1,1530.9609375,1999-07-22,1999-07-25
None,Helsingborg,SWE,1,1530.72009277,1999-07-12,1999-07-28
None,Heerenveen,NED,1,1530.33898926,1999-05-24,1999-08-11
None,Gueugnon,FRA,2,1529.67602539,1999-05-30,1999-07-31
None,Fuerth,GER,2,1526.55871582,1999-06-18,1999-08-11
None,Widzew,POL,1,1526.46008301,1999-07-22,1999-07-24
None,TeBe,GER,2,1526.3104248,1999-06-18,1999-08-11
None,Cottbus,GER,2,1525.35754395,1999-06-18,1999-08-11
None,Wolves,ENG,2,1524.80871582,1999-05-27,1999-08-08
None,Guimaraes,POR,1,1523.23620605,1999-05-31,1999-08-11
None,Levski,BUL,1,1521.90100098,1999-07-22,1999-07-28
None,Molde,NOR,1,1520.71765137,1999-07-12,1999-07-25
None,Sigma Olomouc,CZE,1,1520.13122559,1999-05-31,1999-08-01
None,Cosenza,ITA,2,1515.95117188,1999-06-14,1999-08-11
None,Stabaek,NOR,1,1514.00146484,1999-07-12,1999-07-25
None,Watford,ENG,1,1513.68383789,1999-07-02,1999-08-07
None,Torpedo Moskva,RUS,1,1511.65344238,1999-07-22,1999-07-28
None,Chateauroux,FRA,2,1510.23913574,1999-05-30,1999-07-31
None,Alanya,RUS,1,1509.68225098,1999-07-22,1999-07-28
None,Toledo,ESP,2,1509.20922852,1999-06-21,1999-08-11
None,Alzano,ITA,2,1509.08215332,1999-07-01,1999-08-11
None,Fermana,ITA,2,1509.08215332,1999-07-01,1999-08-11
None,Pistoiese,ITA,2,1509.08215332,1999-07-01,1999-08-11
None,Savoia,ITA,2,1509.08215332,1999-07-01,1999-08-11
None,Lleida,ESP,2,1508.51000977,1999-06-20,1999-08-11
None,Brann,NOR,1,1507.74731445,1999-07-08,1999-07-22
None,Rotor Volgograd,RUS,1,1505.9005127,1999-07-22,1999-07-28
None,Dinamo Bucuresti,ROM,1,1505.65551758,1999-06-13,1999-07-25
None,Zenit,RUS,1,1504.8572998,1999-07-22,1999-07-28
None,Nice,FRA,2,1503.60571289,1999-05-30,1999-07-31
None,LASK,AUT,1,1503.57556152,1999-07-18,1999-07-27
None,Halmstad,SWE,1,1503.54553223,1999-07-12,1999-07-28
None,Ionikos,GRE,1,1503.37988281,1999-05-31,1999-08-11
None,Badajoz,ESP,2,1502.5291748,1999-06-21,1999-08-11
None,Beerschot AC,BEL,1,1500.53393555,1999-05-17,1999-07-28
None,Banik Ostrava,CZE,1,1499.74157715,1999-05-31,1999-08-01
None,Austria Wien,AUT,1,1499.22753906,1999-07-22,1999-07-28
None,Niort,FRA,2,1499.15710449,1999-05-30,1999-07-31
None,Litex,BUL,1,1496.80371094,1999-07-22,1999-07-28
None,Sheffield United,ENG,2,1496.57824707,1999-05-27,1999-08-07
None,Sittard,NED,1,1495.37573242,1999-05-22,1999-08-11
None,Silkeborg,DEN,1,1494.6184082,1999-06-17,1999-07-25
None,Eibar,ESP,2,1494.43908691,1999-06-21,1999-08-11
None,Laval,FRA,2,1492.69421387,1999-05-30,1999-07-31
None,Fortuna Koeln,GER,2,1492.05175781,1999-06-18,1999-08-11
None,Oberhausen,GER,2,1491.34521484,1999-06-18,1999-08-11
None,Recreativo,ESP,2,1491.0559082,1999-06-21,1999-08-11
None,Maritimo,POR,1,1487.75244141,1999-05-31,1999-08-11
None,Teplice,CZE,1,1486.97570801,1999-05-31,1999-08-01
None,Le Mans,FRA,2,1486.97485352,1999-05-30,1999-07-31
None,Lokeren,BEL,1,1486.14294434,1999-05-17,1999-07-28
None,Albacete,ESP,2,1484.8338623,1999-06-21,1999-08-11
None,St Kickers,GER,2,1484.81604004,1999-06-18,1999-08-11
None,Oergryte,SWE,1,1484.49194336,1999-07-19,1999-07-28
None,Osijek,CRO,1,1484.26159668,1999-05-27,1999-07-24
None,Barnsley,ENG,2,1482.71594238,1999-05-27,1999-08-07
None,Gent,BEL,1,1482.6192627,1999-05-17,1999-07-28
None,Standard,BEL,1,1480.4543457,1999-05-17,1999-07-28
None,MTK,HUN,1,1480.03857422,1999-06-17,1999-07-28
None,FC Kobenhavn,DEN,1,1479.6875,1999-06-17,1999-07-25
None,Rostov,RUS,1,1478.73266602,1999-07-22,1999-07-28
None,Nimes,FRA,2,1478.63891602,1999-05-30,1999-07-31
None,Setubal,POR,1,1477.21582031,1999-05-31,1999-08-11
None,Harelbeke,BEL,1,1475.86560059,1999-05-17,1999-07-28
None,Amiens,FRA,2,1474.83569336,1999-05-30,1999-07-31
None,Vejle,DEN,1,1473.07849121,1999-06-17,1999-07-25
None,Lyngby,DEN,1,1470.82397461,1999-06-17,1999-07-24
None,Trabzonspor,TUR,1,1470.8034668,1999-05-31,1999-07-28
None,Cannes,FRA,2,1470.14953613,1999-05-30,1999-07-31
None,Valence,FRA,2,1468.99487305,1999-05-30,1999-07-31
None,Leganes,ESP,2,1468.98632812,1999-06-21,1999-08-11
None,Akademisk,DEN,1,1467.29968262,1999-06-17,1999-07-25
None,Tranmere,ENG,2,1466.52770996,1999-05-27,1999-08-07
None,Viking,NOR,1,1465.24560547,1999-07-12,1999-07-25
None,Kilmarnock,SCO,1,1463.90942383,1999-05-24,1999-07-28
None,Logrones,ESP,2,1462.99572754,1999-06-21,1999-08-11
None,St Truiden,BEL,1,1460.93322754,1999-05-17,1999-07-28
None,Goeteborg,SWE,1,1458.23144531,1999-07-05,1999-07-28
None,Xamax,SUI,1,1457.98535156,1999-07-22,1999-07-24
None,Braga,POR,1,1457.83349609,1999-05-31,1999-08-11
None,Polonia Warszawa,POL,1,1457.06152344,1999-07-22,1999-07-28
None,Karpaty,UKR,1,1456.23510742,1999-07-21,1999-07-24
None,Aarhus,DEN,1,1455.72802734,1999-06-17,1999-07-25
None,Maribor,SVN,1,1455.671875,1999-06-14,1999-07-28
None,Lillestrom,NOR,1,1454.64892578,1999-07-12,1999-07-22
None,Oerebro,SWE,1,1454.37402344,1999-07-06,1999-07-28
None,Slovan Liberec,CZE,1,1453.87866211,1999-05-31,1999-08-01
None,Osasuna,ESP,2,1453.17712402,1999-06-21,1999-08-11
None,Estrela Amadora,POR,1,1452.97766113,1999-05-31,1999-08-11
None,Norwich,ENG,2,1452.46276855,1999-05-27,1999-08-07
None,Herfolge,DEN,1,1451.47668457,1999-06-17,1999-07-25
None,Ajaccio,FRA,2,1450.43554688,1999-05-30,1999-07-31
None,Crystal Palace,ENG,2,1450.41394043,1999-05-27,1999-08-07
None,St Johnstone,SCO,1,1450.23657227,1999-05-24,1999-07-28
None,Alkmaar,NED,1,1449.8079834,1999-05-24,1999-08-11
None,De Graafschap,NED,1,1448.61096191,1999-05-23,1999-08-11
None,Lech,POL,1,1446.91040039,1999-07-18,1999-07-24
None,StGallen,SUI,1,1446.35778809,1999-07-22,1999-07-31
None,Wasquehal,FRA,2,1446.06884766,1999-05-30,1999-07-31
None,Cuiseaux-Louhans,FRA,2,1445.80334473,1999-07-01,1999-07-31
None,Creteil,FRA,2,1445.80334473,1999-07-01,1999-07-31
None,Brno,CZE,1,1444.06799316,1999-05-31,1999-08-01
None,Utrecht,NED,1,1443.8137207,1999-05-24,1999-08-11
None,Kryvbas,UKR,1,1443.1706543,1999-07-21,1999-07-24
None,Jablonec,CZE,1,1442.68493652,1999-05-31,1999-08-01
None,Leiria,POR,1,1441.96862793,1999-05-31,1999-08-11
None,FK Sarajevo,BHZ,0,1440.75866699,1998-07-30,2000-07-03
None,Xanthi,GRE,1,1437.91101074,1999-05-31,1999-08-11
None,Salgueiros,POR,1,1437.47253418,1999-05-31,1999-08-11
None,Aachen,GER,2,1437.1595459,1999-07-01,1999-08-11
None,Chemnitz,GER,2,1437.1595459,1999-07-01,1999-08-11
None,Offenbach,GER,2,1437.1595459,1999-07-01,1999-08-11
None,Waldhof,GER,2,1437.1595459,1999-07-01,1999-08-11
None,Nijmegen,NED,1,1434.04492188,1999-05-22,1999-08-11
None,Huddersfield,ENG,2,1432.89575195,1999-05-27,1999-08-07
None,Hearts,SCO,1,1432.65966797,1999-05-24,1999-07-28
None,Dragovoljac,CRO,1,1432.03234863,1999-05-27,1999-07-24
None,CSKA Sofia,BUL,1,1430.09655762,1999-07-22,1999-07-28
None,Viborg,DEN,1,1429.6472168,1999-06-17,1999-07-25
None,Crewe,ENG,2,1427.84411621,1999-05-27,1999-08-07
None,OFI,GRE,1,1427.78894043,1999-05-31,1999-08-11
None,LKS,POL,1,1427.34692383,1999-07-17,1999-07-24
None,Noworossisk,RUS,1,1427.23706055,1999-07-22,1999-07-28
None,Farense,POR,1,1426.7434082,1999-05-31,1999-08-11
None,Basel,SUI,1,1425.06335449,1999-07-22,1999-07-31
None,West Brom,ENG,2,1422.95361328,1999-05-27,1999-08-07
None,Kryliya Sovetov,RUS,1,1421.37744141,1999-07-22,1999-07-28
None,Elche,ESP,2,1420.92456055,1999-07-01,1999-08-11
None,Levante,ESP,2,1420.92456055,1999-07-01,1999-08-11
None,Cordoba,ESP,2,1420.92456055,1999-07-01,1999-08-11
None,Getafe,ESP,2,1420.92456055,1999-07-01,1999-08-11
None,Tromso,NOR,1,1420.31628418,1999-07-08,1999-07-25
None,Arges Pitesti,ROM,1,1419.90515137,1999-06-03,1999-07-23
None,Ujpest,HUN,1,1418.83825684,1999-06-17,1999-07-28
None,Stockport,ENG,2,1418.18652344,1999-05-27,1999-08-07
None,Varteks,CRO,1,1417.90893555,1999-05-27,1999-07-24
None,Luzern,SUI,1,1416.64306641,1999-07-22,1999-07-25
None,Inter Bratislava,SLK,0,1416.23913574,1998-10-02,1999-07-28
None,Waalwijk,NED,1,1416.0435791,1999-05-24,1999-08-11
None,QPR,ENG,2,1415.81054688,1999-05-27,1999-08-07
None,Iraklis,GRE,1,1413.72009277,1999-05-31,1999-08-11
None,Ferencvaros,HUN,1,1413.42944336,1999-06-17,1999-07-28
None,Malmoe,SWE,1,1412.93371582,1999-07-12,1999-07-28
None,Uralan Elista,RUS,1,1412.76098633,1999-07-22,1999-07-28
None,Bodoe Glimt,NOR,1,1412.58825684,1999-07-12,1999-07-25
None,Trelleborg,SWE,1,1410.7401123,1999-07-19,1999-07-28
None,Novi Sad,SCG,1,1410.69592285,1999-07-22,1999-07-28
None,Lubin,POL,1,1409.70361328,1999-07-18,1999-07-24
None,Hapoel Haifa,ISR,1,1408.04418945,1999-05-28,1999-07-28
None,Zalgiris Vilnius,LIT,0,1406.81896973,1999-07-22,1999-07-28
None,Aris,GRE,1,1406.43737793,1999-05-31,1999-08-11
None,Trnava,SLK,0,1405.9395752,1998-10-02,1999-07-28
None,Campomaiorense,POR,1,1405.93444824,1999-05-31,1999-08-11
None,Grimsby,ENG,2,1405.28588867,1999-05-27,1999-08-07
None,Sparta Rotterdam,NED,1,1402.98608398,1999-05-24,1999-08-11
None,Kocaelispor,TUR,1,1401.54772949,1999-05-30,1999-07-28
None,Gornik,POL,1,1399.90148926,1999-07-18,1999-07-24
None,NK Zagreb,CRO,1,1399.88171387,1999-05-27,1999-07-24
None,Nova Gorica,SVN,1,1399.86242676,1999-06-14,1999-07-28
None,Westerlo,BEL,1,1399.33642578,1999-05-17,1999-07-28
None,Beitar,ISR,1,1398.73291016,1999-05-29,1999-07-28
None,Ried,AUT,1,1397.17028809,1999-07-22,1999-07-27
None,Elfsborg,SWE,1,1396.7454834,1999-07-20,1999-07-28
None,Ruch,POL,1,1396.13427734,1999-07-18,1999-07-24
None,Portsmouth,ENG,2,1395.81420898,1999-05-27,1999-08-07
None,Fulham,ENG,2,1392.35620117,1999-07-01,1999-08-07
None,Walsall,ENG,2,1392.35620117,1999-07-01,1999-08-07
None,Man City,ENG,2,1392.35620117,1999-07-01,1999-08-08
None,Rio Ave,POR,1,1392.12854004,1999-05-31,1999-08-11
None,Shinnik Jaroslawl,RUS,1,1390.93151855,1999-07-22,1999-07-28
None,Valerenga,NOR,1,1390.5793457,1999-07-12,1999-07-25
None,Stomil,POL,1,1390.5390625,1999-07-18,1999-07-24
None,Vaestra,SWE,1,1390.16027832,1999-07-20,1999-07-28
None,Hradec Kralove,CZE,1,1389.91381836,1999-05-31,1999-08-01
None,Banska Bystrica,SLK,0,1389.22741699,1999-07-01,1999-07-28
None,Slovan Bratislava,SLK,0,1389.22741699,1999-07-01,1999-07-28
None,Maastricht,NED,1,1388.48754883,1999-05-24,1999-08-11
None,Aarau,SUI,1,1387.80603027,1999-07-22,1999-07-24
None,Bacau,ROM,1,1387.63952637,1999-06-13,1999-07-24
None,Cambuur,NED,1,1387.35742188,1999-05-23,1999-08-11
None,Maccabi Haifa,ISR,1,1387.22436523,1999-05-29,1999-07-28
None,Port Vale,ENG,2,1386.03137207,1999-05-27,1999-08-07
None,Charleroi,BEL,1,1385.81469727,1999-05-17,1999-07-28
None,Drnovice,CZE,1,1385.57458496,1999-05-31,1999-08-01
None,Gaziantepspor,TUR,1,1384.68469238,1999-05-31,1999-07-28
None,Lommel,BEL,1,1384.18579102,1999-05-17,1999-07-28
None,Vasas SC,HUN,1,1384.03686523,1999-06-17,1999-07-28
None,Kalmar,SWE,1,1383.40600586,1999-07-15,1999-07-28
None,Den Bosch,NED,1,1383.33007812,1999-07-01,1999-08-11
None,Radzionkow,POL,1,1383.12573242,1999-07-18,1999-07-28
None,Viktoria Zizkov,CZE,1,1381.97473145,1999-05-31,1999-08-01
None,Sibenik,CRO,1,1381.71179199,1999-05-27,1999-07-24
None,Zeljeznicar,BHZ,0,1380.57446289,1998-07-30,2000-07-12
None,Progresul,ROM,1,1378.60766602,1999-06-03,1999-07-24
None,M Tel Aviv,ISR,1,1378.58410645,1999-05-29,1999-07-28
None,Lugano,SUI,1,1378.39282227,1999-07-22,1999-07-24
None,Amica Wronki,POL,1,1378.13818359,1999-07-18,1999-07-24
None,Aalst,BEL,1,1376.97412109,1999-05-17,1999-07-28
None,Norrkoeping,SWE,1,1376.94238281,1999-07-20,1999-07-28
None,Odra Wodzislaw,POL,1,1376.20800781,1999-07-19,1999-07-24
None,Swindon,ENG,2,1375.890625,1999-05-27,1999-08-07
None,Hammarby,SWE,1,1375.20593262,1999-07-15,1999-07-28
None,Lok Nizhny,RUS,1,1374.16955566,1999-07-22,1999-07-28
None,Alverca,POR,1,1372.46813965,1999-05-31,1999-08-11
None,Beira Mar,POR,0,1372.33813477,1999-07-02,1999-08-11
None,Otelul Galati,ROM,1,1370.53039551,1999-06-13,1999-07-24
None,Chmel Blsany,CZE,1,1370.47644043,1999-05-31,1999-08-01
None,Dundee,SCO,1,1368.77331543,1999-05-24,1999-07-28
