Rank,Club,Country,Level,Elo,From,To
43,Alkmaar,NED,1,1723.87207031,2007-06-18,2007-08-15
44,Sociedad,ESP,2,1723.42272949,2007-07-02,2007-08-14
45,Celta,ESP,2,1722.22753906,2007-07-02,2007-08-11
46,Valladolid,ESP,1,1721.87695312,2007-07-02,2007-08-11
47,Rennes,FRA,1,1716.52685547,2007-06-17,2007-08-04
48,Ajax,NED,1,1714.83544922,2007-06-17,2007-08-04
49,Levante,ESP,1,1714.31188965,2007-06-18,2007-08-04
50,Newcastle,ENG,1,1714.01574707,2007-06-18,2007-08-04
51,Portsmouth,ENG,1,1713.02429199,2007-06-11,2007-08-11
52,Middlesbrough,ENG,1,1713.00280762,2007-06-11,2007-08-11
53,Bordeaux,FRA,1,1708.58618164,2007-06-11,2007-08-04
54,Leverkusen,GER,1,1706.22229004,2007-06-10,2007-08-04
55,Dynamo Kyiv,UKR,1,1704.83740234,2007-07-16,2007-07-22
56,Monaco,FRA,1,1700.84667969,2007-06-11,2007-07-22
57,Hamburg,GER,1,1699.50427246,2007-06-11,2007-07-22
58,Auxerre,FRA,1,1694.78723145,2007-06-11,2007-08-01
59,Almeria,ESP,1,1688.97119141,2007-07-02,2007-08-03
60,Paris SG,FRA,1,1682.64416504,2007-06-18,2007-07-31
61,Steaua,ROM,1,1680.63891602,2007-06-18,2007-07-27
62,Lens,FRA,1,1677.74658203,2007-06-18,2007-08-04
63,Shakhtar,UKR,1,1672.57495117,2007-07-22,2007-07-27
64,Palermo,ITA,1,1672.32019043,2007-07-22,2007-08-05
65,Nuernberg,GER,1,1671.50305176,2007-07-22,2007-08-05
66,Lille,FRA,1,1669.79870605,2007-07-22,2007-08-04
67,Dortmund,GER,1,1667.19250488,2007-06-17,2007-08-04
68,Man City,ENG,1,1666.96936035,2007-06-17,2007-08-04
69,Reggina,ITA,1,1666.8626709,2007-06-17,2007-08-04
70,West Ham,ENG,1,1662.49267578,2007-06-17,2007-07-25
71,Fenerbahce,TUR,1,1661.72106934,2007-06-17,2007-07-25
72,Levski,BUL,1,1661.43652344,2007-07-20,2007-07-25
73,Le Mans,FRA,1,1661.09265137,2007-06-17,2007-07-25
74,Nice,FRA,1,1660.91918945,2007-06-17,2007-07-25
75,Bochum,GER,1,1660.0189209,2007-06-17,2007-07-25
76,Cadiz,ESP,2,1659.58862305,2007-06-17,2007-07-25
77,Anderlecht,BEL,1,1658.99938965,2007-06-17,2007-07-25
78,Sochaux,FRA,1,1658.71008301,2007-06-17,2007-07-25
79,Fulham,ENG,1,1655.67858887,2007-06-17,2007-07-25
80,Murcia,ESP,1,1652.67285156,2007-07-20,2007-07-22
81,Atalanta,ITA,1,1650.52685547,2007-07-20,2007-07-22
82,Dinamo Bucuresti,ROM,1,1650.26086426,2007-07-20,2007-07-22
83,Basel,SUI,1,1649.52453613,2007-07-20,2007-07-22
84,Toulouse,FRA,1,1647.8684082,2007-06-18,2007-08-04
85,Olympiakos,GRE,1,1646.88378906,2007-06-18,2007-08-04
86,Spartak Moskva,RUS,1,1645.62670898,2007-07-22,2007-07-28
87,Tarragona,ESP,2,1645.57226562,2007-07-22,2007-07-28
88,Empoli,ITA,1,1643.61120605,2007-07-22,2007-07-28
89,Sampdoria,ITA,1,1643.40429688,2007-07-22,2007-07-28
90,Charlton,ENG,2,1643.11047363,2007-07-22,2007-08-04
91,Parma,ITA,1,1640.88171387,2007-07-22,2007-08-04
92,Udinese,ITA,1,1635.32141113,2007-07-15,2007-08-05
93,Sunderland,ENG,1,1633.64538574,2007-07-15,2007-08-04
94,Nancy,FRA,1,1629.55029297,2007-07-22,2007-08-04
95,Saint-Etienne,FRA,1,1629.36535645,2007-07-22,2007-08-04
96,Hertha,GER,1,1628.49707031,2007-07-22,2007-08-07
97,Wigan,ENG,1,1628.07751465,2007-07-22,2007-08-07
98,Braga,POR,1,1626.47607422,2007-07-22,2007-08-07
99,Chievo,ITA,2,1625.40588379,2007-07-22,2007-08-07
100,Zenit,RUS,1,1621.87536621,2007-07-22,2007-07-28
None,Birmingham,ENG,1,1620.84912109,2007-07-02,2007-07-28
None,Castellon,ESP,2,1620.69018555,2007-06-17,2007-08-14
None,Malaga,ESP,2,1619.36535645,2007-06-17,2007-08-14
None,Numancia,ESP,2,1617.6661377,2007-06-17,2007-08-14
None,Hannover,GER,1,1616.49499512,2007-05-20,2007-08-11
None,Elche,ESP,2,1614.97998047,2007-06-17,2007-08-14
None,Caen,FRA,1,1614.85253906,2007-07-02,2007-08-04
None,Albacete,ESP,2,1613.83300781,2007-06-17,2007-08-14
None,Sheffield United,ENG,2,1613.23828125,2007-07-02,2007-08-11
None,Napoli,ITA,1,1612.59106445,2007-07-02,2007-08-14
None,Livorno,ITA,1,1612.15307617,2007-05-28,2007-08-14
None,Zuerich,SUI,1,1611.32580566,2007-07-20,2007-07-22
None,CSKA Moskva,RUS,1,1610.16638184,2007-07-15,2007-07-22
None,Lorient,FRA,1,1609.57885742,2007-05-27,2007-08-04
None,Slovan Liberec,CZE,1,1608.67004395,2007-05-29,2007-08-01
None,Celtic,SCO,1,1608.08898926,2007-05-21,2007-07-31
None,Metz,FRA,1,1607.61999512,2007-07-02,2007-08-05
None,Cagliari,ITA,1,1607.41955566,2007-05-28,2007-08-14
None,Twente,NED,1,1606.08117676,2007-04-30,2007-08-15
None,FC Kobenhavn,DEN,1,1605.3605957,2007-07-20,2007-07-25
None,Tenerife,ESP,2,1602.06811523,2007-06-17,2007-08-14
None,Alaves,ESP,2,1601.85961914,2007-06-17,2007-08-14
None,Frankfurt,GER,1,1601.8170166,2007-05-20,2007-08-11
None,Torino,ITA,1,1601.54211426,2007-05-28,2007-08-14
None,Strasbourg,FRA,1,1601.06018066,2007-07-02,2007-08-04
None,Rapid Bucuresti,ROM,1,1600.6607666,2007-05-24,2007-07-28
None,Valenciennes,FRA,1,1600.66040039,2007-05-27,2007-08-04
None,Galatasaray,TUR,1,1600.51867676,2007-05-26,2007-08-01
None,Bielefeld,GER,1,1599.81896973,2007-05-20,2007-08-11
None,Siena,ITA,1,1599.33044434,2007-05-28,2007-08-14
None,Poli Ejido,ESP,2,1599.29541016,2007-06-17,2007-08-14
None,Watford,ENG,2,1598.89501953,2007-07-02,2007-08-11
None,Genoa,ITA,1,1598.52697754,2007-07-02,2007-08-14
None,Xerez,ESP,2,1597.70385742,2007-06-17,2007-08-14
None,Slavia Praha,CZE,1,1597.40734863,2007-05-29,2007-08-01
None,Rangers,SCO,1,1594.00695801,2007-05-21,2007-07-31
None,Gijon,ESP,2,1593.75549316,2007-06-17,2007-08-14
None,Nantes,FRA,2,1590.13891602,2007-07-02,2007-07-30
None,Heerenveen,NED,1,1588.18017578,2007-04-30,2007-08-15
None,Troyes,FRA,2,1587.7869873,2007-07-02,2007-07-27
None,CSKA Sofia,BUL,1,1587.3671875,2007-07-20,2007-07-31
None,Sedan,FRA,2,1587.21105957,2007-07-02,2007-07-27
None,Sparta Praha,CZE,1,1587.01013184,2007-05-29,2007-08-01
None,Salamanca,ESP,2,1586.67834473,2007-06-17,2007-08-14
None,Mlada Boleslav,CZE,1,1585.5345459,2007-05-29,2007-08-01
None,Mainz,GER,2,1585.31762695,2007-07-02,2007-08-12
None,West Brom,ENG,2,1584.53222656,2007-05-29,2007-08-11
None,Wolfsburg,GER,1,1584.02624512,2007-05-20,2007-08-11
None,Lok Moskva,RUS,1,1583.71496582,2007-07-19,2007-07-22
None,AEK,GRE,1,1581.65539551,2007-05-14,2007-08-15
None,Dinamo Zagreb,CRO,1,1579.31750488,2007-07-22,2007-07-24
None,Belenenses,POR,1,1578.60534668,2007-05-21,2007-08-14
None,Catania,ITA,1,1577.50183105,2007-05-28,2007-08-14
None,Roda,NED,1,1574.67077637,2007-04-30,2007-08-15
None,Derby,ENG,1,1574.53271484,2007-07-02,2007-08-11
None,Standard,BEL,1,1572.38781738,2007-05-20,2007-07-31
None,Panathinaikos,GRE,1,1570.20397949,2007-05-14,2007-08-15
None,Brescia,ITA,2,1569.55908203,2007-06-11,2007-08-14
None,Bologna,ITA,2,1568.40637207,2007-06-11,2007-08-14
None,Cottbus,GER,1,1567.78088379,2007-05-20,2007-08-11
None,Stoke,ENG,2,1565.84655762,2007-05-24,2007-08-11
None,Besiktas,TUR,1,1564.40124512,2007-05-26,2007-08-01
None,Hercules,ESP,2,1562.0123291,2007-06-17,2007-08-14
None,Las Palmas,ESP,2,1561.35974121,2007-06-17,2007-08-14
None,Genk,BEL,1,1561.12841797,2007-05-20,2007-07-31
None,Southampton,ENG,2,1561.0111084,2007-05-24,2007-08-11
None,Salzburg,AUT,1,1560.8963623,2007-07-20,2007-07-22
None,FC Moskva,RUS,1,1558.73718262,2007-07-22,2007-07-25
None,CFR Cluj,ROM,1,1558.43261719,2007-05-24,2007-07-31
None,Freiburg,GER,2,1554.88696289,2007-05-21,2007-08-10
None,Karlsruhe,GER,1,1553.24230957,2007-07-02,2007-08-12
None,Amiens,FRA,2,1552.0645752,2007-05-26,2007-07-27
None,Feyenoord,NED,1,1551.47351074,2007-04-30,2007-08-15
None,Crystal Palace,ENG,2,1551.34899902,2007-05-24,2007-08-11
None,Lecce,ITA,2,1550.95166016,2007-06-11,2007-08-14
None,Duisburg,GER,1,1550.38134766,2007-07-02,2007-08-12
None,Leiria,POR,1,1547.78503418,2007-05-21,2007-08-14
None,Nacional,POR,1,1543.28857422,2007-05-21,2007-08-14
None,Crvena Zvezda,SRB,1,1542.19494629,2007-07-20,2007-08-01
None,Boavista,POR,1,1541.98413086,2007-05-20,2007-08-14
None,Preston,ENG,2,1541.31164551,2007-05-24,2007-08-11
None,Mantova,ITA,2,1540.00305176,2007-06-11,2007-08-14
None,Trabzonspor,TUR,1,1539.44616699,2007-05-26,2007-08-01
None,Ascoli,ITA,2,1539.21459961,2007-07-02,2007-08-14
None,Utrecht,NED,1,1539.01599121,2007-04-30,2007-08-15
None,Gladbach,GER,2,1538.50512695,2007-07-02,2007-08-13
None,Rubin Kazan,RUS,1,1538.15380859,2007-07-02,2007-07-25
None,Wolves,ENG,2,1538.14367676,2007-05-24,2007-08-11
None,Groningen,NED,1,1536.75256348,2007-04-30,2007-08-15
None,Rimini,ITA,2,1534.36462402,2007-06-11,2007-08-14
None,Sheffield Weds,ENG,2,1534.36437988,2007-05-24,2007-08-11
None,Aachen,GER,2,1533.5880127,2007-07-02,2007-08-10
None,Piacenza,ITA,2,1531.36474609,2007-06-11,2007-08-14
None,Gent,BEL,1,1531.28369141,2007-05-20,2007-07-31
None,Grenoble,FRA,2,1528.56945801,2007-05-26,2007-07-27
None,Lautern,GER,2,1528.41223145,2007-05-21,2007-08-13
None,Eibar,ESP,2,1525.74182129,2007-07-01,2007-08-14
None,Ferrol,ESP,2,1525.74182129,2007-07-01,2007-08-14
None,Cordoba,ESP,2,1525.74182129,2007-07-01,2007-08-14
None,Granada 74,ESP,2,1525.74182129,2007-07-01,2007-08-14
None,Sevilla B,ESP,2,1525.74182129,2007-07-01,2007-08-14
None,Modena,ITA,2,1525.10681152,2007-06-11,2007-08-14
None,Young Boys,SUI,1,1523.56652832,2007-07-20,2007-07-22
None,Pacos Ferreira,POR,1,1523.05749512,2007-05-21,2007-08-14
None,Rosenborg,NOR,1,1522.63269043,2007-07-20,2007-07-22
None,Dijon,FRA,2,1519.74401855,2007-05-26,2007-07-27
None,Brugge,BEL,1,1519.15075684,2007-05-20,2007-07-31
None,Teplice,CZE,1,1517.44335938,2007-05-29,2007-08-01
None,Dynamo Moskva,RUS,1,1516.42980957,2007-07-21,2007-07-28
None,Banik Ostrava,CZE,1,1514.05969238,2007-05-29,2007-08-01
None,Rostock,GER,1,1512.8236084,2007-07-02,2007-08-11
None,Le Havre,FRA,2,1512.7878418,2007-05-26,2007-07-27
None,Beitar,ISR,1,1512.3223877,2007-07-20,2007-07-31
None,Messina,ITA,2,1510.60876465,2007-07-02,2007-08-14
None,Otelul Galati,ROM,1,1509.55957031,2007-05-24,2007-07-31
None,Charleroi,BEL,1,1509.31164551,2007-05-20,2007-07-31
None,Guingamp,FRA,2,1508.79724121,2007-05-26,2007-07-27
None,Colchester,ENG,2,1507.94812012,2007-05-24,2007-08-11
None,Fuerth,GER,2,1507.94567871,2007-05-21,2007-08-12
None,Ipswich,ENG,2,1506.57226562,2007-05-24,2007-08-11
None,Plymouth Argyle,ENG,2,1505.82055664,2007-05-24,2007-08-11
None,Kayseri,TUR,1,1505.32617188,2007-05-26,2007-08-01
None,Bastia,FRA,2,1504.08032227,2007-05-26,2007-07-27
None,Maccabi Haifa,ISR,1,1504.02416992,2007-07-20,2007-07-31
None,Saturn Ramenskoje,RUS,1,1500.19714355,2007-07-22,2007-07-25
None,Maritimo,POR,1,1500.14831543,2007-05-20,2007-08-14
None,Ajaccio,FRA,2,1499.72619629,2007-05-26,2007-07-27
None,Litex,BUL,1,1497.78588867,2007-07-20,2007-07-31
None,Odense,DEN,1,1496.75183105,2007-07-20,2007-07-22
None,Aalborg,DEN,1,1496.65429688,2007-07-20,2007-07-25
None,Tomsk,RUS,1,1496.24829102,2007-07-22,2007-07-29
None,Estrela Amadora,POR,1,1494.18432617,2007-05-21,2007-08-14
None,Sion,SUI,1,1493.50463867,2007-07-20,2007-07-25
None,Nijmegen,NED,1,1491.66137695,2007-04-30,2007-08-15
None,Lillestrom,NOR,1,1490.515625,2007-07-20,2007-07-22
None,Vicenza,ITA,2,1487.79589844,2007-06-11,2007-08-14
None,Treviso,ITA,2,1487.2298584,2007-06-11,2007-08-14
None,Chateauroux,FRA,2,1487.19262695,2007-05-26,2007-07-27
None,Koeln,GER,2,1486.40356445,2007-05-21,2007-08-10
None,Debrecen,HUN,1,1485.86328125,2007-07-20,2007-07-22
None,Bari,ITA,2,1484.97021484,2007-06-11,2007-08-14
None,Midtjylland,DEN,1,1483.42797852,2007-07-20,2007-07-23
None,Stabaek,NOR,1,1482.35900879,2007-07-20,2007-07-22
None,Genclerbirligi,TUR,1,1482.22595215,2007-05-27,2007-08-01
None,Ankaraspor,TUR,1,1481.70227051,2007-05-26,2007-08-01
None,Kryliya Sovetov,RUS,1,1480.85229492,2007-07-22,2007-07-29
None,Rapid Wien,AUT,1,1480.16918945,2007-07-20,2007-07-25
None,Beerschot AC,BEL,1,1479.83911133,2007-05-19,2007-07-31
None,Albinoleffe,ITA,2,1479.44152832,2007-06-11,2007-08-14
None,Frosinone,ITA,2,1477.75341797,2007-06-11,2007-08-14
None,Dnipro,UKR,1,1477.49829102,2007-07-22,2007-07-29
None,Augsburg,GER,2,1476.93615723,2007-05-21,2007-08-12
None,Brest,FRA,2,1476.76391602,2007-05-26,2007-07-27
None,Guimaraes,POR,1,1474.75976562,2007-07-01,2007-08-14
None,Leixoes,POR,1,1474.75976562,2007-07-01,2007-08-14
None,Burnley,ENG,2,1473.74731445,2007-05-24,2007-08-11
None,Nordsjaelland,DEN,1,1473.46374512,2007-07-22,2007-07-29
None,Spezia,ITA,2,1472.73730469,2007-06-11,2007-08-14
None,Cardiff,ENG,2,1472.12036133,2007-05-24,2007-08-11
None,Amkar Perm,RUS,1,1471.95202637,2007-07-21,2007-07-28
None,Aberdeen,SCO,1,1471.77209473,2007-05-21,2007-07-31
None,Bistrita,ROM,1,1471.40698242,2007-05-24,2007-07-31
None,Vitesse,NED,1,1471.23864746,2007-04-30,2007-08-15
None,Gueugnon,FRA,2,1471.12646484,2007-05-26,2007-07-27
None,Montpellier,FRA,2,1470.7623291,2007-05-26,2007-07-27
None,Partizan,SRB,1,1470.67822266,2007-07-20,2007-08-01
None,Vladivostok,RUS,1,1469.03674316,2007-07-22,2007-07-28
None,Hearts,SCO,1,1468.48962402,2007-05-21,2007-07-31
None,Brno,CZE,1,1467.57617188,2007-05-29,2007-08-01
None,Naval,POR,1,1467.38330078,2007-05-21,2007-08-14
None,Lok Sofia,BUL,1,1466.98803711,2007-07-20,2007-07-31
None,Spartak Nalchik,RUS,1,1466.08288574,2007-07-16,2007-07-22
None,Timisoara,ROM,1,1465.30773926,2007-05-24,2007-07-29
None,H Tel Aviv,ISR,1,1465.12341309,2007-07-20,2007-07-31
None,Viktoria Plzen,CZE,1,1464.82897949,2007-05-29,2007-08-01
None,Grasshoppers,SUI,1,1463.67041016,2007-07-20,2007-07-25
None,Ried,AUT,1,1462.40551758,2007-07-20,2007-07-22
None,Norwich,ENG,2,1462.04248047,2007-05-24,2007-08-11
None,Metalist,UKR,1,1460.14318848,2007-07-22,2007-07-29
None,Coventry,ENG,2,1457.765625,2007-05-24,2007-08-11
None,Triestina,ITA,2,1457.60205078,2007-06-11,2007-08-14
None,Brondby,DEN,1,1457.51904297,2007-07-22,2007-07-29
None,Niort,FRA,2,1456.43334961,2007-05-26,2007-07-27
None,Breda,NED,1,1455.71655273,2007-04-30,2007-08-15
None,Viking,NOR,1,1455.60888672,2007-07-20,2007-07-22
None,Wisla,POL,1,1455.39208984,2007-07-20,2007-07-31
None,Academica,POR,1,1455.0345459,2007-05-21,2007-08-14
None,Brann,NOR,1,1453.76940918,2007-07-20,2007-07-22
None,Cesena,ITA,2,1453.40698242,2007-06-11,2007-08-14
None,Denizlispor,TUR,1,1452.46765137,2007-05-27,2007-08-01
None,Legia,POL,1,1451.69580078,2007-07-20,2007-07-29
None,Sturm Graz,AUT,1,1449.92590332,2007-07-21,2007-07-28
None,QPR,ENG,2,1448.45959473,2007-05-24,2007-08-11
None,Muenchen 60,GER,2,1447.91784668,2007-05-21,2007-08-12
None,Jablonec,CZE,1,1447.48925781,2007-05-29,2007-08-01
None,StGallen,SUI,1,1447.3560791,2007-07-20,2007-07-25
None,Austria Wien,AUT,1,1447.02868652,2007-07-20,2007-07-22
None,Reims,FRA,2,1446.60449219,2007-05-26,2007-07-30
None,Hull,ENG,2,1446.59362793,2007-05-24,2007-08-11
None,Leicester,ENG,2,1446.00708008,2007-05-24,2007-08-11
None,Setubal,POR,1,1445.49511719,2007-05-21,2007-08-14
None,Konyaspor,TUR,1,1445.19030762,2007-05-27,2007-08-01
None,Craiova 1948,ROM,1,1442.8067627,2007-05-24,2007-07-28
None,Valerenga,NOR,1,1442.45788574,2007-07-20,2007-07-23
None,Sivasspor,TUR,1,1442.13293457,2007-05-27,2007-08-01
None,Vaslui,ROM,1,1440.66589355,2007-05-24,2007-07-27
None,Aue,GER,2,1440.27392578,2007-05-21,2007-08-12
None,Gaziantepspor,TUR,1,1439.33227539,2007-05-27,2007-08-01
None,Mattersburg,AUT,1,1439.12011719,2007-07-20,2007-07-22
None,Artmedia,SLK,0,1437.74157715,2007-07-20,2007-07-25
None,Farul,ROM,1,1436.6652832,2007-05-24,2007-07-28
None,Lubin,POL,1,1435.74865723,2007-07-20,2007-07-27
None,M Tel Aviv,ISR,1,1435.4473877,2007-07-20,2007-07-31
None,PAOK,GRE,1,1435.38110352,2007-05-14,2007-08-15
None,APOEL,CYP,0,1432.38659668,2007-07-20,2007-07-24
None,Netanya,ISR,1,1431.8770752,2007-07-20,2007-07-31
None,M Petach Tikva,ISR,1,1431.61401367,2007-07-20,2007-07-31
None,Rizespor,TUR,1,1430.62390137,2007-05-27,2007-08-01
None,Lyn Oslo,NOR,1,1429.54760742,2007-07-22,2007-07-30
None,Libourne,FRA,2,1426.21313477,2007-05-26,2007-07-27
None,Sparta Rotterdam,NED,1,1425.51928711,2007-04-30,2007-08-15
None,Urziceni,ROM,1,1425.421875,2007-05-24,2007-07-31
None,Rostov,RUS,1,1423.71325684,2007-07-22,2007-07-29
None,Mouscron,BEL,1,1423.69458008,2007-05-20,2007-07-31
None,Panionios,GRE,1,1423.37573242,2007-05-14,2007-08-15
None,Paderborn,GER,2,1423.02868652,2007-05-21,2007-08-12
None,Willem II,NED,1,1421.69128418,2007-04-30,2007-08-15
None,Bursaspor,TUR,1,1421.47106934,2007-05-26,2007-08-01
None,FC Khimki,RUS,1,1417.70117188,2007-07-19,2007-07-29
None,Thun,SUI,1,1416.45800781,2007-07-20,2007-07-26
None,Ankaraguecue,TUR,1,1415.58630371,2007-05-27,2007-08-01
None,FK SIAD Most,CZE,1,1414.74902344,2007-05-29,2007-08-01
None,Barnsley,ENG,2,1413.51611328,2007-05-24,2007-08-11
None,Avellino,ITA,2,1413.40588379,2007-07-01,2007-08-14
None,Grosseto,ITA,2,1413.40588379,2007-07-01,2007-08-14
None,Pisa,ITA,2,1413.40588379,2007-07-01,2007-08-14
None,Ravenna,ITA,2,1413.40588379,2007-07-01,2007-08-14
None,Heracles,NED,1,1412.96081543,2007-04-30,2007-08-15
None,Djurgarden,SWE,1,1412.59997559,2007-07-22,2007-07-25
None,Iasi,ROM,1,1411.78344727,2007-05-24,2007-07-29
None,Belchatow,POL,1,1411.07275391,2007-07-20,2007-07-28
None,Elfsborg,SWE,1,1410.9888916,2007-07-22,2007-07-25
None,Westerlo,BEL,1,1409.96411133,2007-05-20,2007-07-31
None,Domzale,SVN,1,1409.63085938,2007-07-20,2007-07-22
None,Koblenz,GER,2,1409.51513672,2007-05-21,2007-08-12
None,Blackpool,ENG,2,1408.82897949,2007-07-01,2007-08-11
None,Scunthorpe,ENG,2,1408.82897949,2007-07-01,2007-08-11
None,Bristol City,ENG,2,1408.82897949,2007-07-01,2007-08-11
None,Xanthi,GRE,1,1408.38928223,2007-05-14,2007-08-15
None,MTK,HUN,1,1408.27416992,2007-07-20,2007-07-23
None,Jena,GER,2,1407.36950684,2007-05-21,2007-08-10
None,Bergen,BEL,1,1405.8380127,2007-05-20,2007-07-31
None,Manisaspor,TUR,1,1405.38757324,2007-05-27,2007-08-01
None,Grodzisk,POL,1,1404.66357422,2007-07-20,2007-07-27
None,Kilmarnock,SCO,1,1404.26965332,2007-05-21,2007-07-31
None,Aris,GRE,1,1404.07458496,2007-05-14,2007-08-15
None,Kalmar,SWE,1,1403.89208984,2007-07-20,2007-07-25
None,Tescoma Zlin,CZE,1,1403.70495605,2007-05-29,2007-08-01
None,FC Brussels,BEL,1,1402.41210938,2007-05-20,2007-07-31
None,Osnabrueck,GER,2,1400.60168457,2007-07-01,2007-08-10
None,St Pauli,GER,2,1400.60168457,2007-07-01,2007-08-10
None,Wehen,GER,2,1400.60168457,2007-07-01,2007-08-12
None,Hoffenheim,GER,2,1400.60168457,2007-07-01,2007-08-12
None,Zlate Moravce,SLK,0,1400.3359375,2007-07-20,2007-07-25
None,Esbjerg,DEN,1,1400.32421875,2007-07-20,2007-07-22
None,Sigma Olomouc,CZE,1,1400.2388916,2007-05-29,2007-08-01
None,Zilina,SLK,0,1400.21679688,2007-07-20,2007-07-25
None,Erciyesspor,TUR,0,1400.02575684,2007-07-02,2007-08-01
None,Omonia,CYP,0,1399.05688477,2007-07-20,2007-07-24
None,M Zaporizhya,UKR,1,1396.4473877,2007-07-22,2007-07-28
None,Offenbach,GER,2,1396.12023926,2007-05-21,2007-08-12
None,Hibernian,SCO,1,1394.8223877,2007-05-21,2007-07-31
None,Kuban,RUS,1,1393.56921387,2007-07-15,2007-07-22
None,Tromso,NOR,1,1393.45605469,2007-07-20,2007-07-23
None,Simferopol,UKR,1,1392.8260498,2007-07-21,2007-07-28
None,Zulte Waregem,BEL,1,1392.23510742,2007-05-20,2007-07-31
None,Cercle Brugge,BEL,1,1391.93188477,2007-05-20,2007-07-31
None,Fredrikstad,NOR,1,1389.79858398,2007-07-20,2007-07-22
None,Mioveni,ROM,1,1389.73925781,2007-07-01,2007-07-28
None,Universitatea Cluj,ROM,1,1389.73925781,2007-07-01,2007-07-29
None,Gloria Buzau,ROM,1,1389.73925781,2007-07-01,2007-07-29
None,Kladno,CZE,1,1389.56799316,2007-05-29,2007-08-01
None,Hajduk,CRO,1,1389.55651855,2007-07-22,2007-07-24
None,Iraklis,GRE,1,1389.10192871,2007-05-14,2007-08-15
None,Clermont,FRA,2,1388.78125,2007-07-01,2007-07-27
None,Angers,FRA,2,1388.78125,2007-07-01,2007-07-27
None,Boulogne,FRA,2,1388.78125,2007-07-01,2007-07-27
None,Hammarby,SWE,1,1388.39172363,2007-07-20,2007-07-25
None,Anorthosis,CYP,0,1387.70056152,2007-07-20,2007-07-24
None,Bueyueksehir,TUR,1,1384.00866699,2007-07-01,2007-08-01
None,Hacettepespor,TUR,1,1384.00866699,2007-07-01,2007-08-01
None,Kasimpasa,TUR,1,1384.00866699,2007-07-01,2007-08-01
None,Chernomorets,UKR,1,1380.70214844,2007-07-19,2007-07-25
None,UTA Arad,ROM,1,1379.61425781,2007-05-24,2007-07-27
None,Lech,POL,1,1376.60522461,2007-07-20,2007-07-28
None,Ceske Budejovice,CZE,1,1375.0612793,2007-05-29,2007-08-01
None,Pandurii,ROM,1,1373.28759766,2007-05-24,2007-07-29
None,Start,NOR,1,1372.41369629,2007-07-20,2007-07-22
None,Malmoe,SWE,1,1369.80505371,2007-07-20,2007-07-25
