Rank,Club,Country,Level,Elo,From,To
None,Cardiff,ENG,2,1533.16796875,2014-08-01,2014-08-07
None,APOEL,CYP,0,1530.25183105,2014-08-01,2014-08-06
None,Nancy,FRA,2,1528.68518066,2014-08-01,2014-08-01
None,Sassuolo,ITA,1,1528.58972168,2014-08-01,2014-08-07
None,Caen,FRA,1,1528.41723633,2014-08-01,2014-08-05
None,Sivasspor,TUR,1,1526.77661133,2014-08-01,2014-08-06
None,FC Kobenhavn,DEN,1,1526.30761719,2014-08-01,2014-08-02
None,Bolton,ENG,2,1525.7767334,2014-08-01,2014-08-07
None,Metz,FRA,1,1522.29833984,2014-08-01,2014-08-05
None,Bologna,ITA,2,1517.2590332,2014-08-01,2014-08-07
None,Amkar Perm,RUS,1,1517.13146973,2014-08-01,2014-08-04
None,Bursaspor,TUR,1,1517.0090332,2014-08-01,2014-08-06
None,Ipswich,ENG,2,1515.65515137,2014-08-01,2014-08-07
None,Dinamo Bucuresti,ROM,1,1515.43286133,2014-08-01,2014-08-04
None,Middlesbrough,ENG,2,1514.96740723,2014-08-01,2014-08-07
None,Santander,ESP,2,1514.16784668,2014-08-01,2014-08-07
None,Albacete,ESP,2,1514.16784668,2014-08-01,2014-08-07
None,Leganes,ESP,2,1514.16784668,2014-08-01,2014-08-07
None,Llagostera,ESP,2,1514.16784668,2014-08-01,2014-08-07
None,Slovan Liberec,CZE,1,1512.32092285,2014-08-01,2014-08-03
None,CFR Cluj,ROM,1,1511.01403809,2014-08-01,2014-08-03
None,Genclerbirligi,TUR,1,1510.61230469,2014-08-01,2014-08-06
None,Mirandes,ESP,2,1509.72827148,2014-08-01,2014-08-07
None,Thun,SUI,1,1508.40490723,2014-08-01,2014-08-02
None,Karabuekspor,TUR,1,1508.05603027,2014-08-01,2014-08-06
None,Empoli,ITA,1,1504.98291016,2014-08-01,2014-08-07
None,Razgrad,BUL,1,1503.16418457,2014-07-31,2014-08-02
None,Setubal,POR,1,1498.69946289,2014-08-01,2014-08-07
None,Atromitos,GRE,1,1498.57885742,2014-08-01,2014-08-05
None,AIK,SWE,1,1498.52233887,2014-08-01,2014-08-04
None,Heerenveen,NED,1,1498.01831055,2014-08-01,2014-08-06
None,Mlada Boleslav,CZE,1,1497.64904785,2014-08-01,2014-08-03
None,Eskisehirspor,TUR,1,1496.05419922,2014-08-01,2014-08-06
None,Lens,FRA,1,1495.52148438,2014-08-01,2014-08-05
None,Watford,ENG,2,1495.12536621,2014-08-01,2014-08-07
None,Bournemouth,ENG,2,1494.13793945,2014-08-01,2014-08-07
None,BATE,BLR,1,1493.48999023,2014-08-01,2014-08-05
None,Muenchen 60,GER,2,1490.97473145,2014-08-01,2014-08-04
None,Dniprodzerzhynsk,UKR,1,1490.4699707,2014-08-01,2014-08-03
None,Karlsruhe,GER,2,1490.40820312,2014-08-01,2014-08-03
None,Dijon,FRA,2,1490.23376465,2014-08-01,2014-08-01
None,Molde,NOR,1,1490.0222168,2014-08-01,2014-08-03
None,Bari,ITA,2,1488.34753418,2014-08-01,2014-08-07
None,Alkmaar,NED,1,1488.19799805,2014-08-01,2014-08-06
None,Brest,FRA,2,1487.89709473,2014-08-01,2014-08-04
None,Guimaraes,POR,1,1486.81481934,2014-08-01,2014-08-07
None,Valenciennes,FRA,2,1486.51477051,2014-08-01,2014-08-01
None,Academica,POR,1,1485.94543457,2014-08-01,2014-08-07
None,Sverdlovsk,RUS,1,1485.84057617,2014-08-01,2014-08-02
None,Modena,ITA,2,1485.55554199,2014-08-01,2014-08-07
None,Ingolstadt,GER,2,1485.19104004,2014-08-01,2014-08-02
None,Zulte Waregem,BEL,1,1483.50708008,2014-08-01,2014-08-03
None,Forest,ENG,2,1482.8638916,2014-08-01,2014-08-07
None,Groningen,NED,1,1481.60876465,2014-08-01,2014-08-06
None,Chernomorets,UKR,1,1480.73425293,2014-08-01,2014-08-04
None,Rio Ave,POR,1,1479.27197266,2014-08-01,2014-08-07
None,Kiryat Shmona,ISR,1,1478.87268066,2014-08-01,2014-08-05
None,St Pauli,GER,2,1478.68762207,2014-08-01,2014-08-02
None,Rijeka,CRO,1,1478.36364746,2014-08-01,2014-08-04
None,Sion,SUI,1,1477.88671875,2014-08-01,2014-08-02
None,Vitesse,NED,1,1477.65881348,2014-08-01,2014-08-06
None,Akhisar,TUR,1,1476.95751953,2014-08-01,2014-08-06
None,Luzern,SUI,1,1476.68981934,2014-08-01,2014-08-03
None,Troyes,FRA,2,1475.61474609,2014-08-01,2014-08-01
None,Teplice,CZE,1,1474.62805176,2014-08-01,2014-08-02
None,Pandurii,ROM,1,1474.24108887,2014-08-01,2014-08-03
None,Aalborg,DEN,1,1473.74707031,2014-08-01,2014-08-02
None,StGallen,SUI,1,1471.7298584,2014-08-01,2014-08-03
None,Union Berlin,GER,2,1471.05749512,2014-08-01,2014-08-03
None,Rizespor,TUR,1,1470.84570312,2014-08-01,2014-08-06
None,Konyaspor,TUR,1,1469.60095215,2014-08-01,2014-08-06
None,Aalen,GER,2,1467.38427734,2014-08-01,2014-08-02
None,Esbjerg,DEN,1,1465.77355957,2014-08-01,2014-08-03
None,Sheffield Weds,ENG,2,1465.24328613,2014-08-01,2014-08-07
None,Dinamo Minsk,BLR,1,1464.99694824,2014-08-01,2014-08-05
None,FSV Frankfurt,GER,2,1464.85681152,2014-08-01,2014-08-03
None,Zorya,UKR,1,1464.75634766,2014-08-01,2014-08-03
None,Ajaccio,FRA,2,1463.82666016,2014-08-01,2014-08-01
None,Rosenborg,NOR,1,1462.92248535,2014-08-01,2014-08-03
None,Midtjylland,DEN,1,1461.81164551,2014-08-01,2014-08-04
None,Gaziantepspor,TUR,1,1461.35913086,2014-08-01,2014-08-06
None,Rapid Bucuresti,ROM,1,1460.41308594,2014-08-01,2014-08-01
None,Cesena,ITA,1,1458.08496094,2014-08-01,2014-08-07
None,Tours,FRA,2,1456.55004883,2014-08-01,2014-08-01
None,Niort,FRA,2,1455.75695801,2014-08-01,2014-08-01
None,Angers,FRA,2,1453.55224609,2014-08-01,2014-08-01
None,Livorno,ITA,2,1453.21459961,2014-08-01,2014-08-07
None,Charlton,ENG,2,1453.04650879,2014-08-01,2014-08-07
None,Omonia,CYP,0,1452.97900391,2014-08-01,2014-08-06
None,Maribor,SVN,1,1452.06420898,2014-07-31,2014-08-05
None,Aarau,SUI,1,1451.68127441,2014-08-01,2014-08-03
None,Asteras Tripolis,GRE,1,1449.51037598,2014-08-01,2014-08-05
None,Le Havre,FRA,2,1449.14331055,2014-08-01,2014-08-01
None,Lech,POL,1,1447.23620605,2014-08-01,2014-08-03
None,Pacos Ferreira,POR,1,1446.36474609,2014-08-01,2014-08-07
None,Dukla,CZE,1,1444.90429688,2014-08-01,2014-08-03
None,Partizan,SRB,1,1444.57092285,2014-07-31,2014-08-06
None,Gent,BEL,1,1444.5300293,2014-08-01,2014-08-03
None,Elfsborg,SWE,1,1443.29711914,2014-08-01,2014-08-03
None,Vorskla,UKR,1,1442.04956055,2014-08-01,2014-08-01
None,Brondby,DEN,1,1441.81640625,2014-08-01,2014-08-03
None,Wolfsberg,AUT,1,1440.99121094,2014-08-01,2014-08-03
None,Leeds,ENG,2,1438.42480469,2014-08-01,2014-08-07
None,Aue,GER,2,1437.29663086,2014-08-01,2014-08-03
None,Nimes,FRA,2,1437.26733398,2014-08-01,2014-08-01
None,CSKA Sofia,BUL,1,1436.5456543,2014-07-31,2014-08-03
None,Stromsgodset,NOR,1,1435.70117188,2014-08-01,2014-08-02
None,Arouca,POR,1,1435.50366211,2014-08-01,2014-08-07
None,Huddersfield,ENG,2,1433.52783203,2014-08-01,2014-08-07
None,Gil Vicente,POR,1,1433.29614258,2014-08-01,2014-08-07
None,Utrecht,NED,1,1432.9005127,2014-08-01,2014-08-06
None,Haecken,SWE,1,1431.94128418,2014-08-01,2014-08-02
None,Latina,ITA,2,1431.75891113,2014-08-01,2014-08-07
None,Brescia,ITA,2,1431.30163574,2014-08-01,2014-08-07
None,Goeteborg,SWE,1,1431.20739746,2014-08-01,2014-08-04
None,Jablonec,CZE,1,1430.54699707,2014-08-01,2014-08-03
None,Belenenses,POR,1,1430.51647949,2014-08-01,2014-08-07
None,Nordsjaelland,DEN,1,1430.34008789,2014-08-01,2014-08-03
None,Lokeren,BEL,1,1430.01782227,2014-08-01,2014-08-03
None,Genk,BEL,1,1427.96105957,2014-08-01,2014-08-02
None,Millwall,ENG,2,1427.85974121,2014-08-01,2014-08-07
None,Slovacko,CZE,1,1427.48974609,2014-08-01,2014-08-02
None,H Tel Aviv,ISR,1,1427.20080566,2014-08-01,2014-08-05
None,Maccabi Haifa,ISR,1,1425.34985352,2014-08-01,2014-08-05
None,Soligorsk,BLR,1,1425.19494629,2014-08-01,2014-08-03
None,Creteil,FRA,2,1424.74023438,2014-08-01,2014-08-01
None,Kalmar,SWE,1,1424.71398926,2014-08-01,2014-08-03
None,Ufa,RUS,1,1424.4185791,2014-08-01,2014-08-03
None,Tula,RUS,1,1424.4185791,2014-08-01,2014-08-02
None,Mordovia,RUS,1,1424.4185791,2014-08-01,2014-08-02
None,Torpedo Moskva,RUS,1,1424.4185791,2014-08-01,2014-08-02
None,Wolves,ENG,2,1423.99511719,2014-08-01,2014-08-07
None,Brentford,ENG,2,1423.99511719,2014-08-01,2014-08-07
None,Rotherham,ENG,2,1423.99511719,2014-08-01,2014-08-07
None,Erciyesspor,TUR,1,1422.78747559,2014-08-01,2014-08-06
None,Apollon Lemesos,CYP,0,1422.75744629,2014-08-01,2014-08-06
None,Bochum,GER,2,1421.74169922,2014-08-01,2014-08-02
None,Banik Ostrava,CZE,1,1421.07788086,2014-08-01,2014-08-01
None,Spezia,ITA,2,1420.00549316,2014-08-01,2014-08-07
None,Sturm Graz,AUT,1,1419.10961914,2014-08-01,2014-08-02
None,Carpi,ITA,2,1418.09863281,2014-08-01,2014-08-07
None,Birmingham,ENG,2,1417.34619141,2014-08-01,2014-08-07
None,Auxerre,FRA,2,1417.01745605,2014-08-01,2014-08-01
None,Otelul Galati,ROM,1,1416.69702148,2014-08-01,2014-08-02
None,Sandhausen,GER,2,1415.35888672,2014-08-01,2014-08-03
None,Brasov,ROM,1,1415.26147461,2014-08-01,2014-08-03
None,Crotone,ITA,2,1414.53942871,2014-08-01,2014-08-07
None,Ilichivets,UKR,1,1413.47900391,2014-08-01,2014-08-04
None,Gaz Metan,ROM,1,1412.59912109,2014-08-01,2014-08-04
None,Arles-Avignon,FRA,2,1412.45654297,2014-08-01,2014-08-01
None,Moreirense,POR,1,1411.04309082,2014-08-01,2014-08-07
None,Boavista,POR,1,1411.04309082,2014-08-01,2014-08-07
None,Penafiel,POR,1,1411.04309082,2014-08-01,2014-08-07
None,Groedig,AUT,1,1410.49780273,2014-08-01,2014-08-03
None,Bueyueksehir,TUR,1,1410.09838867,2014-08-01,2014-08-06
None,Mersin Idman,TUR,1,1410.09838867,2014-08-01,2014-08-06
None,Balikesirspor,TUR,1,1410.09838867,2014-08-01,2014-08-06
None,Ried,AUT,1,1408.92773438,2014-08-01,2014-08-02
None,Jihlava,CZE,1,1405.48632812,2014-08-01,2014-08-02
None,Den Haag,NED,1,1404.56848145,2014-08-01,2014-08-06
None,Virtus Lanciano,ITA,2,1402.84606934,2014-08-01,2014-08-07
None,Kortrijk,BEL,1,1402.5567627,2014-08-01,2014-08-02
None,Pribram,CZE,1,1399.78076172,2014-08-01,2014-08-03
None,Laval,FRA,2,1399.39282227,2014-08-01,2014-08-01
None,Karpaty,UKR,1,1398.3269043,2014-08-01,2014-08-03
None,AEL Limassol,CYP,0,1398.31030273,2014-08-01,2014-08-06
None,Beer-Sheva,ISR,1,1398.27050781,2014-08-01,2014-08-05
None,Blackpool,ENG,2,1398.2454834,2014-08-01,2014-08-07
None,Trapani,ITA,2,1398.08666992,2014-08-01,2014-08-07
None,Darmstadt,GER,2,1397.76647949,2014-08-01,2014-08-03
None,Heidenheim,GER,2,1397.76647949,2014-08-01,2014-08-03
None,RB Leipzig,GER,2,1397.76647949,2014-08-01,2014-08-02
None,Slavia Praha,CZE,1,1397.72546387,2014-08-01,2014-08-01
None,Avellino,ITA,2,1397.69470215,2014-08-01,2014-08-07
None,Randers,DEN,1,1396.46838379,2014-08-01,2014-08-04
None,Clermont,FRA,2,1396.09484863,2014-08-01,2014-08-04
None,Sheriff Tiraspol,MOL,0,1394.62414551,2014-08-01,2014-08-06
None,Ternana,ITA,2,1393.98657227,2014-08-01,2014-08-07
None,Crvena Zvezda,SRB,1,1392.63562012,2014-07-31,2014-08-06
None,Pescara,ITA,2,1391.62512207,2014-08-01,2014-08-07
None,SonderjyskE,DEN,1,1390.05895996,2014-08-01,2014-08-01
None,Aberdeen,SCO,1,1389.80310059,2014-08-01,2014-08-06
None,Ermis,CYP,0,1389.71777344,2014-08-01,2014-08-06
None,Viitorul,ROM,1,1389.59997559,2014-08-01,2014-08-01
None,Djurgarden,SWE,1,1389.08300781,2014-08-01,2014-08-04
None,Helsingborg,SWE,1,1388.48059082,2014-08-01,2014-08-04
None,Universitatea Cluj,ROM,1,1387.83361816,2014-08-01,2014-08-04
None,Heracles,NED,1,1385.10620117,2014-08-01,2014-08-06
None,Cittadella,ITA,2,1384.47888184,2014-08-01,2014-08-07
None,Breda,NED,1,1383.94775391,2014-08-01,2014-08-06
None,Charleroi,BEL,1,1383.58312988,2014-08-01,2014-08-02
None,Trnava,SLK,0,1382.17895508,2014-08-01,2014-08-06
None,Zwolle,NED,1,1381.69421387,2014-08-01,2014-08-06
None,Videoton,HUN,1,1380.35717773,2014-08-01,2014-08-02
None,Odd Grenland,NOR,1,1379.29321289,2014-08-01,2014-08-03
None,Chateauroux,FRA,2,1378.93798828,2014-08-01,2014-08-01
None,Debrecen,HUN,1,1378.73803711,2014-08-01,2014-08-01
None,Admira,AUT,1,1378.24841309,2014-08-01,2014-08-02
None,Brno,CZE,1,1377.51794434,2014-08-01,2014-08-02
None,Litex,BUL,1,1376.82116699,2014-07-31,2014-08-03
None,Gyoer,HUN,1,1376.58349609,2014-08-01,2014-08-03
None,Slask,POL,1,1375.95727539,2014-08-01,2014-08-03
None,Varese,ITA,2,1375.53796387,2014-08-01,2014-08-07
None,Trencin,SLK,0,1374.62744141,2014-08-01,2014-08-06
None,Aktobe,KAZ,0,1369.45947266,2014-08-01,2014-08-06
None,Orleans,FRA,2,1369.30053711,2014-08-01,2014-08-02
None,Gazelec,FRA,2,1369.30053711,2014-08-01,2014-08-01
None,Levski,BUL,1,1367.77038574,2014-07-31,2014-08-02
None,Giannina,GRE,1,1367.4107666,2014-08-01,2014-08-05
None,Slovan Bratislava,SLK,0,1366.68774414,2014-08-01,2014-08-06
None,Split 1912,CRO,1,1362.53881836,2014-08-01,2014-08-03
None,Lechia,POL,1,1362.09680176,2014-08-01,2014-08-01
None,OFI,GRE,1,1361.86901855,2014-08-01,2014-08-05
None,Oostende,BEL,1,1361.05944824,2014-08-01,2014-08-01
None,Motherwell,SCO,1,1360.57434082,2014-08-01,2014-08-06
None,Viking,NOR,1,1360.51989746,2014-08-01,2014-08-02
None,Valerenga,NOR,1,1359.24328613,2014-08-01,2014-08-02
None,Piatra Neamt,ROM,1,1358.96691895,2014-08-01,2014-08-01
None,Cambuur,NED,1,1357.86608887,2014-08-01,2014-08-06
None,Veria,GRE,1,1356.17163086,2014-08-01,2014-08-05
None,Botev Plovdiv,BUL,1,1355.86938477,2014-07-31,2014-08-03
None,Uzhgorod,UKR,1,1353.32336426,2014-08-01,2014-08-02
None,Odense,DEN,1,1353.27307129,2014-08-01,2014-08-02
