Rank,Club,Country,Level,Elo,From,To
58,Genoa,ITA,1,1677.38769531,2015-06-15,2015-07-23
59,Hoffenheim,GER,1,1671.79931641,2015-06-15,2015-07-28
60,Galatasaray,TUR,1,1670.8626709,2015-07-17,2015-07-23
61,Granada,ESP,1,1669.88598633,2015-06-15,2015-07-28
62,Frankfurt,GER,1,1667.81604004,2015-07-20,2015-07-28
63,Las Palmas,ESP,1,1664.78417969,2015-07-20,2015-07-26
64,Dynamo Moskva,RUS,1,1664.37512207,2015-07-20,2015-07-25
65,Dnipro,UKR,1,1662.19909668,2015-07-20,2015-07-23
66,Depor,ESP,1,1661.42431641,2015-07-17,2015-07-23
67,Viktoria Plzen,CZE,1,1661.36035156,2015-07-17,2015-07-23
68,Girona,ESP,2,1660.77709961,2015-07-10,2015-07-25
69,Sampdoria,ITA,1,1658.2869873,2015-07-10,2015-07-23
70,PSV,NED,1,1657.22766113,2015-07-10,2015-07-23
71,Getafe,ESP,1,1655.6072998,2015-07-17,2015-07-23
72,Werder,GER,1,1655.20153809,2015-07-17,2015-07-23
73,Crystal Palace,ENG,1,1653.62658691,2015-07-17,2015-07-23
74,Olympiakos,GRE,1,1653.61328125,2015-07-17,2015-07-23
75,Koeln,GER,1,1653.1472168,2015-07-17,2015-07-23
76,Ajax,NED,1,1651.28039551,2015-07-17,2015-07-24
77,Sparta Praha,CZE,1,1650.86743164,2015-07-17,2015-07-23
78,Salzburg,AUT,1,1645.35693359,2015-07-17,2015-07-23
79,Lille,FRA,1,1644.97338867,2015-07-17,2015-07-25
80,Bordeaux,FRA,1,1644.13964844,2015-07-17,2015-07-25
81,West Brom,ENG,1,1642.46325684,2015-07-17,2015-07-23
82,Freiburg,GER,2,1642.23400879,2015-07-17,2015-07-24
83,Hannover,GER,1,1642.16418457,2015-07-17,2015-07-24
84,Brugge,BEL,1,1640.80432129,2015-07-17,2015-07-23
85,Leicester,ENG,1,1640.46936035,2015-07-17,2015-07-23
86,Valladolid,ESP,2,1638.0501709,2015-07-17,2015-07-23
87,Almeria,ESP,2,1637.19470215,2015-07-17,2015-07-23
88,Besiktas,TUR,1,1634.18395996,2015-07-17,2015-07-23
89,Palermo,ITA,1,1633.59912109,2015-06-07,2015-07-24
90,West Ham,ENG,1,1633.28942871,2015-07-17,2015-07-23
91,Stuttgart,GER,1,1629.23083496,2015-06-01,2015-07-23
92,Rubin Kazan,RUS,1,1624.8001709,2015-07-19,2015-07-23
93,Norwich,ENG,1,1622.05249023,2015-07-17,2015-07-23
94,Eibar,ESP,1,1621.73681641,2015-06-07,2015-07-23
95,Verona,ITA,1,1620.1817627,2015-06-07,2015-07-23
96,Hamburg,GER,1,1618.65344238,2015-06-02,2015-07-23
97,Hertha,GER,1,1617.87023926,2015-06-02,2015-07-23
98,Montpellier,FRA,1,1616.69897461,2015-06-22,2015-07-23
99,Lok Moskva,RUS,1,1616.13146973,2015-07-20,2015-07-23
100,Sassuolo,ITA,1,1612.81433105,2015-07-20,2015-07-23
None,Anderlecht,BEL,1,1612.38415527,2015-07-20,2015-07-23
None,Sunderland,ENG,1,1611.97741699,2015-07-17,2015-07-23
None,Young Boys,SUI,1,1601.83679199,2015-07-19,2015-07-23
None,Bournemouth,ENG,1,1601.44689941,2015-07-17,2015-07-23
None,Empoli,ITA,1,1600.26464844,2015-06-07,2015-07-30
None,Zaragoza,ESP,2,1599.7878418,2015-06-22,2015-07-30
None,Chievo,ITA,1,1598.1262207,2015-06-07,2015-07-30
None,Newcastle,ENG,1,1594.46569824,2015-07-17,2015-07-23
None,Steaua,ROM,1,1592.32592773,2015-07-19,2015-07-22
None,Gent,BEL,1,1588.91552734,2015-07-17,2015-07-23
None,Udinese,ITA,1,1585.77099609,2015-06-07,2015-07-30
None,Aston Villa,ENG,1,1584.74621582,2015-07-17,2015-07-23
None,Atalanta,ITA,1,1582.86071777,2015-06-07,2015-07-30
None,Watford,ENG,1,1580.93237305,2015-07-17,2015-07-23
None,Spartak Moskva,RUS,1,1580.25756836,2015-07-18,2015-07-26
None,Trabzonspor,TUR,1,1578.9564209,2015-07-17,2015-07-23
None,Burnley,ENG,2,1577.84887695,2015-07-17,2015-07-23
None,Alcorcon,ESP,2,1577.35754395,2015-06-08,2015-07-30
None,Caen,FRA,1,1576.76489258,2015-05-24,2015-07-28
None,Braga,POR,1,1576.19555664,2015-05-24,2015-07-30
None,Llagostera,ESP,2,1575.70068359,2015-06-08,2015-07-30
None,Bastia,FRA,1,1574.80993652,2015-05-24,2015-07-28
None,Rapid Wien,AUT,1,1574.57385254,2015-07-17,2015-07-23
None,Rennes,FRA,1,1573.3203125,2015-05-24,2015-07-28
None,Cagliari,ITA,2,1573.06225586,2015-07-02,2015-07-30
None,Lorient,FRA,1,1572.42248535,2015-05-24,2015-07-28
None,Hull,ENG,2,1571.61608887,2015-07-17,2015-07-23
None,Celtic,SCO,1,1571.18884277,2015-07-17,2015-07-22
None,Ponferradina,ESP,2,1569.35021973,2015-06-08,2015-07-30
None,Guingamp,FRA,1,1569.01745605,2015-05-24,2015-07-28
None,Dinamo Zagreb,CRO,1,1568.08117676,2015-07-20,2015-07-22
None,Bursaspor,TUR,1,1564.95080566,2015-07-17,2015-07-23
None,Troyes,FRA,1,1564.04943848,2015-07-02,2015-07-28
None,Nice,FRA,1,1563.95605469,2015-05-24,2015-07-28
None,Middlesbrough,ENG,2,1562.10253906,2015-07-17,2015-07-23
None,Mirandes,ESP,2,1561.33325195,2015-06-08,2015-07-30
None,Legia,POL,1,1560.98132324,2015-07-20,2015-07-22
None,Leganes,ESP,2,1558.63867188,2015-06-08,2015-07-30
None,Numancia,ESP,2,1558.46203613,2015-06-08,2015-07-30
None,Paderborn,GER,2,1555.73876953,2015-07-02,2015-07-26
None,Standard,BEL,1,1552.82763672,2015-07-17,2015-07-23
None,Metalist,UKR,1,1551.56079102,2015-07-19,2015-07-25
None,APOEL,CYP,0,1550.42895508,2015-07-22,2015-07-23
None,Panathinaikos,GRE,1,1549.7980957,2015-07-17,2015-07-23
None,Terek Grozny,RUS,1,1549.31176758,2015-07-19,2015-07-25
None,Cordoba,ESP,2,1547.80627441,2015-07-02,2015-07-30
None,Kuban,RUS,1,1546.08972168,2015-07-21,2015-07-25
None,Osasuna,ESP,2,1545.09851074,2015-06-08,2015-07-30
None,Tenerife,ESP,2,1545.0682373,2015-06-08,2015-07-30
None,QPR,ENG,2,1544.59436035,2015-07-17,2015-07-23
None,Zorya,UKR,1,1544.12731934,2015-07-18,2015-07-25
None,Nantes,FRA,1,1544.08227539,2015-05-24,2015-07-28
None,Feyenoord,NED,1,1543.46936035,2015-07-10,2015-07-29
None,Bueyueksehir,TUR,1,1542.36328125,2015-07-17,2015-07-23
None,Guimaraes,POR,1,1542.08190918,2015-05-24,2015-07-30
None,Luzern,SUI,1,1541.46142578,2015-07-19,2015-07-23
None,Lautern,GER,2,1540.99780273,2015-05-25,2015-07-24
None,Vitesse,NED,1,1540.96508789,2015-07-10,2015-07-29
None,Ingolstadt,GER,1,1540.10437012,2015-07-02,2015-07-30
None,Alaves,ESP,2,1538.19775391,2015-06-08,2015-07-30
None,Nacional,POR,1,1537.43212891,2015-05-24,2015-07-30
None,Bilbao B,ESP,2,1536.13769531,2015-07-01,2015-07-30
None,Huesca,ESP,2,1536.13769531,2015-07-01,2015-07-30
None,Oviedo,ESP,2,1536.13769531,2015-07-01,2015-07-30
None,Tarragona,ESP,2,1536.13769531,2015-07-01,2015-07-30
None,Grasshoppers,SUI,1,1534.67919922,2015-07-20,2015-07-23
None,Toulouse,FRA,1,1534.32299805,2015-05-24,2015-07-28
None,BATE,BLR,1,1534.26220703,2015-07-17,2015-07-22
None,Reims,FRA,1,1533.62988281,2015-05-24,2015-07-28
None,Karlsruhe,GER,2,1533.52294922,2015-06-02,2015-07-25
None,Zuerich,SUI,1,1532.35400391,2015-07-19,2015-07-23
None,Lugo,ESP,2,1532.34472656,2015-06-08,2015-07-30
None,Albacete,ESP,2,1530.55908203,2015-06-08,2015-07-30
None,Derby,ENG,2,1529.60827637,2015-07-17,2015-07-23
None,Carpi,ITA,1,1529.11914062,2015-07-02,2015-07-30
None,Maritimo,POR,1,1525.5904541,2015-05-24,2015-07-30
None,Mallorca,ESP,2,1524.2010498,2015-06-08,2015-07-30
None,Amkar Perm,RUS,1,1519.38952637,2015-07-21,2015-07-26
None,Jablonec,CZE,1,1518.90246582,2015-07-17,2015-07-23
None,Sverdlovsk,RUS,1,1517.64672852,2015-07-21,2015-07-26
None,Evian TG,FRA,2,1516.09619141,2015-07-02,2015-07-28
None,Ipswich,ENG,2,1515.14343262,2015-07-17,2015-07-23
None,Charleroi,BEL,1,1514.90539551,2015-07-17,2015-07-23
None,Genk,BEL,1,1514.7689209,2015-07-17,2015-07-23
None,Malmoe,SWE,1,1514.22644043,2015-07-22,2015-07-23
None,Wolves,ENG,2,1513.99658203,2015-07-17,2015-07-23
None,Estoril,POR,1,1513.77148438,2015-05-24,2015-07-30
None,Goeteborg,SWE,1,1513.66247559,2015-07-22,2015-07-23
None,Blackburn,ENG,2,1511.64770508,2015-07-17,2015-07-23
None,Nancy,FRA,2,1510.71008301,2015-05-23,2015-07-28
None,Rostov,RUS,1,1509.59484863,2015-07-19,2015-07-25
None,Rosenborg,NOR,1,1509.50244141,2015-07-22,2015-07-23
None,Sion,SUI,1,1508.64819336,2015-07-19,2015-07-23
None,Thun,SUI,1,1508.4753418,2015-07-20,2015-07-23
None,Vorskla,UKR,1,1507.8840332,2015-07-19,2015-07-25
None,Alkmaar,NED,1,1505.38171387,2015-07-10,2015-07-29
None,Darmstadt,GER,1,1504.24658203,2015-07-02,2015-07-30
None,Astra,ROM,1,1503.30029297,2015-07-20,2015-07-22
None,Nuernberg,GER,2,1502.69140625,2015-05-25,2015-07-27
None,Angers,FRA,1,1502.26293945,2015-07-02,2015-07-28
None,FC Kobenhavn,DEN,1,1500.19274902,2015-07-22,2015-07-23
None,Midtjylland,DEN,1,1498.44726562,2015-07-22,2015-07-23
None,Bologna,ITA,1,1497.86779785,2015-07-02,2015-07-30
None,Pescara,ITA,2,1497.60302734,2015-06-10,2015-07-30
None,Lokeren,BEL,1,1497.40856934,2015-07-17,2015-07-23
None,Lech,POL,1,1496.65002441,2015-07-19,2015-07-22
None,Sturm Graz,AUT,1,1495.76123047,2015-07-17,2015-07-23
None,Kryliya Sovetov,RUS,1,1493.35046387,2015-07-20,2015-07-24
None,Spezia,ITA,2,1490.71789551,2015-06-07,2015-07-30
None,Konyaspor,TUR,1,1489.66442871,2015-07-17,2015-07-23
None,Braunschweig,GER,2,1489.2479248,2015-05-25,2015-07-26
None,Brentford,ENG,2,1489.21850586,2015-07-17,2015-07-23
None,Twente,NED,1,1488.06335449,2015-07-10,2015-07-29
None,Genclerbirligi,TUR,1,1487.70666504,2015-07-17,2015-07-23
None,Dijon,FRA,2,1487.45141602,2015-05-23,2015-07-28
None,Targu Mures,ROM,1,1487.11804199,2015-07-20,2015-07-22
None,Belenenses,POR,1,1486.18469238,2015-05-24,2015-07-30
None,M Tel Aviv,ISR,1,1485.64379883,2015-07-22,2015-07-23
None,Brest,FRA,2,1484.36499023,2015-05-23,2015-07-28
None,Rio Ave,POR,1,1483.41687012,2015-05-24,2015-07-30
None,Pacos Ferreira,POR,1,1483.31408691,2015-05-24,2015-07-30
None,Kortrijk,BEL,1,1482.29223633,2015-07-17,2015-07-23
None,Gazelec,FRA,1,1481.98815918,2015-07-02,2015-07-28
None,Elfsborg,SWE,1,1481.67614746,2015-07-22,2015-07-23
None,Sivasspor,TUR,1,1481.38195801,2015-07-17,2015-07-23
None,StGallen,SUI,1,1480.79211426,2015-07-20,2015-07-23
None,Ufa,RUS,1,1480.72631836,2015-07-18,2015-07-25
None,Mersin Idman,TUR,1,1479.67529297,2015-07-17,2015-07-23
None,Asteras Tripolis,GRE,1,1478.67211914,2015-07-17,2015-07-23
None,Union Berlin,GER,2,1477.57641602,2015-05-25,2015-07-26
None,Heerenveen,NED,1,1477.5501709,2015-07-10,2015-07-29
None,Le Havre,FRA,2,1475.87316895,2015-05-23,2015-07-28
None,Anzhi,RUS,1,1474.28686523,2015-07-20,2015-07-27
None,Mordovia,RUS,1,1474.24182129,2015-07-20,2015-07-25
None,Maribor,SVN,1,1472.19836426,2015-07-18,2015-07-22
None,Eskisehirspor,TUR,1,1471.3840332,2015-07-17,2015-07-23
None,CFR Cluj,ROM,1,1471.32702637,2015-07-20,2015-07-22
None,Rijeka,CRO,1,1471.20178223,2015-07-20,2015-07-22
None,Cesena,ITA,2,1471.12817383,2015-07-02,2015-07-30
None,Apollon Lemesos,CYP,0,1470.70922852,2015-07-22,2015-07-23
None,Atromitos,GRE,1,1469.54772949,2015-07-17,2015-07-23
None,Petrolul Ploiesti,ROM,1,1469.34069824,2015-07-19,2015-07-22
None,Sochaux,FRA,2,1469.32104492,2015-05-23,2015-07-28
None,Omonia,CYP,0,1469.20495605,2015-07-22,2015-07-23
None,Cardiff,ENG,2,1468.80200195,2015-07-17,2015-07-23
None,Frosinone,ITA,1,1467.71325684,2015-07-02,2015-07-30
None,Mechelen,BEL,1,1467.70800781,2015-07-17,2015-07-23
None,Laval,FRA,2,1466.62329102,2015-05-23,2015-07-28
None,Kasimpasa,TUR,1,1464.48693848,2015-07-17,2015-07-23
None,Austria Wien,AUT,1,1462.87438965,2015-07-17,2015-07-23
None,Perugia,ITA,2,1461.16271973,2015-06-07,2015-07-30
None,AIK,SWE,1,1460.42907715,2015-07-22,2015-07-23
None,Duesseldorf,GER,2,1460.14404297,2015-05-25,2015-07-26
None,PAOK,GRE,1,1459.76037598,2015-07-17,2015-07-23
None,Akhisar,TUR,1,1458.9720459,2015-07-17,2015-07-23
None,Metz,FRA,2,1458.90820312,2015-07-02,2015-07-28
None,Dniprodzerzhynsk,UKR,1,1458.47729492,2015-07-20,2015-07-25
None,Birmingham,ENG,2,1457.45568848,2015-07-17,2015-07-23
None,Vicenza,ITA,2,1456.43261719,2015-06-07,2015-07-30
None,Lens,FRA,2,1455.99719238,2015-07-02,2015-07-28
None,Partizan,SRB,1,1455.95092773,2015-07-22,2015-07-23
None,Groningen,NED,1,1455.8059082,2015-07-10,2015-07-29
None,Fuerth,GER,2,1455.42590332,2015-05-25,2015-07-25
None,RB Leipzig,GER,2,1455.37060547,2015-05-25,2015-07-25
None,Livorno,ITA,2,1454.27380371,2015-06-07,2015-07-30
None,Dinamo Bucuresti,ROM,1,1453.65527344,2015-07-18,2015-07-22
None,Razgrad,BUL,1,1452.91992188,2015-07-22,2015-07-23
None,Mlada Boleslav,CZE,1,1451.78588867,2015-07-17,2015-07-23
None,Heidenheim,GER,2,1451.77966309,2015-05-25,2015-07-26
None,Sheffield Weds,ENG,2,1450.92260742,2015-07-17,2015-07-23
None,Avellino,ITA,2,1450.35595703,2015-06-07,2015-07-30
None,Rizespor,TUR,1,1449.82580566,2015-07-17,2015-07-23
None,St Pauli,GER,2,1449.22338867,2015-05-25,2015-07-25
None,Molde,NOR,1,1447.5222168,2015-07-22,2015-07-23
None,Niort,FRA,2,1447.50500488,2015-05-23,2015-07-28
None,Auxerre,FRA,2,1446.96411133,2015-05-23,2015-07-28
None,Pandurii,ROM,1,1446.2878418,2015-07-19,2015-07-22
None,Moreirense,POR,1,1445.33081055,2015-05-24,2015-07-30
None,Forest,ENG,2,1444.96325684,2015-07-17,2015-07-23
None,Djurgarden,SWE,1,1444.36303711,2015-07-22,2015-07-23
None,Charlton,ENG,2,1444.19177246,2015-07-17,2015-07-23
None,Zwolle,NED,1,1443.7689209,2015-07-10,2015-07-29
None,Bari,ITA,2,1441.28894043,2015-06-07,2015-07-30
None,Sandhausen,GER,2,1441.28234863,2015-05-25,2015-07-26
None,Tours,FRA,2,1440.97338867,2015-05-23,2015-07-28
None,Bochum,GER,2,1440.46826172,2015-05-25,2015-07-26
None,Brondby,DEN,1,1440.16394043,2015-07-22,2015-07-23
None,Altach,AUT,1,1439.7701416,2015-07-17,2015-07-23
None,Bolton,ENG,2,1437.28723145,2015-07-17,2015-07-23
None,Fulham,ENG,2,1436.80993652,2015-07-17,2015-07-23
None,Muenchen 60,GER,2,1436.27124023,2015-05-25,2015-07-26
None,Academica,POR,1,1436.09387207,2015-05-24,2015-07-30
None,Gaziantepspor,TUR,1,1436.08935547,2015-07-17,2015-07-23
None,Brighton,ENG,2,1435.09960938,2015-07-17,2015-07-23
None,Dinamo Minsk,BLR,1,1434.04602051,2015-07-17,2015-07-22
None,Modena,ITA,2,1432.56542969,2015-06-07,2015-07-30
None,Aberdeen,SCO,1,1432.30700684,2015-07-17,2015-07-22
None,Latina,ITA,2,1431.19067383,2015-06-07,2015-07-30
None,Aalborg,DEN,1,1431.06872559,2015-07-22,2015-07-23
None,Larnaca,CYP,0,1430.36499023,2015-07-22,2015-07-23
None,FSV Frankfurt,GER,2,1426.66601562,2015-05-25,2015-07-25
None,Kiryat Shmona,ISR,1,1425.95666504,2015-07-22,2015-07-23
None,Kayseri,TUR,1,1425.7121582,2015-07-17,2015-07-23
None,Antalyaspor,TUR,1,1425.7121582,2015-07-17,2015-07-23
None,Ankaraspor,TUR,1,1425.7121582,2015-07-17,2015-07-23
None,Leeds,ENG,2,1424.99475098,2015-07-17,2015-07-23
None,Clermont,FRA,2,1423.79064941,2015-05-23,2015-07-28
None,Huddersfield,ENG,2,1421.5279541,2015-07-17,2015-07-23
None,Ried,AUT,1,1420.40820312,2015-07-17,2015-07-23
None,Norrkoeping,SWE,1,1420.12573242,2015-07-22,2015-07-23
None,Slask,POL,1,1419.80712891,2015-07-20,2015-07-22
None,Utrecht,NED,1,1419.04724121,2015-07-10,2015-07-29
None,Jagiellonia,POL,1,1419.04418945,2015-07-20,2015-07-22
None,Stromsgodset,NOR,1,1418.6854248,2015-07-22,2015-07-23
None,Setubal,POR,1,1417.53027344,2015-05-24,2015-07-30
None,Slovan Liberec,CZE,1,1417.40368652,2015-07-17,2015-07-23
None,Brescia,ITA,2,1416.07458496,2015-06-07,2015-07-30
None,Trapani,ITA,2,1416.02185059,2015-06-07,2015-07-30
None,Reading,ENG,2,1415.11730957,2015-07-17,2015-07-23
None,Teplice,CZE,1,1414.77441406,2015-07-17,2015-07-23
None,Wolfsberg,AUT,1,1414.16918945,2015-07-17,2015-07-23
None,Valenciennes,FRA,2,1412.87280273,2015-05-23,2015-07-28
None,Crotone,ITA,2,1411.59606934,2015-06-07,2015-07-30
None,Randers,DEN,1,1411.31347656,2015-07-22,2015-07-23
None,Virtus Lanciano,ITA,2,1410.76721191,2015-06-07,2015-07-30
None,Dukla,CZE,1,1410.47924805,2015-07-17,2015-07-23
None,Volyn Lutsk,UKR,1,1409.55407715,2015-07-19,2015-07-23
None,Ajaccio,FRA,2,1407.86853027,2015-05-23,2015-07-28
None,Creteil,FRA,2,1406.51147461,2015-05-23,2015-07-28
None,Beer-Sheva,ISR,1,1405.59313965,2015-07-22,2015-07-23
None,Videoton,HUN,1,1405.26843262,2015-07-19,2015-07-22
None,Chernomorets,UKR,1,1404.90759277,2015-07-19,2015-07-26
None,Esbjerg,DEN,1,1404.20336914,2015-07-22,2015-07-23
None,Slovacko,CZE,1,1404.02380371,2015-07-17,2015-07-23
None,Boavista,POR,1,1403.98449707,2015-05-24,2015-07-30
None,Pribram,CZE,1,1403.77880859,2015-07-17,2015-07-23
None,Odd Grenland,NOR,1,1402.36230469,2015-07-22,2015-07-23
None,Ternana,ITA,2,1401.29162598,2015-06-07,2015-07-30
None,Tondela,POR,1,1401.06750488,2015-07-01,2015-07-30
None,U Madeira,POR,1,1401.06750488,2015-07-01,2015-07-30
None,Karpaty,UKR,1,1400.75,2015-07-19,2015-07-25
None,Maccabi Haifa,ISR,1,1399.20739746,2015-07-22,2015-07-23
None,Giannina,GRE,1,1399.07995605,2015-07-17,2015-07-23
None,Nimes,FRA,2,1396.9050293,2015-05-23,2015-07-28
None,Rotherham,ENG,2,1395.11474609,2015-07-17,2015-07-23
None,Craiova,ROM,1,1394.57580566,2015-07-18,2015-07-22
None,Ferencvaros,HUN,1,1393.95959473,2015-07-20,2015-07-22
None,Lugano,SUI,1,1392.49621582,2015-07-20,2015-07-23
None,Jihlava,CZE,1,1391.7635498,2015-07-17,2015-07-23
None,Duisburg,GER,2,1391.68981934,2015-07-01,2015-07-24
None,Bielefeld,GER,2,1391.68981934,2015-07-01,2015-07-25
None,Arouca,POR,1,1390.89086914,2015-05-24,2015-07-30
None,Zulte Waregem,BEL,1,1389.77807617,2015-07-17,2015-07-23
None,Helsingborg,SWE,1,1389.42712402,2015-07-22,2015-07-23
None,Den Haag,NED,1,1388.79467773,2015-07-10,2015-07-29
None,Botosani,ROM,1,1387.41455078,2015-07-21,2015-07-22
None,Cracovia,POL,1,1383.7109375,2015-07-18,2015-07-22
None,Haecken,SWE,1,1380.95422363,2015-07-22,2015-07-23
None,Novara,ITA,2,1378.85595703,2015-07-01,2015-07-30
None,Ascoli,ITA,2,1378.85595703,2015-07-01,2015-07-30
None,Como,ITA,2,1378.85595703,2015-07-01,2015-07-30
None,Salernitana,ITA,2,1378.85595703,2015-07-01,2015-07-30
None,Karabakh Agdam,AZE,0,1378.61401367,2015-07-17,2015-07-22
None,Iasi,ROM,1,1378.22485352,2015-07-18,2015-07-22
None,Heracles,NED,1,1376.265625,2015-07-10,2015-07-29
None,Olexandriya,UKR,1,1376.23925781,2015-07-20,2015-07-26
None,Wisla,POL,1,1375.65393066,2015-07-18,2015-07-22
None,Litex,BUL,1,1375.05456543,2015-07-22,2015-07-23
None,Oostende,BEL,1,1374.98291016,2015-07-17,2015-07-23
None,Soligorsk,BLR,1,1374.95410156,2015-07-17,2015-07-22
None,Chiajna,ROM,1,1373.96191406,2015-07-18,2015-07-22
None,Pro Vercelli,ITA,2,1373.38879395,2015-06-07,2015-07-30
None,Entella,ITA,2,1371.52758789,2015-06-07,2015-07-30
None,Trnava,SLK,0,1369.5489502,2015-07-17,2015-07-22
None,Panetolikos,GRE,1,1368.34558105,2015-07-17,2015-07-23
None,Willem II,NED,1,1368.06640625,2015-07-10,2015-07-29
None,Bristol City,ENG,2,1368.03417969,2015-07-17,2015-07-23
None,MK Dons,ENG,2,1368.03417969,2015-07-17,2015-07-23
None,Preston,ENG,2,1368.03417969,2015-07-17,2015-07-23
None,Odense,DEN,1,1367.71386719,2015-07-22,2015-07-23
None,Vaduz,LIE,1,1367.46777344,2015-07-20,2015-07-23
None,Crvena Zvezda,SRB,1,1367.30615234,2015-07-22,2015-07-23
None,Lechia,POL,1,1366.65002441,2015-07-18,2015-07-22
None,Viitorul,ROM,1,1366.59912109,2015-07-21,2015-07-22
None,Bohemians Praha,CZE,1,1366.56311035,2015-07-17,2015-07-23
None,Admira,AUT,1,1365.36035156,2015-07-17,2015-07-23
None,Xanthi,GRE,1,1364.3729248,2015-07-17,2015-07-23
None,Groedig,AUT,1,1363.22290039,2015-07-17,2015-07-23
None,Cambuur,NED,1,1362.23400879,2015-07-10,2015-07-29
None,Valerenga,NOR,1,1361.17614746,2015-07-22,2015-07-23
None,Ruch,POL,1,1359.87353516,2015-07-19,2015-07-22
None,SonderjyskE,DEN,1,1359.81237793,2015-07-22,2015-07-23
None,Viking,NOR,1,1359.37084961,2015-07-22,2015-07-23
None,Levadeiakos,GRE,1,1356.8873291,2015-07-17,2015-07-23
None,Debrecen,HUN,1,1356.69970703,2015-07-20,2015-07-22
None,Zilina,SLK,0,1356.2824707,2015-07-17,2015-07-22
None,Nordsjaelland,DEN,1,1356.21337891,2015-07-22,2015-07-23
None,Beitar,ISR,1,1355.92700195,2015-07-22,2015-07-23
None,Uzhgorod,UKR,1,1355.73876953,2015-07-20,2015-07-25
None,Sheriff Tiraspol,MOL,0,1355.4152832,2015-07-22,2015-07-23
