Rank,Club,Country,Level,Elo,From,To
46,Olympiakos,GRE,1,1703.29675293,2005-07-31,2005-08-06
47,Shakhtar,UKR,1,1703.0065918,2005-07-31,2005-08-03
48,Everton,ENG,1,1702.64233398,2005-07-27,2005-08-02
49,Schalke,GER,1,1702.18554688,2005-07-31,2005-08-03
50,Auxerre,FRA,1,1698.23791504,2005-07-31,2005-08-03
51,Panathinaikos,GRE,1,1694.63146973,2005-07-31,2005-08-06
52,Lens,FRA,1,1692.60205078,2005-07-31,2005-08-06
53,Fulham,ENG,1,1692.27978516,2005-07-31,2005-08-02
54,Marseille,FRA,1,1690.91625977,2005-07-31,2005-08-06
55,Getafe,ESP,1,1690.52404785,2005-07-31,2005-08-06
56,Aston Villa,ENG,1,1690.46459961,2005-07-31,2005-08-02
57,Saint-Etienne,FRA,1,1689.85620117,2005-07-31,2005-08-06
58,Mallorca,ESP,1,1689.80334473,2005-07-27,2005-08-06
59,Nantes,FRA,1,1688.34362793,2005-07-31,2005-08-07
60,Fenerbahce,TUR,1,1686.79992676,2005-07-31,2005-08-03
61,Parma,ITA,1,1685.8614502,2005-07-28,2005-08-03
62,Bordeaux,FRA,1,1684.79382324,2005-07-31,2005-08-03
63,Blackburn,ENG,1,1682.24975586,2005-07-31,2005-08-02
64,Benfica,POR,1,1680.51013184,2005-07-31,2005-08-03
65,Birmingham,ENG,1,1679.93078613,2005-07-31,2005-08-02
66,Celta,ESP,1,1679.45666504,2005-07-28,2005-08-05
67,Anderlecht,BEL,1,1678.12658691,2005-07-28,2005-08-03
68,Osasuna,ESP,1,1677.61169434,2005-07-28,2005-08-05
69,Austria Wien,AUT,1,1677.35473633,2005-07-31,2005-08-03
70,Santander,ESP,1,1676.85717773,2005-07-31,2005-08-05
71,Brugge,BEL,1,1675.3939209,2005-07-28,2005-08-03
72,Sochaux,FRA,1,1674.15234375,2005-07-31,2005-08-06
73,Strasbourg,FRA,1,1673.74267578,2005-07-31,2005-08-06
74,Nice,FRA,1,1668.63781738,2005-07-31,2005-08-06
75,Lazio,ITA,1,1666.93151855,2005-07-28,2005-08-06
76,Galatasaray,TUR,1,1666.65551758,2005-07-28,2005-08-03
77,Ajaccio,FRA,1,1664.76647949,2005-07-31,2005-08-03
78,Hamburg,GER,1,1662.43164062,2005-07-31,2005-08-03
79,GAK,AUT,1,1661.87487793,2005-07-31,2005-08-03
80,Roma,ITA,1,1661.82641602,2005-07-31,2005-08-03
81,Palermo,ITA,1,1659.02124023,2005-07-28,2005-08-06
82,Charlton,ENG,1,1657.03857422,2005-07-28,2005-08-02
83,Trabzonspor,TUR,1,1655.59790039,2005-07-28,2005-08-03
84,Besiktas,TUR,1,1655.2322998,2005-07-28,2005-08-03
85,Cadiz,ESP,1,1654.33874512,2005-07-28,2005-08-03
86,Partizan,SCG,1,1654.10974121,2005-07-28,2005-08-03
87,Feyenoord,NED,1,1649.61047363,2005-07-28,2005-08-02
88,Rangers,SCO,1,1643.9284668,2005-08-01,2005-08-02
89,Recreativo,ESP,2,1641.28759766,2005-07-28,2005-08-02
90,Alaves,ESP,1,1638.77722168,2005-07-31,2005-08-02
91,Portsmouth,ENG,1,1638.73547363,2005-07-31,2005-08-02
92,Southampton,ENG,2,1636.91589355,2005-07-31,2005-08-02
93,Levante,ESP,2,1636.52941895,2005-08-01,2005-08-02
94,Siena,ITA,1,1636.08044434,2005-08-01,2005-08-02
95,Zenit,RUS,1,1634.9342041,2005-08-01,2005-08-02
96,Alkmaar,NED,1,1634.85400391,2005-08-01,2005-08-02
97,Metz,FRA,1,1633.54760742,2005-08-01,2005-08-02
98,Le Mans,FRA,1,1632.48352051,2005-08-01,2005-08-02
99,Lecce,ITA,1,1628.84301758,2005-07-31,2005-08-02
100,Sunderland,ENG,1,1628.41601562,2005-07-31,2005-08-02
None,Chievo,ITA,1,1628.35290527,2005-05-30,2005-08-10
None,Toulouse,FRA,1,1627.78942871,2005-07-31,2005-08-06
None,Wolfsburg,GER,1,1627.69274902,2005-07-29,2005-08-06
None,Heerenveen,NED,1,1626.16052246,2005-05-23,2005-08-10
None,Basel,SUI,1,1624.85961914,2005-07-31,2005-08-03
None,Celtic,SCO,1,1624.453125,2005-07-31,2005-08-02
None,Brescia,ITA,2,1624.14038086,2005-07-03,2005-08-10
None,Messina,ITA,1,1623.64013672,2005-05-30,2005-08-10
None,Reggina,ITA,1,1622.33642578,2005-05-30,2005-08-10
None,Albacete,ESP,2,1620.26013184,2005-07-03,2005-08-09
None,Hannover,GER,1,1619.87780762,2005-07-29,2005-08-06
None,Sparta Praha,CZE,1,1618.98986816,2005-05-29,2005-08-06
None,Bologna,ITA,2,1618.85119629,2005-07-03,2005-08-10
None,Wisla,POL,1,1618.71008301,2005-07-31,2005-08-05
None,Bastia,FRA,2,1617.84240723,2005-07-30,2005-08-05
None,West Brom,ENG,1,1617.52819824,2005-07-27,2005-08-02
None,Numancia,ESP,2,1616.09765625,2005-07-03,2005-08-09
None,Cagliari,ITA,1,1614.5222168,2005-05-30,2005-08-10
None,Livorno,ITA,1,1612.59216309,2005-05-30,2005-08-10
None,Eibar,ESP,2,1611.46533203,2005-06-19,2005-08-09
None,Crvena Zvezda,SCG,1,1611.08813477,2005-07-28,2005-08-03
None,Bochum,GER,2,1609.86621094,2005-07-29,2005-08-06
None,Standard,BEL,1,1609.52770996,2005-07-27,2005-08-03
None,Caen,FRA,2,1607.45910645,2005-07-30,2005-08-09
None,Fiorentina,ITA,1,1606.4440918,2005-05-30,2005-08-10
None,Crystal Palace,ENG,2,1603.79443359,2005-07-27,2005-08-02
None,Norwich,ENG,2,1602.24194336,2005-07-27,2005-08-02
None,Wigan,ENG,1,1600.52880859,2005-07-27,2005-08-02
None,Gladbach,GER,1,1600.05371094,2005-07-29,2005-08-05
None,Mainz,GER,1,1599.58728027,2005-07-29,2005-08-06
None,Valladolid,ESP,2,1598.40856934,2005-06-19,2005-08-09
None,Atalanta,ITA,2,1596.84765625,2005-07-03,2005-08-10
None,Lautern,GER,1,1596.83483887,2005-07-29,2005-08-07
None,Guingamp,FRA,2,1592.57067871,2005-05-28,2005-08-01
None,Genk,BEL,1,1588.67272949,2005-07-27,2005-08-03
None,AEK,GRE,1,1588.56750488,2005-05-26,2005-08-09
None,Frankfurt,GER,1,1587.65576172,2005-07-29,2005-08-07
None,Rapid Wien,AUT,1,1587.44018555,2005-07-31,2005-08-03
None,Nancy,FRA,1,1585.89367676,2005-07-31,2005-08-06
None,Levski,BUL,1,1585.68981934,2005-07-28,2005-08-03
None,Empoli,ITA,1,1584.25280762,2005-07-03,2005-08-10
None,Braga,POR,1,1582.9005127,2005-05-23,2005-08-10
None,Troyes,FRA,1,1582.68603516,2005-07-31,2005-08-06
None,Slavia Praha,CZE,1,1581.98950195,2005-05-29,2005-08-05
None,Twente,NED,1,1581.04174805,2005-05-23,2005-08-10
None,Torino,ITA,2,1578.37524414,2005-06-27,2005-08-10
None,Wolves,ENG,2,1577.23010254,2005-07-27,2005-08-02
None,Nuernberg,GER,1,1576.18322754,2005-07-29,2005-08-06
None,Steaua,ROM,1,1574.52233887,2005-07-29,2005-08-03
None,Koeln,GER,1,1574.26147461,2005-07-29,2005-08-06
None,West Ham,ENG,1,1573.54394531,2005-07-27,2005-08-02
None,Gijon,ESP,2,1570.1673584,2005-06-19,2005-08-09
None,Slovan Liberec,CZE,1,1568.45153809,2005-05-29,2005-08-07
None,Bielefeld,GER,1,1565.40380859,2005-07-29,2005-08-06
None,Torpedo Moskva,RUS,1,1565.21936035,2005-08-01,2005-08-03
None,Murcia,ESP,2,1565.03112793,2005-06-19,2005-08-09
None,Istres,FRA,2,1564.47668457,2005-07-30,2005-08-05
None,Guimaraes,POR,1,1564.07824707,2005-05-23,2005-08-10
None,Tenerife,ESP,2,1563.5657959,2005-06-19,2005-08-09
None,Rostock,GER,2,1563.0222168,2005-07-29,2005-08-07
None,Genclerbirligi,TUR,1,1560.51989746,2005-07-27,2005-08-03
None,Ipswich,ENG,2,1560.49084473,2005-07-27,2005-08-02
None,Roda,NED,1,1558.28295898,2005-05-23,2005-08-10
None,Muenchen 60,GER,2,1557.96728516,2005-07-29,2005-08-07
None,Tarragona,ESP,2,1557.26550293,2005-06-19,2005-08-09
None,CSKA Sofia,BUL,1,1554.92358398,2005-07-28,2005-08-03
None,Maritimo,POR,1,1553.18652344,2005-05-23,2005-08-10
None,Brondby,DEN,1,1551.46569824,2005-08-01,2005-08-03
None,Montpellier,FRA,2,1551.09094238,2005-07-30,2005-08-05
None,Spartak Moskva,RUS,1,1548.88330078,2005-07-31,2005-08-03
None,Legia,POL,1,1547.25683594,2005-07-31,2005-08-05
None,Xerez,ESP,2,1547.10009766,2005-06-19,2005-08-09
None,Modena,ITA,2,1546.33850098,2005-06-12,2005-08-10
None,Chateauroux,FRA,2,1545.54211426,2005-07-30,2005-08-05
None,Boavista,POR,1,1543.84020996,2005-05-23,2005-08-10
None,Sedan,FRA,2,1543.00341797,2005-05-28,2005-08-01
None,Sigma Olomouc,CZE,1,1540.14807129,2005-05-29,2005-08-08
None,Preston,ENG,2,1539.95202637,2005-07-27,2005-08-02
None,Teplice,CZE,1,1537.15759277,2005-05-29,2005-08-07
None,Vitesse,NED,1,1536.52087402,2005-05-23,2005-08-10
None,Rio Ave,POR,1,1535.68566895,2005-05-23,2005-08-10
None,Rubin Kazan,RUS,1,1531.41491699,2005-07-31,2005-08-03
None,Dinamo Bucuresti,ROM,1,1530.27966309,2005-07-29,2005-08-03
None,Poli Ejido,ESP,2,1529.46325684,2005-06-18,2005-08-09
None,Lorient,FRA,2,1528.5123291,2005-07-30,2005-08-03
None,Shinnik Jaroslawl,RUS,1,1528.29748535,2005-08-01,2005-08-03
None,Leicester,ENG,2,1526.39294434,2005-07-27,2005-08-02
None,Thun,SUI,1,1525.55834961,2005-07-31,2005-08-03
None,Nacional,POR,1,1524.49890137,2005-05-23,2005-08-10
None,Ciudad de Murcia,ESP,2,1524.14074707,2005-06-18,2005-08-09
None,Dijon,FRA,2,1523.4230957,2005-07-30,2005-08-08
None,Young Boys,SUI,1,1523.20202637,2005-07-29,2005-08-03
None,Almeria,ESP,2,1521.44677734,2005-06-19,2005-08-09
None,Slovacko,CZE,1,1520.3449707,2005-05-29,2005-08-07
None,Rosenborg,NOR,1,1518.06616211,2005-08-01,2005-08-03
None,Debrecen,HUN,1,1517.24719238,2005-07-31,2005-08-03
None,FC Moskva,RUS,1,1515.94189453,2005-07-31,2005-08-03
None,Willem II,NED,1,1515.69458008,2005-05-23,2005-08-10
None,Maccabi Haifa,ISR,1,1515.54992676,2005-07-28,2005-08-03
None,Waalwijk,NED,1,1515.3482666,2005-05-23,2005-08-10
None,Duisburg,GER,1,1514.26623535,2005-07-29,2005-08-06
None,Valerenga,NOR,1,1514.09472656,2005-07-31,2005-08-03
None,Saturn Ramenskoje,RUS,1,1512.70080566,2005-07-31,2005-08-03
None,Creteil,FRA,2,1511.84362793,2005-07-30,2005-08-05
None,Elche,ESP,2,1511.20666504,2005-06-19,2005-08-09
None,Derby,ENG,2,1510.83740234,2005-07-27,2005-08-02
None,Leeds,ENG,2,1509.9239502,2005-07-27,2005-08-02
None,Belenenses,POR,1,1509.78405762,2005-05-23,2005-08-10
None,Aachen,GER,2,1509.43164062,2005-07-29,2005-08-08
None,Kryliya Sovetov,RUS,1,1509.38659668,2005-08-01,2005-08-03
None,Denizlispor,TUR,1,1506.1809082,2005-07-27,2005-08-03
None,Fuerth,GER,2,1506.12084961,2005-07-29,2005-08-06
None,Brest,FRA,2,1505.26135254,2005-07-30,2005-08-05
None,Pasching,AUT,1,1505.14758301,2005-08-01,2005-08-03
None,Verona,ITA,2,1504.86352539,2005-06-12,2005-08-10
None,Gil Vicente,POR,1,1504.33703613,2005-05-23,2005-08-10
None,Millwall,ENG,2,1502.96740723,2005-07-27,2005-08-02
None,Ferrol,ESP,2,1502.90344238,2005-06-19,2005-08-09
None,Rapid Bucuresti,ROM,1,1502.25463867,2005-07-29,2005-08-03
None,Reading,ENG,2,1502.18432617,2005-07-27,2005-08-02
None,Lleida,ESP,2,1500.58764648,2005-06-19,2005-08-09
None,Sheffield United,ENG,2,1499.67724609,2005-07-27,2005-08-02
None,Djurgarden,SWE,1,1499.28137207,2005-07-28,2005-08-01
None,Bari,ITA,2,1499.17797852,2005-06-12,2005-08-10
None,Castellon,ESP,2,1498.70581055,2005-07-02,2005-08-09
None,Hercules,ESP,2,1498.70581055,2005-07-02,2005-08-09
None,Lorca,ESP,2,1498.70581055,2005-07-02,2005-08-09
None,Real Madrid B,ESP,2,1498.70581055,2005-07-02,2005-08-09
None,Grodzisk,POL,1,1498.54956055,2005-07-31,2005-08-05
None,Konyaspor,TUR,1,1498.09155273,2005-07-27,2005-08-03
None,Ternana,ITA,2,1497.12255859,2005-06-12,2005-08-10
None,Grasshoppers,SUI,1,1497.02404785,2005-07-31,2005-08-03
None,Malaga B,ESP,2,1495.70068359,2005-06-19,2005-08-09
None,Jablonec,CZE,1,1494.64660645,2005-05-29,2005-08-07
None,Gaziantepspor,TUR,1,1494.53613281,2005-07-27,2005-08-03
None,Amiens,FRA,2,1492.75109863,2005-07-30,2005-08-09
None,Leiria,POR,1,1491.74047852,2005-05-23,2005-08-10
None,Utrecht,NED,1,1490.85070801,2005-05-23,2005-08-10
None,Ujpest,HUN,1,1490.50634766,2005-08-01,2005-08-03
None,Zuerich,SUI,1,1489.94970703,2005-07-31,2005-08-03
None,Setubal,POR,1,1489.9276123,2005-05-23,2005-08-10
None,Treviso,ITA,1,1489.64416504,2005-07-03,2005-08-10
None,Banik Ostrava,CZE,1,1488.97167969,2005-05-29,2005-08-08
None,Charleroi,BEL,1,1487.92932129,2005-07-27,2005-08-03
None,Viking,NOR,1,1487.59960938,2005-08-01,2005-08-03
None,Crotone,ITA,2,1485.6484375,2005-06-12,2005-08-10
None,M Petach Tikva,ISR,1,1485.00769043,2005-07-28,2005-08-03
None,PAOK,GRE,1,1484.03955078,2005-05-26,2005-08-09
None,FC Kobenhavn,DEN,1,1483.52575684,2005-08-01,2005-08-03
None,Aue,GER,2,1483.06640625,2005-07-29,2005-08-08
None,Malmoe,SWE,1,1482.40246582,2005-07-31,2005-08-03
None,Cardiff,ENG,2,1481.59057617,2005-07-27,2005-08-02
None,Academica,POR,1,1481.58862305,2005-05-23,2005-08-10
None,Gent,BEL,1,1481.57849121,2005-07-27,2005-08-03
None,Catania,ITA,2,1480.99523926,2005-06-12,2005-08-10
None,Freiburg,GER,2,1478.63525391,2005-07-29,2005-08-07
None,Groningen,NED,1,1477.1661377,2005-05-23,2005-08-10
None,Piacenza,ITA,2,1477.06872559,2005-06-12,2005-08-10
None,Sturm Graz,AUT,1,1475.27197266,2005-08-01,2005-08-03
None,Dnipro,UKR,1,1473.19909668,2005-08-01,2005-08-03
None,Ascoli,ITA,1,1472.48620605,2005-07-03,2005-08-10
None,Gueugnon,FRA,2,1472.26342773,2005-07-30,2005-08-05
None,Le Havre,FRA,2,1471.74987793,2005-07-30,2005-08-05
None,Nijmegen,NED,1,1471.3380127,2005-05-23,2005-08-10
None,Hajduk,CRO,1,1470.2791748,2005-07-31,2005-08-03
None,Grenoble,FRA,2,1470.24084473,2005-07-30,2005-08-05
None,Dynamo Moskva,RUS,1,1469.23339844,2005-08-01,2005-08-03
None,Ankaraspor,TUR,1,1469.1574707,2005-07-27,2005-08-03
None,Penafiel,POR,1,1469.11364746,2005-05-23,2005-08-10
None,Stoke,ENG,2,1468.69128418,2005-07-27,2005-08-02
None,Albinoleffe,ITA,2,1468.11206055,2005-06-12,2005-08-10
None,Malatyaspor,TUR,1,1466.52563477,2005-07-27,2005-08-03
None,Laval,FRA,2,1462.60400391,2005-07-30,2005-08-03
None,Coventry,ENG,2,1462.57067871,2005-07-27,2005-08-02
None,Brann,NOR,1,1462.1817627,2005-07-31,2005-08-03
None,Burnley,ENG,2,1459.96105957,2005-07-27,2005-08-02
None,MTK,HUN,1,1458.97167969,2005-07-31,2005-08-03
None,Wacker Innsbruck,AUT,1,1458.75500488,2005-07-31,2005-08-03
None,Breda,NED,1,1458.6842041,2005-05-23,2005-08-10
None,QPR,ENG,2,1458.47949219,2005-07-27,2005-08-02
None,Dinamo Zagreb,CRO,1,1458.05871582,2005-07-31,2005-08-03
None,Karlsruhe,GER,2,1457.73718262,2005-07-29,2005-08-07
None,Burghausen,GER,2,1456.19165039,2005-07-29,2005-08-07
None,Lillestrom,NOR,1,1455.9041748,2005-07-31,2005-08-03
None,Goeteborg,SWE,1,1455.8560791,2005-07-29,2005-08-01
None,Artmedia,SLK,0,1454.59863281,2005-07-29,2005-08-02
None,Egaleo,GRE,1,1454.52490234,2005-05-26,2005-08-09
None,Valenciennes,FRA,2,1449.22167969,2005-07-30,2005-08-05
None,StGallen,SUI,1,1449.19091797,2005-07-31,2005-08-03
None,Dresden,GER,2,1448.73718262,2005-07-29,2005-08-06
None,Triestina,ITA,2,1448.33813477,2005-06-12,2005-08-10
None,Arezzo,ITA,2,1448.26989746,2005-06-12,2005-08-10
None,Pribram,CZE,1,1447.4005127,2005-05-29,2005-08-07
None,Vicenza,ITA,2,1446.92199707,2005-06-12,2005-08-10
None,Clermont,FRA,2,1446.5402832,2005-07-30,2005-08-08
None,Sete,FRA,2,1444.73193359,2005-07-30,2005-08-05
None,Amkar Perm,RUS,1,1444.6751709,2005-07-31,2005-08-03
None,Rizespor,TUR,1,1443.88598633,2005-07-27,2005-08-03
None,Beerschot AC,BEL,1,1443.02954102,2005-07-27,2005-08-03
None,Dniprodzerzhynsk,UKR,1,1442.32287598,2005-08-01,2005-08-03
None,Progresul,ROM,1,1441.47375488,2005-07-29,2005-08-03
None,Lokeren,BEL,1,1438.74230957,2005-07-27,2005-08-03
None,Panionios,GRE,1,1438.39746094,2005-05-26,2005-08-09
None,Lyn Oslo,NOR,1,1438.35852051,2005-07-31,2005-08-03
None,Cottbus,GER,2,1437.67529297,2005-07-29,2005-08-06
None,Iraklis,GRE,1,1437.30249023,2005-05-26,2005-08-09
None,Samsunspor,TUR,1,1437.24621582,2005-07-27,2005-08-03
None,Den Haag,NED,1,1436.06884766,2005-05-23,2005-08-10
None,Banska Bystrica,SLK,0,1435.17358398,2005-07-29,2005-08-02
None,Xanthi,GRE,1,1435.13366699,2005-05-26,2005-08-09
None,Ankaraguecue,TUR,1,1435.05786133,2005-07-27,2005-08-03
None,Midtjylland,DEN,1,1434.61633301,2005-07-31,2005-08-03
None,Ried,AUT,1,1434.38879395,2005-07-31,2005-08-03
None,Plymouth Argyle,ENG,2,1431.30493164,2005-07-27,2005-08-02
None,Ahlen,GER,2,1430.58190918,2005-07-29,2005-08-07
None,Mattersburg,AUT,1,1429.43017578,2005-07-31,2005-08-03
None,Salzburg,AUT,1,1428.90478516,2005-07-31,2005-08-03
None,Watford,ENG,2,1428.87890625,2005-07-27,2005-08-02
None,Roosendaal,NED,1,1428.61962891,2005-05-23,2005-08-10
None,Avellino,ITA,2,1428.22802734,2005-07-02,2005-08-10
None,Cremonese,ITA,2,1428.22802734,2005-07-02,2005-08-10
None,Mantova,ITA,2,1428.22802734,2005-07-02,2005-08-10
None,Rimini,ITA,2,1428.22802734,2005-07-02,2005-08-10
None,Hearts,SCO,1,1426.88513184,2005-07-31,2005-08-02
None,Cesena,ITA,2,1426.58679199,2005-06-12,2005-08-10
None,Aalborg,DEN,1,1426.36291504,2005-07-31,2005-08-03
None,Halmstad,SWE,1,1423.36279297,2005-07-29,2005-08-01
None,Mouscron,BEL,1,1423.29919434,2005-07-27,2005-08-03
None,Tescoma Zlin,CZE,1,1422.52294922,2005-05-29,2005-08-06
None,Odense,DEN,1,1421.75366211,2005-08-01,2005-08-03
None,Lierse,BEL,1,1420.81494141,2005-07-27,2005-08-03
None,Alanya,RUS,1,1420.54919434,2005-08-01,2005-08-03
None,Tomsk,RUS,1,1419.84240723,2005-08-01,2005-08-03
None,Ferencvaros,HUN,1,1419.46337891,2005-08-01,2005-08-03
None,Helsingborg,SWE,1,1418.81005859,2005-07-28,2005-08-01
None,Reims,FRA,2,1418.77844238,2005-07-30,2005-08-05
None,Louvieroise,BEL,1,1416.38659668,2005-07-27,2005-08-03
None,Terek Grozny,RUS,1,1415.42822266,2005-07-31,2005-08-03
None,Hammarby,SWE,1,1415.37316895,2005-07-28,2005-08-01
None,Start,NOR,1,1414.65576172,2005-08-01,2005-08-03
None,Zilina,SLK,0,1414.43640137,2005-07-29,2005-08-02
None,Esbjerg,DEN,1,1414.22351074,2005-08-01,2005-08-03
None,Lok Plovdiv,BUL,1,1413.29272461,2005-07-28,2005-08-03
None,Brno,CZE,1,1411.00134277,2005-05-29,2005-08-07
None,Unterhaching,GER,2,1410.20056152,2005-07-29,2005-08-07
None,Plock,POL,1,1409.0333252,2005-07-31,2005-08-06
None,Litex,BUL,1,1408.69238281,2005-07-28,2005-08-03
None,Crewe,ENG,2,1408.60632324,2005-07-27,2005-08-02
None,Kayseri,TUR,1,1407.90917969,2005-07-27,2005-08-03
None,Amica Wronki,POL,1,1407.06103516,2005-08-01,2005-08-06
None,Brighton,ENG,2,1406.49108887,2005-07-27,2005-08-02
None,Kalmar,SWE,1,1406.06201172,2005-08-01,2005-08-03
None,Rostov,RUS,1,1404.88464355,2005-07-31,2005-08-03
None,Nova Gorica,SVN,1,1403.84521484,2005-07-31,2005-08-06
None,Molde,NOR,1,1402.80395508,2005-08-01,2005-08-03
None,Diyarbakirspor,TUR,1,1402.10314941,2005-07-27,2005-08-03
None,APOEL,CYP,0,1401.53662109,2005-07-29,2005-08-03
None,Pacos Ferreira,POR,1,1399.98486328,2005-07-02,2005-08-10
None,Estrela Amadora,POR,1,1399.98486328,2005-07-02,2005-08-10
None,Naval,POR,1,1399.98486328,2005-07-02,2005-08-10
None,Westerlo,BEL,1,1399.72094727,2005-07-27,2005-08-03
None,Pescara,ITA,2,1399.18896484,2005-06-12,2005-08-10
None,Saarbruecken,GER,2,1399.14245605,2005-07-29,2005-08-06
None,Chmel Blsany,CZE,1,1398.71691895,2005-05-29,2005-08-06
None,Mlada Boleslav,CZE,1,1395.4362793,2005-05-29,2005-08-07
None,Viborg,DEN,1,1392.83886719,2005-08-01,2005-08-03
None,H Tel Aviv,ISR,1,1391.88635254,2005-07-28,2005-08-03
None,St Truiden,BEL,1,1391.59936523,2005-07-27,2005-08-03
None,Farul,ROM,1,1389.9375,2005-07-29,2005-08-03
None,Zeta Golubovci,SCG,1,1389.18676758,2005-07-28,2005-08-03
None,M Tel Aviv,ISR,1,1389.02270508,2005-07-28,2005-08-03
None,Siegen,GER,2,1388.55273438,2005-07-29,2005-08-07
None,Paderborn,GER,2,1388.55273438,2005-07-29,2005-08-07
None,Braunschweig,GER,2,1388.55273438,2005-07-29,2005-08-06
None,Offenbach,GER,2,1388.55273438,2005-07-29,2005-08-07
None,OFK,SCG,1,1387.5255127,2005-07-28,2005-08-03
None,Hibernian,SCO,1,1386.97619629,2005-07-31,2005-08-02
None,Admira,AUT,1,1386.85595703,2005-07-31,2005-08-03
None,Aberdeen,SCO,1,1383.7701416,2005-07-31,2005-08-02
None,Elfsborg,SWE,1,1383.06591797,2005-07-31,2005-08-03
None,Chernomorets,UKR,1,1382.81921387,2005-08-01,2005-08-03
None,Ashdod,ISR,1,1382.37719727,2005-07-28,2005-08-03
None,Xamax,SUI,1,1382.10803223,2005-07-31,2005-08-03
None,Erciyesspor,TUR,1,1381.94165039,2005-07-27,2005-08-03
None,Manisaspor,TUR,1,1381.94165039,2005-07-27,2005-08-03
None,Sivasspor,TUR,1,1381.94165039,2005-07-27,2005-08-03
None,Hull,ENG,2,1380.82714844,2005-07-27,2005-08-02
None,Luton,ENG,2,1380.82714844,2005-07-27,2005-08-02
None,Sheffield Weds,ENG,2,1380.82714844,2005-07-27,2005-08-02
None,Simferopol,UKR,1,1378.94287109,2005-08-01,2005-08-03
None,Gyoer,HUN,1,1376.34997559,2005-07-31,2005-08-03
None,Matav Sopron,HUN,1,1374.24157715,2005-07-31,2005-08-03
None,Ilichivets,UKR,1,1374.2310791,2005-08-01,2005-08-03
None,Gornik Leczna,POL,1,1374.09973145,2005-07-31,2005-08-06
None,Anorthosis,CYP,0,1374.03234863,2005-07-29,2005-08-03
None,Otelul Galati,ROM,1,1374.01098633,2005-07-29,2005-08-03
None,Arsenal Kyiv,UKR,1,1373.70739746,2005-08-01,2005-08-03
None,Beitar,ISR,1,1373.59936523,2005-07-28,2005-08-03
None,Odd Grenland,NOR,1,1372.44287109,2005-08-01,2005-08-03
None,Heracles,NED,1,1372.44116211,2005-07-02,2005-08-10
