Rank,Club,Country,Level,Elo,From,To
80,Alkmaar,NED,1,1648.47509766,2009-07-19,2009-07-23
81,Hoffenheim,GER,1,1646.66540527,2009-07-19,2009-07-23
82,Stoke,ENG,1,1646.09655762,2009-07-19,2009-07-23
83,Ajax,NED,1,1642.91210938,2009-07-19,2009-07-23
84,Fenerbahce,TUR,1,1642.47875977,2009-07-19,2009-07-23
85,FC Kobenhavn,DEN,1,1640.27648926,2009-07-19,2009-07-22
86,Twente,NED,1,1639.45324707,2009-07-19,2009-07-23
87,Recreativo,ESP,2,1637.49609375,2009-07-19,2009-07-23
88,Saint-Etienne,FRA,1,1636.74645996,2009-07-19,2009-07-25
89,Atalanta,ITA,1,1636.2421875,2009-07-19,2009-07-25
90,Lazio,ITA,1,1635.88330078,2009-07-19,2009-07-25
91,Rubin Kazan,RUS,1,1634.98181152,2009-07-19,2009-07-25
92,Anderlecht,BEL,1,1634.57250977,2009-07-17,2009-07-23
93,Nuernberg,GER,1,1634.13928223,2009-07-12,2009-07-23
94,Lorient,FRA,1,1633.95458984,2009-07-07,2009-07-23
95,Nice,FRA,1,1632.2388916,2009-07-07,2009-07-23
96,Chievo,ITA,1,1628.99536133,2009-07-07,2009-07-29
97,Sociedad,ESP,2,1627.91821289,2009-06-21,2009-07-23
98,Hannover,GER,1,1627.62963867,2009-07-17,2009-07-23
99,Galatasaray,TUR,1,1626.84802246,2009-07-17,2009-07-23
100,Middlesbrough,ENG,2,1626.31921387,2009-07-02,2009-07-28
None,Gijon,ESP,1,1624.41357422,2009-06-21,2009-07-28
None,Siena,ITA,1,1623.71728516,2009-06-01,2009-07-30
None,Monaco,FRA,1,1621.62609863,2009-05-31,2009-07-30
None,Valenciennes,FRA,1,1620.18493652,2009-05-31,2009-07-30
None,FC Moskva,RUS,1,1619.28100586,2009-07-20,2009-07-26
None,Sunderland,ENG,1,1618.62011719,2009-05-28,2009-07-30
None,Parma,ITA,1,1617.23132324,2009-07-02,2009-07-30
None,Sochaux,FRA,1,1616.14111328,2009-05-31,2009-07-30
None,Nancy,FRA,1,1615.10888672,2009-05-31,2009-07-30
None,Sivasspor,TUR,1,1614.06188965,2009-07-17,2009-07-23
None,Napoli,ITA,1,1612.12658691,2009-06-01,2009-07-30
None,Odense,DEN,1,1611.1262207,2009-07-20,2009-07-22
None,Birmingham,ENG,1,1608.2767334,2009-07-02,2009-07-30
None,Numancia,ESP,2,1607.25854492,2009-07-02,2009-07-30
None,Sheffield United,ENG,2,1604.29736328,2009-05-28,2009-07-30
None,Castellon,ESP,2,1602.88525391,2009-06-22,2009-07-30
None,Spartak Moskva,RUS,1,1602.65698242,2009-07-20,2009-07-26
None,West Brom,ENG,2,1602.58935547,2009-07-02,2009-07-30
None,Dynamo Moskva,RUS,1,1599.92932129,2009-07-19,2009-07-25
None,Nacional,POR,1,1599.8338623,2009-07-17,2009-07-23
None,Bochum,GER,1,1598.11462402,2009-05-24,2009-07-30
None,Rayo Vallecano,ESP,2,1596.85559082,2009-06-21,2009-07-30
None,AEK,GRE,1,1594.54821777,2009-07-17,2009-07-23
None,Wolves,ENG,1,1594.4473877,2009-07-02,2009-07-30
None,Le Mans,FRA,1,1593.72021484,2009-05-31,2009-07-30
None,Caen,FRA,2,1591.9720459,2009-07-02,2009-07-30
None,Trabzonspor,TUR,1,1589.36865234,2009-07-17,2009-07-23
None,Bologna,ITA,1,1587.89819336,2009-06-01,2009-07-30
None,Bari,ITA,1,1587.38745117,2009-07-02,2009-07-30
None,Kryliya Sovetov,RUS,1,1586.66491699,2009-07-20,2009-07-25
None,Levante,ESP,2,1585.59729004,2009-06-21,2009-07-30
None,Catania,ITA,1,1583.37780762,2009-06-01,2009-07-30
None,Livorno,ITA,1,1582.11303711,2009-07-02,2009-07-30
None,Mainz,GER,1,1581.18139648,2009-07-02,2009-07-30
None,Hull,ENG,1,1580.84106445,2009-05-28,2009-07-30
None,Freiburg,GER,1,1580.46386719,2009-07-02,2009-07-30
None,Gladbach,GER,1,1579.05932617,2009-05-24,2009-07-30
None,Slavia Praha,CZE,1,1578.83776855,2009-07-17,2009-07-23
None,Frankfurt,GER,1,1578.81811523,2009-05-24,2009-07-30
None,Burnley,ENG,1,1575.97167969,2009-07-02,2009-07-30
None,Lok Moskva,RUS,1,1575.55505371,2009-07-20,2009-07-25
None,Reading,ENG,2,1575.49694824,2009-05-28,2009-07-30
None,Tarragona,ESP,2,1573.38928223,2009-06-21,2009-07-30
None,Reggina,ITA,2,1572.23034668,2009-07-02,2009-07-30
None,Grenoble,FRA,1,1568.28637695,2009-05-31,2009-07-30
None,Rosenborg,NOR,1,1567.69165039,2009-07-22,2009-07-23
None,Salamanca,ESP,2,1567.07714844,2009-06-21,2009-07-30
None,Koeln,GER,1,1566.97924805,2009-05-24,2009-07-30
None,Duisburg,GER,2,1565.04187012,2009-05-25,2009-07-30
None,Torino,ITA,2,1564.11071777,2009-07-02,2009-07-30
None,Karlsruhe,GER,2,1562.55004883,2009-07-02,2009-07-30
None,Young Boys,SUI,1,1562.29089355,2009-07-19,2009-07-23
None,Anorthosis,CYP,0,1561.85253906,2009-07-22,2009-07-23
None,Lens,FRA,1,1561.609375,2009-07-02,2009-07-30
None,CSKA Sofia,BUL,1,1560.32800293,2009-07-22,2009-07-23
None,Lecce,ITA,2,1559.1817627,2009-07-02,2009-07-30
None,Nantes,FRA,2,1558.80395508,2009-07-02,2009-07-30
None,Wisla,POL,1,1558.14892578,2009-07-17,2009-07-22
None,Amkar Perm,RUS,1,1555.70568848,2009-07-20,2009-07-24
None,Bielefeld,GER,2,1553.79919434,2009-07-02,2009-07-30
None,Dinamo Zagreb,CRO,1,1553.26794434,2009-07-22,2009-07-23
None,Aachen,GER,2,1553.0012207,2009-05-25,2009-07-30
None,Montpellier,FRA,1,1552.60217285,2009-07-02,2009-07-30
None,Sparta Praha,CZE,1,1550.99450684,2009-07-17,2009-07-23
None,Heerenveen,NED,1,1550.33544922,2009-07-17,2009-07-23
None,Brondby,DEN,1,1549.81237793,2009-07-20,2009-07-22
None,Dnipro,UKR,1,1548.56237793,2009-07-20,2009-07-23
None,Preston,ENG,2,1547.9934082,2009-05-28,2009-07-30
None,Murcia,ESP,2,1546.05493164,2009-06-21,2009-07-30
None,Cordoba,ESP,2,1545.19250488,2009-06-21,2009-07-30
None,Cottbus,GER,2,1544.98999023,2009-07-02,2009-07-30
None,Elche,ESP,2,1542.50720215,2009-06-21,2009-07-30
None,Steaua,ROM,1,1542.29821777,2009-07-17,2009-07-23
None,Kayseri,TUR,1,1540.1217041,2009-07-17,2009-07-23
None,Maritimo,POR,1,1540.06713867,2009-07-17,2009-07-23
None,Brescia,ITA,2,1538.89953613,2009-06-21,2009-07-30
None,Guimaraes,POR,1,1538.70056152,2009-07-17,2009-07-23
None,Midtjylland,DEN,1,1537.57775879,2009-07-19,2009-07-22
None,Ipswich,ENG,2,1536.56921387,2009-05-28,2009-07-30
None,Cardiff,ENG,2,1535.81359863,2009-05-28,2009-07-30
None,Saturn Ramenskoje,RUS,1,1534.20703125,2009-07-19,2009-07-25
None,Bursaspor,TUR,1,1533.85620117,2009-07-17,2009-07-23
None,Urziceni,ROM,1,1533.43481445,2009-07-17,2009-07-23
None,Zuerich,SUI,1,1533.05725098,2009-07-19,2009-07-22
None,Rapid Wien,AUT,1,1531.15539551,2009-07-17,2009-07-22
None,Aalborg,DEN,1,1530.9708252,2009-07-21,2009-07-22
None,Academica,POR,1,1530.18591309,2009-07-17,2009-07-23
None,Celta,ESP,2,1529.44116211,2009-06-21,2009-07-30
None,Albacete,ESP,2,1529.35253906,2009-06-21,2009-07-30
None,Las Palmas,ESP,2,1528.93359375,2009-06-21,2009-07-30
None,Strasbourg,FRA,2,1528.05126953,2009-05-30,2009-07-30
None,Huesca,ESP,2,1524.6385498,2009-06-21,2009-07-30
None,Partizan,SRB,1,1523.37036133,2009-07-22,2009-07-23
None,CFR Cluj,ROM,1,1523.22497559,2009-07-17,2009-07-23
None,Metz,FRA,2,1522.21704102,2009-05-30,2009-07-30
None,Levski,BUL,1,1520.84118652,2009-07-22,2009-07-23
None,Empoli,ITA,2,1520.5291748,2009-06-12,2009-07-30
None,Slovan Liberec,CZE,1,1520.15002441,2009-07-17,2009-07-23
None,Basel,SUI,1,1519.89489746,2009-07-20,2009-07-23
None,Groningen,NED,1,1519.43017578,2009-07-17,2009-07-23
None,Stabaek,NOR,1,1519.06933594,2009-07-22,2009-07-23
None,Fuerth,GER,2,1518.85302734,2009-05-25,2009-07-30
None,PAOK,GRE,1,1516.87719727,2009-07-17,2009-07-23
None,Swansea,ENG,2,1515.91503906,2009-05-28,2009-07-30
None,Dinamo Bucuresti,ROM,1,1513.79821777,2009-07-17,2009-07-23
None,Leixoes,POR,1,1511.69494629,2009-07-17,2009-07-23
None,Cadiz,ESP,2,1509.27429199,2009-07-01,2009-07-30
None,Cartagena,ESP,2,1509.27429199,2009-07-01,2009-07-30
None,Real Union,ESP,2,1509.27429199,2009-07-01,2009-07-30
None,Villarreal B,ESP,2,1509.27429199,2009-07-01,2009-07-30
None,Gent,BEL,1,1508.04943848,2009-07-17,2009-07-23
None,Le Havre,FRA,2,1507.06213379,2009-07-02,2009-07-30
None,Legia,POL,1,1506.47216797,2009-07-17,2009-07-22
None,Lech,POL,1,1504.90344238,2009-07-17,2009-07-22
None,Terek Grozny,RUS,1,1502.38110352,2009-07-20,2009-07-26
None,Sheffield Weds,ENG,2,1501.6817627,2009-05-28,2009-07-30
None,Salzburg,AUT,1,1501.30334473,2009-07-20,2009-07-22
None,Boulogne,FRA,1,1500.05737305,2009-07-02,2009-07-30
None,Pacos Ferreira,POR,1,1499.46557617,2009-07-17,2009-07-23
None,Girona,ESP,2,1499.27734375,2009-06-21,2009-07-30
None,Sedan,FRA,2,1498.60424805,2009-05-30,2009-07-30
None,Bristol City,ENG,2,1497.4185791,2009-05-28,2009-07-30
None,APOEL,CYP,0,1495.49731445,2009-07-22,2009-07-23
None,Omonia,CYP,0,1495.45092773,2009-07-22,2009-07-23
None,Watford,ENG,2,1495.36230469,2009-05-28,2009-07-30
None,Breda,NED,1,1495.18237305,2009-07-17,2009-07-23
None,Zilina,SLK,0,1494.34375,2009-07-22,2009-07-23
None,Elfsborg,SWE,1,1494.24853516,2009-07-20,2009-07-22
None,Rostov,RUS,1,1493.77575684,2009-07-19,2009-07-25
None,Tours,FRA,2,1493.08544922,2009-05-30,2009-07-30
None,Simferopol,UKR,1,1492.85302734,2009-07-20,2009-07-23
None,Tomsk,RUS,1,1492.20690918,2009-07-20,2009-07-25
None,QPR,ENG,2,1488.62670898,2009-05-28,2009-07-30
None,Nijmegen,NED,1,1487.44104004,2009-07-17,2009-07-23
None,Belenenses,POR,1,1486.67370605,2009-07-17,2009-07-23
None,Maccabi Haifa,ISR,1,1486.08007812,2009-07-17,2009-07-22
None,Dniprodzerzhynsk,UKR,1,1485.69763184,2009-07-20,2009-07-23
None,Lautern,GER,2,1485.01257324,2009-05-25,2009-07-30
None,Vorskla,UKR,1,1484.72937012,2009-07-19,2009-07-23
None,Kalmar,SWE,1,1484.03186035,2009-07-19,2009-07-22
None,Timisoara,ROM,1,1483.1394043,2009-07-17,2009-07-23
None,Crystal Palace,ENG,2,1482.66394043,2009-05-28,2009-07-30
None,Beitar,ISR,1,1481.91271973,2009-07-17,2009-07-22
None,Brugge,BEL,1,1481.35070801,2009-07-17,2009-07-23
None,Rostock,GER,2,1480.90209961,2009-05-25,2009-07-30
None,Gaziantepspor,TUR,1,1476.98522949,2009-07-17,2009-07-23
None,Piacenza,ITA,2,1476.64599609,2009-05-31,2009-07-30
None,Spartak Nalchik,RUS,1,1476.54797363,2009-07-19,2009-07-22
None,Goeteborg,SWE,1,1476.50854492,2009-07-20,2009-07-22
None,Guingamp,FRA,2,1475.62194824,2009-05-30,2009-07-30
None,Feyenoord,NED,1,1475.48193359,2009-07-17,2009-07-23
None,Leiria,POR,1,1474.36474609,2009-07-17,2009-07-23
None,Olhanense,POR,1,1474.36474609,2009-07-17,2009-07-23
None,Albinoleffe,ITA,2,1474.18334961,2009-05-31,2009-07-30
None,Teplice,CZE,1,1473.2388916,2009-07-17,2009-07-23
None,Randers,DEN,1,1472.28588867,2009-07-20,2009-07-22
None,Mantova,ITA,2,1469.01367188,2009-05-31,2009-07-30
None,Modena,ITA,2,1468.68286133,2009-05-31,2009-07-30
None,Aris,GRE,1,1468.03735352,2009-07-17,2009-07-23
None,Zulte Waregem,BEL,1,1467.62133789,2009-07-17,2009-07-23
None,Angers,FRA,2,1466.57629395,2009-05-30,2009-07-30
None,Blackpool,ENG,2,1466.20507812,2009-05-28,2009-07-30
None,Doncaster,ENG,2,1465.86242676,2009-05-28,2009-07-30
None,Grosseto,ITA,2,1463.83398438,2009-06-12,2009-07-30
None,M Zaporizhya,UKR,1,1462.95092773,2009-07-20,2009-07-23
None,Frosinone,ITA,2,1462.8717041,2009-05-31,2009-07-30
None,Rapid Bucuresti,ROM,1,1462.46057129,2009-07-17,2009-07-23
None,H Tel Aviv,ISR,1,1462.1427002,2009-07-17,2009-07-22
None,Clermont,FRA,2,1461.12475586,2009-05-30,2009-07-30
None,Triestina,ITA,2,1460.84753418,2009-05-31,2009-07-30
None,Vitesse,NED,1,1460.80969238,2009-07-17,2009-07-23
None,Debrecen,HUN,1,1460.10583496,2009-07-17,2009-07-22
None,Craiova 1948,ROM,1,1458.86035156,2009-07-17,2009-07-23
None,Molde,NOR,1,1458.6159668,2009-07-22,2009-07-23
None,Ascoli,ITA,2,1458.3572998,2009-05-31,2009-07-30
None,Hearts,SCO,1,1458.34521484,2009-07-17,2009-07-23
None,Mlada Boleslav,CZE,1,1457.92163086,2009-07-17,2009-07-23
None,Sturm Graz,AUT,1,1457.03381348,2009-07-17,2009-07-22
None,Derby,ENG,2,1456.8223877,2009-05-28,2009-07-30
None,Ried,AUT,1,1456.69482422,2009-07-19,2009-07-22
None,Brann,NOR,1,1456.14343262,2009-07-22,2009-07-23
None,Forest,ENG,2,1455.99060059,2009-05-28,2009-07-30
None,Kuban,RUS,1,1455.87731934,2009-07-20,2009-07-26
None,Sassuolo,ITA,2,1455.40783691,2009-05-31,2009-07-30
None,Barnsley,ENG,2,1455.0769043,2009-05-28,2009-07-30
None,Dijon,FRA,2,1453.40478516,2009-05-30,2009-07-30
None,BATE,BLR,1,1452.03063965,2009-07-22,2009-07-23
None,St Pauli,GER,2,1451.44067383,2009-05-25,2009-07-30
None,Aberdeen,SCO,1,1451.42419434,2009-07-17,2009-07-23
None,Cittadella,ITA,2,1450.68579102,2009-05-31,2009-07-30
None,Denizlispor,TUR,1,1449.75842285,2009-07-17,2009-07-23
None,Nordsjaelland,DEN,1,1449.63745117,2009-07-19,2009-07-22
None,Setubal,POR,1,1448.89770508,2009-07-17,2009-07-23
None,Rio Ave,POR,1,1448.8927002,2009-07-17,2009-07-23
None,Utrecht,NED,1,1448.61022949,2009-07-17,2009-07-23
None,Arsenal Kyiv,UKR,1,1446.97900391,2009-07-19,2009-07-23
None,Larisa,GRE,1,1445.80175781,2009-07-17,2009-07-23
None,Litex,BUL,1,1445.58435059,2009-07-22,2009-07-23
None,Banik Ostrava,CZE,1,1445.34106445,2009-07-17,2009-07-23
None,Viktoria Plzen,CZE,1,1445.30151367,2009-07-17,2009-07-23
None,Ankaraguecue,TUR,1,1445.02062988,2009-07-17,2009-07-23
None,Bueyueksehir,TUR,1,1444.27709961,2009-07-17,2009-07-23
None,Austria Wien,AUT,1,1443.59899902,2009-07-20,2009-07-22
None,Chateauroux,FRA,2,1442.93505859,2009-05-30,2009-07-30
None,Brest,FRA,2,1442.86584473,2009-05-30,2009-07-30
None,Koblenz,GER,2,1442.11206055,2009-05-25,2009-07-30
None,Helsingborg,SWE,1,1442.04699707,2009-07-20,2009-07-22
None,Naval,POR,1,1441.69689941,2009-07-17,2009-07-23
None,Vicenza,ITA,2,1441.49536133,2009-05-31,2009-07-30
None,Chernomorets,UKR,1,1441.47937012,2009-07-19,2009-07-23
None,Plymouth Argyle,ENG,2,1440.63867188,2009-05-28,2009-07-30
None,Salernitana,ITA,2,1440.35021973,2009-05-31,2009-07-30
None,Hajduk,CRO,1,1438.72253418,2009-07-22,2009-07-23
None,Coventry,ENG,2,1438.69287109,2009-05-28,2009-07-30
None,Esbjerg,DEN,1,1438.67919922,2009-07-19,2009-07-22
None,Crvena Zvezda,SRB,1,1438.61071777,2009-07-22,2009-07-23
None,Karpaty,UKR,1,1436.7130127,2009-07-19,2009-07-23
None,Genclerbirligi,TUR,1,1436.34631348,2009-07-17,2009-07-23
None,Tromso,NOR,1,1435.96569824,2009-07-22,2009-07-23
None,Beerschot AC,BEL,1,1435.87805176,2009-07-17,2009-07-23
None,Augsburg,GER,2,1434.72387695,2009-05-25,2009-07-30
None,Aarhus,DEN,1,1433.49060059,2009-07-21,2009-07-22
None,Vaslui,ROM,1,1433.4609375,2009-07-17,2009-07-23
None,Muenchen 60,GER,2,1433.10803223,2009-05-25,2009-07-30
None,FC Khimki,RUS,1,1432.34301758,2009-07-20,2009-07-24
None,Viking,NOR,1,1431.27368164,2009-07-22,2009-07-23
None,Westerlo,BEL,1,1430.01196289,2009-07-17,2009-07-23
None,APOP,CYP,0,1429.59729004,2009-07-22,2009-07-23
None,Bastia,FRA,2,1429.23962402,2009-05-30,2009-07-30
None,Antalyaspor,TUR,1,1428.88415527,2009-07-17,2009-07-23
None,Eskisehirspor,TUR,1,1428.07556152,2009-07-17,2009-07-23
None,Ajaccio,FRA,2,1427.8359375,2009-05-30,2009-07-30
None,Cercle Brugge,BEL,1,1427.83459473,2009-07-17,2009-07-23
None,Jablonec,CZE,1,1427.75305176,2009-07-17,2009-07-23
None,Lokeren,BEL,1,1426.40844727,2009-07-17,2009-07-23
None,Grasshoppers,SUI,1,1425.87219238,2009-07-20,2009-07-23
None,Nimes,FRA,2,1424.65087891,2009-05-30,2009-07-30
None,Brno,CZE,1,1424.51477051,2009-07-17,2009-07-23
None,Sigma Olomouc,CZE,1,1424.49169922,2009-07-17,2009-07-23
None,Hibernian,SCO,1,1422.57006836,2009-07-17,2009-07-23
None,Panionios,GRE,1,1422.42089844,2009-07-17,2009-07-23
None,Leicester,ENG,2,1418.93408203,2009-07-01,2009-07-30
None,Scunthorpe,ENG,2,1418.93408203,2009-07-01,2009-07-30
None,Peterboro,ENG,2,1418.93408203,2009-07-01,2009-07-30
None,Genk,BEL,1,1418.25805664,2009-07-17,2009-07-23
None,Charleroi,BEL,1,1416.90600586,2009-07-17,2009-07-23
None,Dundee United,SCO,1,1416.7298584,2009-07-17,2009-07-23
None,Valerenga,NOR,1,1415.91516113,2009-07-22,2009-07-23
None,Oberhausen,GER,2,1415.32885742,2009-05-25,2009-07-30
None,Slovan Bratislava,SLK,0,1411.85375977,2009-07-22,2009-07-23
None,Netanya,ISR,1,1411.60632324,2009-07-17,2009-07-22
None,FSV Frankfurt,GER,2,1411.23071289,2009-05-25,2009-07-30
None,Roda,NED,1,1410.5213623,2009-07-17,2009-07-23
None,Vannes,FRA,2,1410.22546387,2009-05-30,2009-07-30
None,Brasov,ROM,1,1407.45483398,2009-07-17,2009-07-23
None,Ancona,ITA,2,1406.1295166,2009-05-31,2009-07-30
None,Paderborn,GER,2,1405.93249512,2009-07-01,2009-07-30
None,Duesseldorf,GER,2,1405.93249512,2009-07-01,2009-07-30
None,Union Berlin,GER,2,1405.93249512,2009-07-01,2009-07-30
None,Trnava,SLK,0,1404.94250488,2009-07-22,2009-07-23
None,Mechelen,BEL,1,1404.24365234,2009-07-17,2009-07-23
None,Lok Sofia,BUL,1,1403.55273438,2009-07-22,2009-07-23
None,AIK,SWE,1,1403.44091797,2009-07-21,2009-07-22
None,Xanthi,GRE,1,1402.25195312,2009-07-17,2009-07-23
None,Sparta Rotterdam,NED,1,1402.19543457,2009-07-17,2009-07-23
None,Odd Grenland,NOR,1,1399.13085938,2009-07-22,2009-07-23
None,Kosice,SLK,0,1398.97802734,2009-07-22,2009-07-23
None,Ahlen,GER,2,1398.4831543,2009-05-25,2009-07-30
None,Cherno More,BUL,1,1396.53686523,2009-07-22,2009-07-23
None,Manisaspor,TUR,1,1396.08520508,2009-07-17,2009-07-23
None,Kasimpasa,TUR,1,1396.08520508,2009-07-17,2009-07-23
None,Diyarbakirspor,TUR,1,1396.08520508,2009-07-17,2009-07-23
None,Bnei Yehuda,ISR,1,1395.73120117,2009-07-17,2009-07-22
None,M Tel Aviv,ISR,1,1392.41833496,2009-07-17,2009-07-22
None,Motherwell,SCO,1,1391.14855957,2009-07-17,2009-07-23
None,Arles-Avignon,FRA,2,1390.8314209,2009-07-01,2009-07-30
None,Istres,FRA,2,1390.8314209,2009-07-01,2009-07-30
None,Laval,FRA,2,1390.8314209,2009-07-01,2009-07-30
None,Xamax,SUI,1,1390.46691895,2009-07-19,2009-07-23
None,Cesena,ITA,2,1390.31103516,2009-07-01,2009-07-30
None,Crotone,ITA,2,1390.31103516,2009-07-01,2009-07-30
None,Gallipoli,ITA,2,1390.31103516,2009-07-01,2009-07-30
None,Padova,ITA,2,1390.31103516,2009-07-01,2009-07-30
None,Asteras Tripolis,GRE,1,1390.18310547,2009-07-17,2009-07-23
None,Fredrikstad,NOR,1,1390.16650391,2009-07-22,2009-07-23
None,Ceske Budejovice,CZE,1,1390.04284668,2009-07-17,2009-07-23
None,Start,NOR,1,1388.43676758,2009-07-22,2009-07-23
None,Kryvbas,UKR,1,1386.33496094,2009-07-19,2009-07-23
None,Belchatow,POL,1,1385.3236084,2009-07-17,2009-07-22
None,Willem II,NED,1,1383.5760498,2009-07-17,2009-07-23
None,Lillestrom,NOR,1,1379.71508789,2009-07-22,2009-07-23
None,Heracles,NED,1,1379.65441895,2009-07-17,2009-07-23
None,Zorya,UKR,1,1373.47045898,2009-07-19,2009-07-23
None,Den Haag,NED,1,1372.68591309,2009-07-17,2009-07-23
None,Otelul Galati,ROM,1,1370.42431641,2009-07-17,2009-07-23
None,Luzern,SUI,1,1369.52441406,2009-07-20,2009-07-22
None,SonderjyskE,DEN,1,1368.79760742,2009-07-20,2009-07-22
None,Kilmarnock,SCO,1,1368.09619141,2009-07-17,2009-07-23
None,Iraklis,GRE,1,1368.04455566,2009-07-17,2009-07-23
