Rank,Club,Country,Level,Elo,From,To
49,Piacenza,ITA,1,1700.51416016,1998-05-21,1998-08-12
50,Espanyol,ESP,1,1699.74560547,1998-05-21,1998-08-12
51,Betis,ESP,1,1698.45849609,1998-05-21,1998-08-11
52,Nantes,FRA,1,1694.88647461,1998-07-31,1998-08-08
53,Muenchen 60,GER,1,1693.32922363,1998-07-31,1998-08-08
54,Olympiakos,GRE,1,1690.56640625,1998-07-31,1998-08-04
55,Depor,ESP,1,1689.8527832,1998-07-31,1998-08-01
56,Celta,ESP,1,1688.14404297,1998-07-31,1998-08-01
57,Karlsruhe,GER,2,1685.89807129,1998-07-31,1998-08-01
58,Sturm Graz,AUT,1,1685.12744141,1998-07-29,1998-08-01
59,Mallorca,ESP,1,1684.25866699,1998-07-29,1998-08-03
60,Sparta Praha,CZE,1,1683.70959473,1998-07-29,1998-08-03
61,Le Havre,FRA,1,1683.61462402,1998-07-29,1998-08-07
62,Strasbourg,FRA,1,1679.01062012,1998-06-19,1998-08-08
63,Valladolid,ESP,1,1677.53125,1998-06-19,1998-08-08
64,Leeds,ENG,1,1677.20996094,1998-06-19,1998-08-09
65,Vicenza,ITA,1,1673.8001709,1998-07-08,1998-08-02
66,Brugge,BEL,1,1673.23461914,1998-07-30,1998-08-02
67,Dynamo Kyiv,UKR,1,1672.87084961,1998-07-30,1998-08-02
68,Tenerife,ESP,1,1669.18334961,1998-07-30,1998-08-07
69,Atalanta,ITA,2,1668.10302734,1998-07-23,1998-08-07
70,Koeln,GER,2,1666.62121582,1998-07-23,1998-08-02
71,Vitesse,NED,1,1665.97546387,1998-07-23,1998-08-02
72,Montpellier,FRA,1,1664.84216309,1998-07-23,1998-08-02
73,Newcastle,ENG,1,1664.71130371,1998-07-23,1998-08-02
74,Salamanca,ESP,1,1661.14611816,1998-06-08,1998-08-02
75,Coventry,ENG,1,1660.70996094,1998-06-08,1998-08-02
76,Compostela,ESP,2,1660.17553711,1998-07-02,1998-08-02
77,Feyenoord,NED,1,1659.99169922,1998-06-15,1998-08-02
78,Bari,ITA,1,1658.07214355,1998-06-15,1998-08-02
79,Zaragoza,ESP,1,1655.73339844,1998-06-15,1998-08-11
80,Cagliari,ITA,1,1655.4342041,1998-07-02,1998-08-11
81,Crvena Zvezda,SCG,1,1653.69824219,1998-07-30,1998-08-07
82,Blackburn,ENG,1,1652.9095459,1998-07-30,1998-08-12
83,Panathinaikos,GRE,1,1651.75183105,1998-07-23,1998-08-11
84,Leicester,ENG,1,1649.9588623,1998-07-23,1998-08-11
85,Hertha,GER,1,1646.87207031,1998-07-15,1998-08-12
86,Freiburg,GER,1,1646.6998291,1998-07-15,1998-08-12
87,West Ham,ENG,1,1645.73071289,1998-07-15,1998-08-12
88,Empoli,ITA,1,1644.44067383,1998-07-15,1998-08-12
89,Salernitana,ITA,1,1644.32128906,1998-07-15,1998-08-12
90,Benfica,POR,1,1644.16015625,1998-07-15,1998-08-12
91,Perugia,ITA,1,1642.66699219,1998-07-15,1998-08-12
92,Galatasaray,TUR,1,1638.45996094,1998-07-15,1998-08-02
93,Brescia,ITA,2,1637.49121094,1998-07-15,1998-08-02
94,Brondby,DEN,1,1637.12402344,1998-07-27,1998-08-02
95,Tottenham,ENG,1,1636.33325195,1998-07-27,1998-08-02
96,Santander,ESP,1,1634.53051758,1998-07-27,1998-08-02
97,Wolfsburg,GER,1,1633.39001465,1998-07-27,1998-08-02
98,Southampton,ENG,1,1632.09033203,1998-07-27,1998-08-01
99,Frankfurt,GER,1,1632.08447266,1998-07-27,1998-08-01
100,Steaua,ROM,1,1631.8157959,1998-07-30,1998-08-01
None,Derby,ENG,1,1630.09411621,1998-07-23,1998-08-12
None,Sunderland,ENG,2,1629.08288574,1998-06-08,1998-08-08
None,St Pauli,GER,2,1628.78234863,1998-08-01,1998-08-09
None,Bielefeld,GER,2,1627.97412109,1998-07-02,1998-08-02
None,Forest,ENG,1,1627.48754883,1998-07-02,1998-08-12
None,Grasshoppers,SUI,1,1626.75109863,1998-07-30,1998-08-01
None,Rapid Wien,AUT,1,1625.4050293,1998-05-17,1998-08-02
None,Rennes,FRA,1,1623.47485352,1998-05-11,1998-08-08
None,Guingamp,FRA,2,1621.46875,1998-07-02,1998-08-08
None,Wimbledon,ENG,1,1618.77001953,1998-05-14,1998-08-12
None,Slavia Praha,CZE,1,1618.6105957,1998-06-04,1998-08-02
None,Sheffield Weds,ENG,1,1614.32763672,1998-05-14,1998-08-12
None,Nancy,FRA,1,1611.42321777,1998-07-02,1998-08-08
None,Torino,ITA,2,1610.21716309,1998-06-15,1998-08-12
None,Sporting,POR,1,1606.29174805,1998-05-18,1998-08-12
None,AEK,GRE,1,1604.84912109,1998-05-18,1998-08-11
None,Salzburg,AUT,1,1602.01293945,1998-05-17,1998-08-01
None,Oviedo,ESP,1,1601.48986816,1998-05-21,1998-08-12
None,Middlesbrough,ENG,1,1600.61157227,1998-07-02,1998-08-12
None,Ipswich,ENG,2,1600.17114258,1998-05-14,1998-08-09
None,Everton,ENG,1,1597.45385742,1998-05-14,1998-08-12
None,Venezia,ITA,1,1596.90673828,1998-07-02,1998-08-12
None,Bolton,ENG,2,1595.625,1998-07-02,1998-08-08
None,Charlton,ENG,1,1594.69616699,1998-07-02,1998-08-12
None,Merida,ESP,2,1592.17602539,1998-07-02,1998-08-12
None,Extremadura,ESP,1,1590.46447754,1998-07-02,1998-08-12
None,Partizan,SCG,1,1590.44165039,1998-07-30,1998-08-08
None,Celtic,SCO,1,1588.70092773,1998-07-30,1998-08-01
None,Rotor Volgograd,RUS,1,1586.77648926,1998-07-30,1998-08-01
None,Verona,ITA,2,1586.70532227,1998-06-15,1998-08-12
None,Toulouse,FRA,1,1586.30334473,1998-05-10,1998-08-08
None,Fenerbahce,TUR,1,1586.20849609,1998-05-11,1998-08-07
None,GAK,AUT,1,1586.04174805,1998-07-30,1998-08-02
None,Guetersloh,GER,2,1585.9387207,1998-06-08,1998-08-02
None,Nuernberg,GER,1,1581.00061035,1998-07-02,1998-08-12
None,Lecce,ITA,2,1578.98205566,1998-07-02,1998-08-12
None,Boavista,POR,1,1577.09057617,1998-05-18,1998-08-12
None,Genoa,ITA,2,1576.97094727,1998-06-15,1998-08-12
None,Mainz,GER,2,1574.61523438,1998-06-08,1998-08-02
None,PAOK,GRE,1,1573.86108398,1998-05-18,1998-08-11
None,Alaves,ESP,1,1570.64221191,1998-07-02,1998-08-12
None,Anderlecht,BEL,1,1569.66040039,1998-07-30,1998-08-11
None,Chateauroux,FRA,2,1569.54724121,1998-07-02,1998-08-08
None,Rangers,SCO,1,1569.29394531,1998-07-30,1998-08-02
None,Trabzonspor,TUR,1,1567.46630859,1998-05-11,1998-08-08
None,Cannes,FRA,2,1567.20739746,1998-07-02,1998-08-08
None,Chievo,ITA,2,1562.49060059,1998-06-15,1998-08-12
None,Napoli,ITA,2,1561.70336914,1998-07-02,1998-08-12
None,Guimaraes,POR,1,1560.97558594,1998-05-18,1998-08-12
None,Lorient,FRA,1,1560.85620117,1998-07-02,1998-08-07
None,Unterhaching,GER,2,1559.44042969,1998-06-08,1998-08-02
None,Reggina,ITA,2,1555.1784668,1998-06-15,1998-08-12
None,Duesseldorf,GER,2,1553.89794922,1998-08-01,1998-08-09
None,Birmingham,ENG,2,1552.68823242,1998-05-14,1998-08-08
None,Twente,NED,1,1552.59289551,1998-05-11,1998-08-12
None,Le Mans,FRA,2,1551.375,1998-05-09,1998-08-08
None,Sigma Olomouc,CZE,1,1550.28796387,1998-06-04,1998-08-02
None,LASK,AUT,1,1549.81994629,1998-07-30,1998-08-01
None,Caen,FRA,2,1549.07666016,1998-05-09,1998-08-08
None,Lille,FRA,2,1548.63537598,1998-05-09,1998-08-08
None,Reggiana,ITA,2,1547.90673828,1998-06-15,1998-08-12
None,Las Palmas,ESP,2,1546.73498535,1998-05-21,1998-08-12
None,Willem II,NED,1,1543.25830078,1998-05-11,1998-08-12
None,Sochaux,FRA,1,1543.10449219,1998-07-02,1998-08-08
None,Lok Moskva,RUS,1,1543.02331543,1998-07-30,1998-08-01
None,Wacker Innsbruck,AUT,1,1542.16174316,1998-07-30,1998-08-01
None,Cottbus,GER,2,1541.33837891,1998-08-01,1998-08-09
None,Ravenna,ITA,2,1540.66833496,1998-06-15,1998-08-12
None,Fortuna Koeln,GER,2,1540.65136719,1998-08-01,1998-08-07
None,Hajduk,CRO,1,1539.80078125,1998-05-11,1998-08-09
None,St Kickers,GER,2,1538.47314453,1998-08-01,1998-08-07
None,Pescara,ITA,2,1537.96691895,1998-06-15,1998-08-12
None,Treviso,ITA,2,1536.52307129,1998-06-15,1998-08-12
None,Villarreal,ESP,1,1535.14025879,1998-07-02,1998-08-12
None,Dynamo Moskva,RUS,1,1532.67822266,1998-07-30,1998-08-01
None,Beerschot AC,BEL,1,1531.23498535,1998-07-30,1998-08-11
None,Rapid Bucuresti,ROM,1,1530.80187988,1998-07-30,1998-08-02
None,Maritimo,POR,1,1529.25671387,1998-05-18,1998-08-12
None,Roda,NED,1,1528.27539062,1998-05-11,1998-08-12
None,Silkeborg,DEN,1,1528.27294922,1998-07-27,1998-08-02
None,Heerenveen,NED,1,1528.1048584,1998-05-11,1998-08-12
None,Fuerth,GER,2,1527.67529297,1998-06-08,1998-08-02
None,Fidelis Andria,ITA,2,1527.63830566,1998-06-15,1998-08-12
None,Goeteborg,SWE,1,1526.53881836,1998-07-30,1998-08-01
None,Sevilla,ESP,2,1525.9095459,1998-05-21,1998-08-12
None,Niort,FRA,2,1524.47094727,1998-05-09,1998-08-08
None,Troyes,FRA,2,1522.53417969,1998-05-09,1998-08-08
None,Badajoz,ESP,2,1522.49035645,1998-05-21,1998-08-12
None,Jablonec,CZE,1,1521.66333008,1998-06-04,1998-08-02
None,Legia,POL,1,1521.59179688,1998-08-01,1998-08-11
None,Lausanne,SUI,1,1521.29016113,1998-07-31,1998-08-07
None,Molde,NOR,1,1519.00183105,1998-07-27,1998-08-01
None,Oerebro,SWE,1,1517.7791748,1998-07-30,1998-08-02
None,Valence,FRA,2,1517.31555176,1998-05-09,1998-08-08
None,Lierse,BEL,1,1516.50085449,1998-07-30,1998-08-11
None,Monza,ITA,2,1515.95483398,1998-06-15,1998-08-12
None,Genk,BEL,1,1515.93334961,1998-07-30,1998-08-11
None,Barnsley,ENG,2,1514.73791504,1998-07-02,1998-08-08
None,Shakhtar,UKR,1,1512.23071289,1998-07-30,1998-08-02
None,Obilic,SCG,1,1511.78942871,1998-07-30,1998-08-07
None,Crystal Palace,ENG,2,1511.55395508,1998-07-02,1998-08-08
None,Wattenscheid,GER,2,1511.35229492,1998-06-08,1998-08-02
None,Braga,POR,1,1508.23791504,1998-05-18,1998-08-12
None,Sheffield United,ENG,2,1508.21911621,1998-05-14,1998-08-08
None,Zenit,RUS,1,1507.13769531,1998-07-30,1998-08-01
None,Lucchese,ITA,2,1506.7701416,1998-06-15,1998-08-12
None,Red Star,FRA,2,1506.60217285,1998-05-09,1998-08-08
None,Sittard,NED,1,1505.25842285,1998-05-11,1998-08-12
None,Helsingborg,SWE,1,1504.35754395,1998-07-30,1998-08-04
None,Laval,FRA,2,1504.16796875,1998-05-09,1998-08-08
None,Salgueiros,POR,1,1503.81201172,1998-05-18,1998-08-12
None,Uerdingen,GER,2,1502.97302246,1998-06-08,1998-08-02
None,Alanya,RUS,1,1502.41040039,1998-07-30,1998-08-01
None,Ujpest,HUN,1,1502.02563477,1998-07-30,1998-08-01
None,Widzew,POL,1,1501.43945312,1998-07-30,1998-08-01
None,Maribor,SVN,1,1499.99523926,1998-07-30,1998-08-01
None,Nice,FRA,2,1499.95483398,1998-05-09,1998-08-08
None,Servette,SUI,1,1499.79528809,1998-08-01,1998-08-06
None,De Graafschap,NED,1,1498.64147949,1998-05-11,1998-08-12
None,Gueugnon,FRA,2,1498.07067871,1998-05-09,1998-08-08
None,Rayo Vallecano,ESP,2,1497.21325684,1998-05-21,1998-08-12
None,Hearts,SCO,1,1497.07202148,1998-07-30,1998-08-02
None,Cosenza,ITA,2,1496.74401855,1998-07-01,1998-08-12
None,Cesena,ITA,2,1496.74401855,1998-07-01,1998-08-12
None,Cremonese,ITA,2,1496.74401855,1998-07-01,1998-08-12
None,Ternana,ITA,2,1496.74401855,1998-07-01,1998-08-12
None,Lleida,ESP,2,1495.67248535,1998-05-21,1998-08-12
None,Besiktas,TUR,1,1494.53149414,1998-05-11,1998-08-09
None,Gijon,ESP,2,1494.3182373,1998-07-02,1998-08-12
None,Hercules,ESP,2,1493.71289062,1998-05-21,1998-08-12
None,Eibar,ESP,2,1493.35412598,1998-05-21,1998-08-12
None,FC Kobenhavn,DEN,1,1491.8638916,1998-07-27,1998-08-02
None,Estrela Amadora,POR,1,1491.58349609,1998-05-18,1998-08-12
None,Banik Ostrava,CZE,1,1491.44775391,1998-06-04,1998-08-02
None,AIK,SWE,1,1490.55993652,1998-07-30,1998-08-03
None,Sparta Rotterdam,NED,1,1489.05834961,1998-05-11,1998-08-12
None,Sion,SUI,1,1489.0168457,1998-07-30,1998-08-01
None,Harelbeke,BEL,1,1488.1784668,1998-07-30,1998-08-11
None,Slovan Liberec,CZE,1,1487.03027344,1998-06-04,1998-08-02
None,Utrecht,NED,1,1486.88208008,1998-05-11,1998-08-12
None,Halmstad,SWE,1,1486.16491699,1998-07-30,1998-08-03
None,Xamax,SUI,1,1485.38671875,1998-07-31,1998-08-06
None,Beauvais,FRA,2,1485.08068848,1998-05-09,1998-08-08
None,Breda,NED,1,1484.42602539,1998-05-11,1998-08-12
None,Atletico B,ESP,2,1482.53125,1998-05-21,1998-08-12
None,Hannover,GER,2,1481.69091797,1998-07-31,1998-08-10
None,Logrones,ESP,2,1481.18603516,1998-05-21,1998-08-12
None,Wolves,ENG,2,1478.39892578,1998-05-14,1998-08-08
None,Saint-Etienne,FRA,2,1475.18103027,1998-05-09,1998-08-08
None,Levski,BUL,1,1475.06408691,1998-07-30,1998-08-11
None,LKS,POL,1,1474.92297363,1998-07-30,1998-08-02
None,Tranmere,ENG,2,1474.26525879,1998-05-14,1998-08-08
None,CSKA Sofia,BUL,1,1473.27563477,1998-07-30,1998-08-08
None,Ferencvaros,HUN,1,1471.45898438,1998-07-30,1998-08-01
None,Viking,NOR,1,1471.31152344,1998-07-26,1998-08-02
None,Ried,AUT,1,1470.30224609,1998-07-30,1998-08-01
None,Ulm,GER,2,1469.86462402,1998-07-01,1998-08-02
None,Oberhausen,GER,2,1469.86462402,1998-07-01,1998-08-02
None,Malmoe,SWE,1,1468.79711914,1998-07-30,1998-08-01
None,Toledo,ESP,2,1468.69763184,1998-05-21,1998-08-12
None,Nijmegen,NED,1,1467.08764648,1998-05-11,1998-08-12
None,Amiens,FRA,2,1467.0324707,1998-05-09,1998-08-08
None,TeBe,GER,2,1466.79467773,1998-08-01,1998-08-09
None,StGallen,SUI,1,1466.31213379,1998-07-31,1998-08-06
None,Stabaek,NOR,1,1466.125,1998-07-27,1998-08-02
None,Aarhus,DEN,1,1463.16259766,1998-07-27,1998-08-02
None,Aalborg,DEN,1,1461.3984375,1998-07-27,1998-08-02
None,Standard,BEL,1,1459.56994629,1998-07-30,1998-08-11
None,Austria Wien,AUT,1,1459.22680664,1998-07-29,1998-08-01
None,MTK,HUN,1,1457.32275391,1998-07-30,1998-08-01
None,Albacete,ESP,2,1457.26855469,1998-05-21,1998-08-12
None,Stockport,ENG,2,1456.10253906,1998-05-14,1998-08-08
None,Shinnik Jaroslawl,RUS,1,1453.03051758,1998-07-30,1998-08-01
None,Wasquehal,FRA,2,1452.71984863,1998-05-09,1998-08-08
None,Oxford,ENG,2,1451.28503418,1998-05-14,1998-08-08
None,Gent,BEL,1,1451.12939453,1998-07-30,1998-08-11
None,Mouscron,BEL,1,1449.57470703,1998-07-30,1998-08-11
None,Dragovoljac,CRO,1,1449.27783203,1998-05-11,1998-08-09
None,Nimes,FRA,2,1448.90319824,1998-05-09,1998-08-08
None,QPR,ENG,2,1448.19555664,1998-05-14,1998-08-08
None,Istanbulspor,TUR,1,1447.95861816,1998-05-11,1998-08-08
None,Wisla,POL,1,1447.56188965,1998-07-30,1998-08-02
None,Zuerich,SUI,1,1447.37207031,1998-07-31,1998-08-06
None,CSKA Moskva,RUS,1,1447.33325195,1998-07-30,1998-08-01
None,Nova Gorica,SVN,1,1447.05383301,1998-07-30,1998-08-02
None,Progresul,ROM,1,1446.87854004,1998-07-30,1998-08-01
None,Portsmouth,ENG,2,1446.39440918,1998-05-14,1998-08-08
None,Brno,CZE,1,1446.21032715,1998-06-04,1998-08-02
None,West Brom,ENG,2,1445.59020996,1998-05-14,1998-08-08
None,Osijek,CRO,1,1445.43432617,1998-05-11,1998-08-09
None,Lommel,BEL,1,1444.18286133,1998-07-30,1998-08-11
None,Rostov,RUS,1,1443.6060791,1998-07-30,1998-08-01
None,NK Zagreb,CRO,1,1443.41784668,1998-05-11,1998-08-09
None,Port Vale,ENG,2,1442.26086426,1998-05-14,1998-08-08
None,Crewe,ENG,2,1442.17102051,1998-05-14,1998-08-08
None,Polonia Warszawa,POL,1,1441.40917969,1998-07-30,1998-08-02
None,FK Sarajevo,BHZ,0,1440.75866699,1998-07-30,2000-07-03
None,Akademisk,DEN,1,1438.98217773,1998-07-27,1998-08-02
None,Brann,NOR,1,1438.78344727,1998-07-27,1998-08-01
None,Waalwijk,NED,1,1438.74658203,1998-05-11,1998-08-12
None,Noworossisk,RUS,1,1438.60644531,1998-07-30,1998-08-01
None,Vejle,DEN,1,1436.89440918,1998-07-27,1998-08-02
None,Farense,POR,1,1436.59082031,1998-05-18,1998-08-12
None,Lokeren,BEL,1,1436.51916504,1998-07-30,1998-08-11
None,Oergryte,SWE,1,1436.47436523,1998-07-30,1998-08-03
None,Leganes,ESP,2,1434.78637695,1998-05-21,1998-08-12
None,Drnovice,CZE,1,1434.64758301,1998-06-04,1998-08-02
None,Norwich,ENG,2,1434.62475586,1998-05-14,1998-08-08
None,Rio Ave,POR,1,1434.41369629,1998-05-18,1998-08-12
None,Torpedo Moskva,RUS,1,1434.29406738,1998-07-30,1998-08-01
None,Ionikos,GRE,1,1433.75244141,1998-05-18,1998-08-11
None,Bury,ENG,2,1432.15014648,1998-05-14,1998-08-08
None,Inter Bratislava,SLK,0,1431.20458984,1998-07-30,1998-08-11
None,Otelul Galati,ROM,1,1430.4630127,1998-07-30,1998-08-01
None,Vasas SC,HUN,1,1429.14147949,1998-07-30,1998-08-01
None,Kosice,SLK,0,1427.68640137,1998-07-30,1998-08-11
None,Norrkoeping,SWE,1,1427.31066895,1998-07-30,1998-08-03
None,Hammarby,SWE,1,1424.80078125,1998-07-30,1998-08-02
None,OFI,GRE,1,1424.02197266,1998-05-18,1998-08-11
None,Bodoe Glimt,NOR,1,1423.77526855,1998-07-31,1998-08-02
None,Zalgiris Vilnius,LIT,0,1423.3951416,1998-07-30,1998-08-11
None,Osasuna,ESP,2,1422.87243652,1998-05-21,1998-08-12
None,Baltika,RUS,1,1419.84240723,1998-07-30,1998-08-01
None,Lyngby,DEN,1,1419.06347656,1998-07-27,1998-08-02
None,Kilmarnock,SCO,1,1418.9708252,1998-07-30,1998-08-01
None,Beitar,ISR,1,1418.61914062,1998-07-30,1998-08-11
None,Elfsborg,SWE,1,1417.54089355,1998-07-30,1998-08-03
None,Chaves,POR,1,1417.28723145,1998-05-18,1998-08-12
None,Setubal,POR,1,1416.52587891,1998-05-18,1998-08-12
None,Sedan,FRA,2,1416.34240723,1998-07-01,1998-08-08
None,Ajaccio,FRA,2,1416.34240723,1998-07-01,1998-08-08
None,Arges Pitesti,ROM,1,1415.51257324,1998-07-30,1998-08-02
None,Numancia,ESP,2,1414.90576172,1998-05-21,1998-08-12
None,Charleroi,BEL,1,1413.99255371,1998-07-30,1998-08-11
None,Trnava,SLK,0,1413.75109863,1998-07-30,1998-08-11
None,Campomaiorense,POR,1,1413.21936035,1998-05-18,1998-08-12
None,Huddersfield,ENG,2,1413.03491211,1998-05-14,1998-08-08
None,St Truiden,BEL,1,1411.87060547,1998-07-30,1998-08-11
None,Opava,CZE,1,1411.56982422,1998-06-04,1998-08-02
None,Sochi,RUS,1,1411.24084473,1998-07-30,1998-08-01
None,Kryliya Sovetov,RUS,1,1410.57189941,1998-07-30,1998-08-01
None,Dnipro,UKR,1,1407.71630859,1998-07-30,1998-08-02
None,Slavia Sofia,BUL,1,1407.66027832,1998-07-30,1998-08-08
None,Karpaty,UKR,1,1406.98657227,1998-07-30,1998-08-02
None,Aarau,SUI,1,1406.86853027,1998-07-31,1998-08-05
None,N Burgas,BUL,1,1406.4317627,1998-07-30,1998-08-08
None,Lillestrom,NOR,1,1406.3260498,1998-07-27,1998-08-02
None,Mura,SVN,1,1406.25415039,1998-07-30,1998-08-02
None,Amica Wronki,POL,1,1405.51745605,1998-07-30,1998-08-01
None,Ruch,POL,1,1404.47399902,1998-07-30,1998-08-01
None,Viktoria Zizkov,CZE,1,1403.32141113,1998-06-04,1998-08-02
None,Westerlo,BEL,1,1401.54150391,1998-07-30,1998-08-11
None,Tromso,NOR,1,1401.41418457,1998-07-27,1998-08-02
None,Bradford,ENG,2,1401.18371582,1998-05-14,1998-08-08
None,Dinamo Bucuresti,ROM,1,1399.20275879,1998-07-30,1998-08-01
None,Gornik,POL,1,1399.10620117,1998-07-30,1998-08-01
None,Ourense,ESP,2,1398.77392578,1998-05-21,1998-08-12
None,Maastricht,NED,1,1395.22644043,1998-05-11,1998-08-12
None,Hradec Kralove,CZE,1,1394.87719727,1998-06-04,1998-08-02
None,Kocaelispor,TUR,1,1394.33447266,1998-05-10,1998-08-08
None,Academica,POR,1,1394.31884766,1998-05-18,1998-08-12
None,Bristol City,ENG,2,1394.12646484,1998-07-01,1998-08-08
None,Watford,ENG,2,1394.12646484,1998-07-01,1998-08-08
None,Grimsby,ENG,2,1394.12646484,1998-07-01,1998-08-09
None,Novi Sad,SCG,1,1394.03845215,1998-07-30,1998-08-08
None,Viktoria Plzen,CZE,1,1393.81896973,1998-06-04,1998-08-03
None,Lustenau,AUT,1,1392.82922363,1998-07-30,1998-08-01
None,Samsunspor,TUR,1,1392.34594727,1998-05-10,1998-08-08
None,Teplice,CZE,1,1391.81469727,1998-06-04,1998-08-02
None,Odra Wodzislaw,POL,1,1391.55883789,1998-07-30,1998-08-01
None,Aalst,BEL,1,1391.4576416,1998-07-30,1998-08-11
None,Rijeka,CRO,1,1390.96948242,1998-05-11,1998-08-09
None,Iraklis,GRE,1,1389.53796387,1998-05-18,1998-08-11
None,Luzern,SUI,1,1388.24499512,1998-07-31,1998-08-08
None,Primorje,SVN,1,1387.34814453,1998-07-30,1998-08-02
None,Lech,POL,1,1387.16662598,1998-07-30,1998-08-01
None,Varteks,CRO,1,1385.89855957,1998-05-11,1998-08-09
None,Stromsgodset,NOR,1,1385.71447754,1998-07-31,1998-08-02
None,Kongsvinger,NOR,1,1385.66931152,1998-07-27,1998-08-02
None,Barcelona B,ESP,2,1385.66931152,1998-07-01,1998-08-12
None,Malaga,ESP,2,1385.66931152,1998-07-01,1998-08-12
None,Mallorca B,ESP,2,1385.66931152,1998-07-01,1998-08-12
None,Recreativo,ESP,2,1385.66931152,1998-07-01,1998-08-12
None,Alkmaar,NED,1,1384.23547363,1998-07-01,1998-08-12
None,Cambuur,NED,1,1384.23547363,1998-07-01,1998-08-12
None,St Johnstone,SCO,1,1384.18701172,1998-07-30,1998-08-01
None,Uralan Elista,RUS,1,1383.95031738,1998-07-30,1998-08-01
None,Aberdeen,SCO,1,1383.29016113,1998-07-30,1998-08-01
None,Herfolge,DEN,1,1382.60192871,1998-07-27,1998-08-02
None,Dundee United,SCO,1,1381.98168945,1998-07-30,1998-08-01
None,Trelleborg,SWE,1,1380.95959473,1998-07-30,1998-08-04
None,Zeljeznicar,BHZ,0,1380.57446289,1998-07-30,2000-07-12
None,Katowice,POL,1,1379.98999023,1998-07-30,1998-08-01
None,Altay,TUR,1,1378.77856445,1998-05-09,1998-08-08
None,Vaestra,SWE,1,1378.23291016,1998-07-30,1998-08-03
None,Xanthi,GRE,1,1374.40405273,1998-05-18,1998-08-11
None,Bursaspor,TUR,1,1374.23291016,1998-05-11,1998-08-09
None,Bacau,ROM,1,1371.87695312,1998-07-30,1998-08-01
None,Lubin,POL,1,1370.49304199,1998-07-30,1998-08-01
None,Litex,BUL,1,1370.22741699,1998-07-30,1998-08-07
