Rank,Club,Country,Level,Elo,From,To
84,Sheffield United,ENG,2,1623.86804199,2021-07-02,2021-08-03
85,Rennes,FRA,1,1622.62341309,2021-06-04,2021-08-03
86,Braga,POR,1,1621.16162109,2021-06-21,2021-07-22
87,West Brom,ENG,2,1618.41918945,2021-07-02,2021-08-06
88,Eibar,ESP,2,1617.85070801,2021-07-02,2021-08-07
89,Cadiz,ESP,1,1611.36071777,2021-06-21,2021-08-07
90,Leganes,ESP,2,1610.66760254,2021-06-21,2021-08-07
91,Huesca,ESP,2,1610.24194336,2021-07-02,2021-08-13
92,Valladolid,ESP,2,1608.97680664,2021-07-02,2021-08-13
93,Girona,ESP,2,1607.4050293,2021-06-21,2021-07-31
94,Bournemouth,ENG,2,1607.37670898,2021-06-03,2021-07-31
95,Bielefeld,GER,1,1606.24438477,2021-06-03,2021-07-31
96,Genoa,ITA,1,1604.8112793,2021-06-03,2021-07-31
97,Montpellier,FRA,1,1600.50231934,2021-05-25,2021-07-31
98,Rayo Vallecano,ESP,1,1599.37963867,2021-07-02,2021-07-31
99,Koeln,GER,1,1596.57226562,2021-06-21,2021-07-27
100,Augsburg,GER,1,1595.59460449,2021-06-21,2021-07-25
None,Elche,ESP,1,1594.79760742,2021-06-21,2021-08-16
None,Werder,GER,2,1594.01989746,2021-07-02,2021-07-24
None,Rapid Wien,AUT,1,1594.00341797,2021-07-21,2021-07-22
None,Bologna,ITA,1,1593.50939941,2021-05-24,2021-08-19
None,Udinese,ITA,1,1590.83837891,2021-05-24,2021-08-19
None,Cagliari,ITA,1,1588.58508301,2021-05-23,2021-08-19
None,Osijek,CRO,1,1587.31799316,2021-07-21,2021-07-22
None,Torino,ITA,1,1586.1829834,2021-05-24,2021-08-19
None,Verona,ITA,1,1585.22949219,2021-05-24,2021-08-19
None,Feyenoord,NED,1,1583.31774902,2021-07-22,2021-07-22
None,Lok Moskva,RUS,1,1579.18847656,2021-05-17,2021-07-22
None,LASK,AUT,1,1577.96789551,2021-07-21,2021-07-22
None,Almeria,ESP,2,1577.3404541,2021-06-06,2021-08-16
None,Genk,BEL,1,1573.97412109,2021-05-24,2021-07-22
None,Nice,FRA,1,1570.67248535,2021-05-24,2021-08-03
None,Swansea,ENG,2,1570.54589844,2021-05-30,2021-08-07
None,Sparta Praha,CZE,1,1569.89074707,2021-07-21,2021-07-22
None,Molde,NOR,1,1569.86437988,2021-07-19,2021-07-22
None,Midtjylland,DEN,1,1569.18664551,2021-07-21,2021-07-22
None,Cardiff,ENG,2,1568.33129883,2021-05-27,2021-08-07
None,Reims,FRA,1,1566.67102051,2021-05-24,2021-08-03
None,Lens,FRA,1,1566.37512207,2021-05-24,2021-08-03
None,CFR Cluj,ROM,1,1563.7824707,2021-07-21,2021-07-22
None,Bochum,GER,1,1563.64416504,2021-07-02,2021-08-14
None,Strasbourg,FRA,1,1561.48962402,2021-05-24,2021-08-03
None,Besiktas,TUR,1,1560.56188965,2021-07-22,2021-07-22
None,Nantes,FRA,1,1558.54882812,2021-05-24,2021-08-03
None,Zorya,UKR,1,1557.61791992,2021-05-10,2021-07-22
None,Galatasaray,TUR,1,1557.16992188,2021-07-22,2021-07-22
None,Saint-Etienne,FRA,1,1555.6003418,2021-05-24,2021-08-03
None,Fuerth,GER,1,1555.50683594,2021-07-02,2021-08-14
None,Celtic,SCO,1,1555.43884277,2021-07-21,2021-07-22
None,Duesseldorf,GER,2,1551.24536133,2021-05-24,2021-07-25
None,Malmoe,SWE,1,1548.65087891,2021-07-22,2021-07-22
None,PAOK,GRE,1,1547.859375,2021-07-22,2021-07-22
None,Barnsley,ENG,2,1546.41357422,2021-05-27,2021-08-07
None,Empoli,ITA,1,1543.61633301,2021-07-02,2021-08-19
None,FC Kobenhavn,DEN,1,1543.55310059,2021-07-21,2021-07-22
None,Sturm Graz,AUT,1,1542.59399414,2021-07-21,2021-07-22
None,Spezia,ITA,1,1542.16235352,2021-05-24,2021-08-19
None,Partizan,SRB,1,1542.06188965,2021-07-22,2021-07-22
None,Hamburg,GER,2,1541.0637207,2021-05-24,2021-07-23
None,Metz,FRA,1,1540.72033691,2021-05-24,2021-08-03
None,Spartak Moskva,RUS,1,1540.32348633,2021-05-17,2021-07-22
None,Gijon,ESP,2,1540.2208252,2021-05-31,2021-08-15
None,Holstein,GER,2,1537.8536377,2021-05-24,2021-07-25
None,Bordeaux,FRA,1,1536.04699707,2021-05-24,2021-08-03
None,QPR,ENG,2,1535.19177246,2021-05-27,2021-08-07
None,M Tel Aviv,ISR,1,1535.04321289,2021-07-15,2021-07-22
None,Brondby,DEN,1,1535.04309082,2021-07-21,2021-07-22
None,Gent,BEL,1,1534.61047363,2021-05-23,2021-07-22
None,Rijeka,CRO,1,1532.20471191,2021-07-21,2021-07-22
None,Anderlecht,BEL,1,1531.83959961,2021-05-24,2021-07-22
None,Darmstadt,GER,2,1530.99731445,2021-05-24,2021-07-24
None,Basel,SUI,1,1530.43200684,2021-07-22,2021-07-22
None,Ferencvaros,HUN,1,1529.56787109,2021-07-21,2021-07-22
None,Utrecht,NED,1,1527.98669434,2021-07-22,2021-07-22
None,Fenerbahce,TUR,1,1526.41748047,2021-07-22,2021-07-22
None,Reading,ENG,2,1522.81799316,2021-05-27,2021-08-07
None,CSKA Moskva,RUS,1,1522.79443359,2021-05-17,2021-07-22
None,Lorient,FRA,1,1521.05187988,2021-05-24,2021-08-03
None,Antwerp,BEL,1,1520.73864746,2021-05-24,2021-07-22
None,Sochi,RUS,1,1519.45690918,2021-05-17,2021-07-22
None,Angers,FRA,1,1518.56884766,2021-05-24,2021-08-03
None,Benevento,ITA,2,1517.66296387,2021-07-02,2021-08-19
None,Tenerife,ESP,2,1517.58837891,2021-05-30,2021-08-15
None,Apollon Lemesos,CYP,0,1517.12695312,2021-07-21,2021-07-22
None,Schalke,GER,2,1516.83300781,2021-07-02,2021-07-23
None,Fuenlabrada,ESP,2,1516.8026123,2021-05-31,2021-08-15
None,Trabzonspor,TUR,1,1515.95385742,2021-07-22,2021-07-22
None,Oviedo,ESP,2,1515.60717773,2021-05-30,2021-08-15
None,Vitesse,NED,1,1515.17175293,2021-07-22,2021-07-22
None,Razgrad,BUL,1,1514.5501709,2021-07-22,2021-07-22
None,Brest,FRA,1,1514.15319824,2021-05-24,2021-08-03
None,Preston,ENG,2,1513.60388184,2021-05-27,2021-08-07
None,Blackburn,ENG,2,1511.59265137,2021-05-27,2021-08-07
None,Las Palmas,ESP,2,1511.04870605,2021-05-31,2021-08-15
None,Viktoria Plzen,CZE,1,1509.03674316,2021-07-21,2021-07-22
None,Legia,POL,1,1508.56384277,2021-07-22,2021-07-22
None,Clermont,FRA,1,1507.37561035,2021-07-02,2021-08-03
None,Rubin Kazan,RUS,1,1506.125,2021-05-17,2021-07-22
None,Troyes,FRA,1,1503.44311523,2021-07-02,2021-08-03
None,Millwall,ENG,2,1503.40344238,2021-05-27,2021-08-07
None,Hajduk,CRO,1,1502.71130371,2021-07-21,2021-07-22
None,Paderborn,GER,2,1502.65393066,2021-05-24,2021-07-24
None,Bodoe Glimt,NOR,1,1501.58764648,2021-07-18,2021-07-22
None,Dynamo Moskva,RUS,1,1501.51269531,2021-05-17,2021-07-22
None,FC Krasnodar,RUS,1,1500.72253418,2021-05-17,2021-07-22
None,Malaga,ESP,2,1500.52307129,2021-05-31,2021-08-16
None,Santa Clara,POR,1,1500.47851562,2021-05-20,2021-07-22
None,Alcorcon,ESP,2,1500.00756836,2021-05-31,2021-08-14
None,Stoke,ENG,2,1499.8692627,2021-05-27,2021-08-07
None,Jablonec,CZE,1,1499.36523438,2021-07-21,2021-07-22
None,Nimes,FRA,2,1498.31274414,2021-07-02,2021-07-24
None,Middlesbrough,ENG,2,1496.03320312,2021-05-27,2021-08-08
None,Austria Wien,AUT,1,1495.97033691,2021-07-21,2021-07-22
None,Lecce,ITA,2,1494.79736328,2021-05-21,2021-08-19
None,Sivasspor,TUR,1,1494.4864502,2021-07-22,2021-07-22
None,Zaragoza,ESP,2,1494.32287598,2021-05-31,2021-08-13
None,Venezia,ITA,1,1494.06787109,2021-07-02,2021-08-19
None,Forest,ENG,2,1493.89733887,2021-05-27,2021-08-08
None,AEK,GRE,1,1491.64208984,2021-07-22,2021-07-22
None,Parma,ITA,2,1490.37426758,2021-07-02,2021-08-19
None,Moreirense,POR,1,1490.27307129,2021-05-20,2021-07-22
None,Karlsruhe,GER,2,1489.48168945,2021-05-24,2021-07-24
None,Heidenheim,GER,2,1489.35510254,2021-05-24,2021-07-24
None,Ponferradina,ESP,2,1486.31762695,2021-05-31,2021-08-14
None,Wolfsberg,AUT,1,1485.10131836,2021-07-21,2021-07-22
None,Salernitana,ITA,1,1484.49353027,2021-07-02,2021-08-19
None,Mirandes,ESP,2,1483.64599609,2021-05-31,2021-08-16
None,Luton,ENG,2,1483.40527344,2021-05-27,2021-08-07
None,Guimaraes,POR,1,1481.9909668,2021-05-20,2021-07-22
None,Famalicao,POR,1,1481.91882324,2021-05-20,2021-07-22
None,Crotone,ITA,2,1481.16796875,2021-07-02,2021-08-19
None,Toulouse,FRA,2,1480.83398438,2021-05-22,2021-07-24
None,Cartagena,ESP,2,1480.20825195,2021-05-31,2021-08-16
None,CSKA Sofia,BUL,1,1480.11706543,2021-07-22,2021-07-22
None,Brescia,ITA,2,1479.21643066,2021-05-14,2021-08-19
None,Mechelen,BEL,1,1477.78198242,2021-05-23,2021-07-22
None,Aarhus,DEN,1,1476.70129395,2021-07-21,2021-07-22
None,Maccabi Haifa,ISR,1,1475.51403809,2021-07-15,2021-07-22
None,Pacos Ferreira,POR,1,1472.43408203,2021-05-19,2021-07-22
None,Coventry,ENG,2,1470.67944336,2021-05-27,2021-08-08
None,Lugano,SUI,1,1466.43286133,2021-07-22,2021-07-22
None,Hannover,GER,2,1466.13183594,2021-05-24,2021-07-24
None,Omonia,CYP,0,1465.93884277,2021-07-21,2021-07-22
None,Luzern,SUI,1,1464.92407227,2021-07-22,2021-07-22
None,Nuernberg,GER,2,1464.15612793,2021-05-24,2021-07-25
None,Cittadella,ITA,2,1463.18408203,2021-05-28,2021-08-19
None,Steaua,ROM,1,1461.53466797,2021-07-21,2021-07-22
None,Monza,ITA,2,1461.18188477,2021-05-21,2021-08-19
None,StGallen,SUI,1,1460.08422852,2021-07-22,2021-07-22
None,Lugo,ESP,2,1459.87438965,2021-05-31,2021-08-15
None,Djurgarden,SWE,1,1459.5769043,2021-07-22,2021-07-22
None,Boavista,POR,1,1458.84509277,2021-05-20,2021-07-22
None,Slovacko,CZE,1,1458.61608887,2021-07-21,2021-07-22
None,Burgos,ESP,2,1456.76391602,2021-07-01,2021-08-15
None,Ibiza Eivissa,ESP,2,1456.76391602,2021-07-01,2021-08-13
None,Sociedad B,ESP,2,1456.76391602,2021-07-01,2021-08-14
None,Amorebieta,ESP,2,1456.76391602,2021-07-01,2021-08-14
None,Panathinaikos,GRE,1,1456.18371582,2021-07-22,2021-07-22
None,Rostov,RUS,1,1456.11083984,2021-05-17,2021-07-22
None,HNK Gorica,CRO,1,1453.9387207,2021-07-21,2021-07-22
None,Huddersfield,ENG,2,1453.76342773,2021-05-27,2021-08-07
None,St Pauli,GER,2,1452.22644043,2021-05-24,2021-07-25
None,Rosenborg,NOR,1,1452.21435547,2021-07-19,2021-07-22
None,Standard,BEL,1,1449.87548828,2021-05-23,2021-07-22
None,Groningen,NED,1,1449.82763672,2021-07-22,2021-07-22
None,AEL Limassol,CYP,0,1449.36889648,2021-07-21,2021-07-22
None,Slovan Liberec,CZE,1,1449.08190918,2021-07-21,2021-07-22
None,Desna,UKR,1,1449.06298828,2021-05-10,2021-07-22
None,Gil Vicente,POR,1,1448.70874023,2021-05-20,2021-07-22
None,Belenenses,POR,1,1448.00366211,2021-05-20,2021-07-22
None,Terek Grozny,RUS,1,1446.74633789,2021-05-17,2021-07-22
None,Anorthosis,CYP,0,1446.42211914,2021-07-21,2021-07-22
None,Karabakh Agdam,AZE,0,1444.8092041,2021-07-22,2021-07-22
None,Derby,ENG,2,1444.27807617,2021-05-27,2021-08-07
None,Kolos,UKR,1,1443.73303223,2021-05-10,2021-07-22
None,Craiova,ROM,1,1443.67163086,2021-07-21,2021-07-22
None,Blackpool,ENG,2,1443.22253418,2021-07-01,2021-08-07
None,Peterboro,ENG,2,1443.22253418,2021-07-01,2021-08-07
None,Hull,ENG,2,1443.22253418,2021-07-01,2021-08-07
None,Paris FC,FRA,2,1443.12158203,2021-05-16,2021-07-24
None,Charleroi,BEL,1,1442.00012207,2021-04-18,2021-07-22
None,Cremonese,ITA,2,1439.9777832,2021-05-11,2021-08-19
None,Birmingham,ENG,2,1439.31982422,2021-05-27,2021-08-07
None,Sparta Rotterdam,NED,1,1438.97961426,2021-07-22,2021-07-22
None,Servette,SUI,1,1438.13830566,2021-07-22,2021-07-22
None,Spal,ITA,2,1437.13623047,2021-05-11,2021-08-19
None,Aris,GRE,1,1437.04858398,2021-07-22,2021-07-22
None,Bueyueksehir,TUR,1,1436.49743652,2021-07-22,2021-07-22
None,Aalborg,DEN,1,1436.38354492,2021-07-21,2021-07-22
None,Hartberg,AUT,1,1435.57678223,2021-07-21,2021-07-22
None,Auxerre,FRA,2,1435.04064941,2021-05-16,2021-07-24
None,Frosinone,ITA,2,1433.98864746,2021-05-11,2021-08-19
None,Aue,GER,2,1433.19726562,2021-05-24,2021-07-25
None,Heracles,NED,1,1432.89172363,2021-07-22,2021-07-22
None,Portimonense,POR,1,1432.67370605,2021-05-20,2021-07-22
None,Nordsjaelland,DEN,1,1432.04187012,2021-07-21,2021-07-22
None,Randers,DEN,1,1432.03125,2021-07-21,2021-07-22
None,FC Khimki,RUS,1,1431.40307617,2021-05-17,2021-07-22
None,Zuerich,SUI,1,1431.19787598,2021-07-22,2021-07-22
None,Alanyaspor,TUR,1,1430.83837891,2021-07-22,2021-07-22
None,Sion,SUI,1,1430.43273926,2021-07-22,2021-07-22
None,FK Astana,KAZ,0,1429.41125488,2021-07-22,2021-07-22
None,Reggina,ITA,2,1429.02392578,2021-05-11,2021-08-19
None,Oostende,BEL,1,1425.82092285,2021-05-23,2021-07-22
None,Rakow,POL,1,1423.83325195,2021-07-22,2021-07-22
None,Grenoble,FRA,2,1422.34997559,2021-05-22,2021-07-24
None,Wattens,AUT,1,1421.58239746,2021-07-21,2021-07-22
None,Regensburg,GER,2,1420.68322754,2021-05-24,2021-07-24
None,Dijon,FRA,2,1420.07958984,2021-07-02,2021-07-26
None,Lausanne,SUI,1,1419.5213623,2021-07-22,2021-07-22
None,BATE,BLR,1,1419.19128418,2021-07-17,2021-07-22
None,Norrkoeping,SWE,1,1418.85668945,2021-07-22,2021-07-22
None,Pisa,ITA,2,1418.59277344,2021-05-11,2021-08-19
None,Sverdlovsk,RUS,1,1418.03918457,2021-05-17,2021-07-22
None,Maritimo,POR,1,1417.92321777,2021-05-20,2021-07-22
None,Soligorsk,BLR,1,1417.61816406,2021-07-14,2021-07-22
None,Bristol City,ENG,2,1417.58898926,2021-05-27,2021-08-07
None,Sandhausen,GER,2,1416.14709473,2021-05-24,2021-07-25
None,Guingamp,FRA,2,1416.05273438,2021-05-16,2021-07-24
None,Hatayspor,TUR,1,1415.88525391,2021-07-22,2021-07-22
None,Odense,DEN,1,1413.83789062,2021-07-21,2021-07-22
None,Lok Plovdiv,BUL,1,1411.39282227,2021-07-22,2021-07-22
None,Fatih Karaguemruek,TUR,1,1411.30773926,2021-07-22,2021-07-22
None,Heerenveen,NED,1,1410.72851562,2021-07-22,2021-07-22
None,Banik Ostrava,CZE,1,1409.35290527,2021-07-21,2021-07-22
None,Pordenone,ITA,2,1409.03039551,2021-05-11,2021-08-19
None,Valerenga,NOR,1,1407.89453125,2021-07-19,2021-07-22
None,Gaziantep FK,TUR,1,1407.7064209,2021-07-22,2021-07-22
None,Sepsi,ROM,1,1407.66113281,2021-07-21,2021-07-22
None,Haecken,SWE,1,1407.52758789,2021-07-22,2021-07-22
None,Vorskla,UKR,1,1407.46984863,2021-05-10,2021-07-22
None,Ufa,RUS,1,1407.37036133,2021-05-17,2021-07-22
None,AIK,SWE,1,1407.23376465,2021-07-22,2021-07-22
None,Asteras Tripolis,GRE,1,1406.73291016,2021-07-22,2021-07-22
None,Vicenza,ITA,2,1406.19995117,2021-05-11,2021-08-19
None,Piast Gliwice,POL,1,1405.3157959,2021-07-22,2021-07-22
None,Elfsborg,SWE,1,1404.60900879,2021-07-22,2021-07-22
None,Zulte Waregem,BEL,1,1404.3614502,2021-04-19,2021-07-22
None,Lech,POL,1,1403.56933594,2021-07-22,2021-07-22
None,Bohemians Praha,CZE,1,1402.59521484,2021-07-21,2021-07-22
None,Tondela,POR,1,1402.47973633,2021-05-19,2021-07-22
None,Zwolle,NED,1,1402.27441406,2021-07-22,2021-07-22
None,Ascoli,ITA,2,1401.9654541,2021-05-11,2021-08-19
None,Olexandriya,UKR,1,1401.44836426,2021-05-10,2021-07-22
None,Hammarby,SWE,1,1400.27697754,2021-07-22,2021-07-22
None,Dresden,GER,2,1399.37438965,2021-07-01,2021-07-24
None,Rostock,GER,2,1399.37438965,2021-07-01,2021-07-24
None,Ingolstadt,GER,2,1399.37438965,2021-07-01,2021-07-24
None,St Truiden,BEL,1,1396.95166016,2021-04-19,2021-07-22
None,Willem II,NED,1,1394.57971191,2021-07-22,2021-07-22
None,Eupen,BEL,1,1393.35461426,2021-04-18,2021-07-22
None,Pogon,POL,1,1392.64611816,2021-07-22,2021-07-22
None,Amiens,FRA,2,1392.51330566,2021-05-16,2021-07-24
None,Dnipro,UKR,1,1392.30810547,2021-05-10,2021-07-22
None,Mlada Boleslav,CZE,1,1391.87854004,2021-07-21,2021-07-22
None,Konyaspor,TUR,1,1391.75854492,2021-07-22,2021-07-22
None,Altach,AUT,1,1389.32897949,2021-07-21,2021-07-22
None,Kortrijk,BEL,1,1388.13830566,2021-04-19,2021-07-22
None,Hibernian,SCO,1,1388.00695801,2021-07-21,2021-07-22
None,Kristiansund,NOR,1,1387.74768066,2021-07-19,2021-07-22
None,Twente,NED,1,1387.56933594,2021-07-22,2021-07-22
None,Nancy,FRA,2,1387.07751465,2021-05-16,2021-07-24
None,Sittard,NED,1,1386.29052734,2021-07-22,2021-07-22
None,Klagenfurt,AUT,1,1386.06384277,2021-07-21,2021-07-22
None,Le Havre,FRA,2,1384.875,2021-05-16,2021-07-24
None,Trnava,SLK,0,1384.70654297,2021-07-22,2021-07-22
None,Slovan Bratislava,SLK,0,1384.03649902,2021-07-22,2021-07-22
None,Sochaux,FRA,2,1382.70031738,2021-05-16,2021-07-26
None,Ajaccio,FRA,2,1382.61621094,2021-05-16,2021-07-24
None,Beerschot AC,BEL,1,1382.45703125,2021-04-19,2021-07-22
None,Leuven,BEL,1,1379.58569336,2021-04-19,2021-07-22
None,Dunajska,SLK,0,1378.5592041,2021-07-22,2021-07-22
None,Beer-Sheva,ISR,1,1376.43481445,2021-07-15,2021-07-22
None,Kasimpasa,TUR,1,1373.77075195,2021-07-22,2021-07-22
None,Grasshoppers,SUI,1,1373.45068359,2021-07-22,2021-07-22
None,Ried,AUT,1,1373.34655762,2021-07-21,2021-07-22
None,Goeztepe,TUR,1,1371.78479004,2021-07-22,2021-07-22
None,Zilina,SLK,0,1370.38342285,2021-07-22,2021-07-22
None,Aberdeen,SCO,1,1370.26477051,2021-07-21,2021-07-22
None,Kryliya Sovetov,RUS,1,1369.77258301,2021-07-01,2021-07-22
None,Nizhny Novgorod,RUS,1,1369.77258301,2021-07-01,2021-07-22
None,Videoton,HUN,1,1369.67919922,2021-07-21,2021-07-22
None,Haugesund,NOR,1,1367.88366699,2021-07-22,2021-07-22
None,Viking,NOR,1,1366.89331055,2021-07-18,2021-07-22
None,Perugia,ITA,2,1366.52087402,2021-07-01,2021-08-19
None,Alessandria,ITA,2,1366.52087402,2021-07-01,2021-08-19
None,Como,ITA,2,1366.52087402,2021-07-01,2021-08-19
None,Ternana,ITA,2,1366.52087402,2021-07-01,2021-08-19
None,Tula,RUS,1,1365.42114258,2021-05-17,2021-07-22
None,Vaduz,LIE,0,1363.18737793,2021-07-22,2021-07-22
None,Sigma Olomouc,CZE,1,1362.81945801,2021-07-21,2021-07-22
None,Pardubice,CZE,1,1362.4498291,2021-07-21,2021-07-22
None,Cukaricki,SRB,1,1362.25500488,2021-07-22,2021-07-22
None,Pau,FRA,2,1362.18139648,2021-05-16,2021-07-24
None,Cosenza,ITA,2,1361.22741699,2021-05-11,2021-08-19
None,Malatyaspor,TUR,1,1360.87414551,2021-07-22,2021-07-22
None,Lechia,POL,1,1360.66479492,2021-07-22,2021-07-22
None,Slask,POL,1,1360.12548828,2021-07-22,2021-07-22
None,Arouca,POR,1,1359.26000977,2021-07-01,2021-07-22
None,Estoril,POR,1,1359.26000977,2021-07-01,2021-07-22
None,Vizela,POR,1,1359.26000977,2021-07-01,2021-07-22
None,Slaven Belupo,CRO,1,1358.59008789,2021-07-21,2021-07-22
None,Odd Grenland,NOR,1,1357.67736816,2021-07-22,2021-07-22
None,Antalyaspor,TUR,1,1356.09033203,2021-07-22,2021-07-22
None,Botosani,ROM,1,1355.01379395,2021-07-21,2021-07-22
None,Rodez,FRA,2,1353.85778809,2021-05-16,2021-07-24
None,Lok Zagreb,CRO,1,1353.57348633,2021-07-21,2021-07-22
None,SonderjyskE,DEN,1,1352.00256348,2021-07-21,2021-07-22
None,Ilichivets,UKR,1,1351.60144043,2021-05-10,2021-07-22
None,Valenciennes,FRA,2,1349.76037598,2021-05-16,2021-07-24
None,Rukh Lviv,UKR,1,1347.97106934,2021-05-10,2021-07-22
None,Cercle Brugge,BEL,1,1346.79345703,2021-04-19,2021-07-22
None,Kairat,KAZ,0,1346.5723877,2021-07-22,2021-07-22
None,Lubin,POL,1,1346.32653809,2021-07-22,2021-07-22
None,Rizespor,TUR,1,1345.6217041,2021-07-22,2021-07-22
None,Mura,SVN,1,1342.83349609,2021-07-22,2021-07-22
