Rank,Club,Country,Level,Elo,From,To
31,RB Leipzig,GER,1,1724.26062012,2017-07-22,2017-07-22
32,Espanyol,ESP,1,1724.12402344,2017-07-22,2017-07-22
33,Schalke,GER,1,1723.77478027,2017-07-22,2017-07-22
34,Lyon,FRA,1,1722.48840332,2017-07-22,2017-07-22
35,Nice,FRA,1,1720.97595215,2017-07-22,2017-07-22
36,CSKA Moskva,RUS,1,1719.52087402,2017-07-22,2017-07-22
37,Anderlecht,BEL,1,1719.46484375,2017-07-14,2017-07-22
38,PSV,NED,1,1717.2487793,2017-07-21,2017-07-22
39,Leicester,ENG,1,1716.6595459,2017-07-21,2017-07-22
40,Dynamo Kyiv,UKR,1,1714.71154785,2017-07-19,2017-07-22
41,Alaves,ESP,1,1713.97900391,2017-07-21,2017-07-27
42,Eibar,ESP,1,1712.87915039,2017-07-21,2017-07-27
43,Koeln,GER,1,1711.84387207,2017-07-21,2017-07-27
44,Atalanta,ITA,1,1709.99353027,2017-07-21,2017-07-22
45,Valencia,ESP,1,1708.53552246,2017-07-21,2017-07-22
46,Besiktas,TUR,1,1706.44506836,2017-07-21,2017-07-22
47,Salzburg,AUT,1,1705.10961914,2017-07-21,2017-07-22
48,Celta,ESP,1,1702.31201172,2017-07-21,2017-07-27
49,Werder,GER,1,1701.7220459,2017-07-21,2017-07-27
50,Lazio,ITA,1,1700.40405273,2017-07-21,2017-07-27
51,Marseille,FRA,1,1693.34179688,2017-06-04,2017-07-26
52,Southampton,ENG,1,1691.73095703,2017-06-04,2017-07-27
53,Inter,ITA,1,1691.06640625,2017-06-04,2017-07-27
54,Wolfsburg,GER,1,1680.90270996,2017-07-16,2017-07-27
55,Milan,ITA,1,1677.93432617,2017-07-16,2017-07-22
56,Rostov,RUS,1,1677.39135742,2017-07-16,2017-07-22
57,Sporting,POR,1,1675.92504883,2017-07-14,2017-07-22
58,FC Krasnodar,RUS,1,1674.68054199,2017-07-17,2017-07-22
59,Fiorentina,ITA,1,1673.40283203,2017-07-17,2017-07-23
60,West Ham,ENG,1,1672.21984863,2017-07-17,2017-07-23
61,Spartak Moskva,RUS,1,1667.52087402,2017-07-19,2017-07-23
62,Basel,SUI,1,1664.21789551,2017-07-21,2017-07-22
63,Bordeaux,FRA,1,1663.53991699,2017-07-16,2017-07-22
64,Stoke,ENG,1,1662.27844238,2017-07-16,2017-07-25
65,FC Kobenhavn,DEN,1,1656.87805176,2017-07-21,2017-07-22
66,Levante,ESP,1,1655.90466309,2017-07-21,2017-07-22
67,Freiburg,GER,1,1654.7635498,2017-07-13,2017-07-22
68,Genk,BEL,1,1654.35339355,2017-07-13,2017-07-22
69,Bournemouth,ENG,1,1653.42211914,2017-07-07,2017-07-22
70,Hertha,GER,1,1652.92651367,2017-07-07,2017-07-22
71,Depor,ESP,1,1651.77575684,2017-06-30,2017-07-26
72,Getafe,ESP,1,1651.71130371,2017-07-02,2017-07-26
73,Augsburg,GER,1,1651.58850098,2017-06-30,2017-07-26
74,Swansea,ENG,1,1649.03479004,2017-06-25,2017-07-27
75,Brugge,BEL,1,1648.34240723,2017-07-14,2017-07-26
76,Mainz,GER,1,1645.55383301,2017-07-14,2017-07-26
77,West Brom,ENG,1,1644.79602051,2017-07-14,2017-07-26
78,Betis,ESP,1,1644.45129395,2017-07-14,2017-07-26
79,Crystal Palace,ENG,1,1642.52697754,2017-07-21,2017-07-26
80,Torino,ITA,1,1639.50769043,2017-07-21,2017-07-26
81,Hamburg,GER,1,1639.05334473,2017-07-21,2017-07-26
82,Feyenoord,NED,1,1638.57080078,2017-07-21,2017-07-26
83,Las Palmas,ESP,1,1635.09777832,2017-07-21,2017-07-26
84,Fenerbahce,TUR,1,1634.85888672,2017-07-21,2017-07-26
85,Frankfurt,GER,1,1634.42578125,2017-07-14,2017-07-27
86,Lok Moskva,RUS,1,1629.08996582,2017-07-22,2017-07-25
87,Leganes,ESP,1,1628.97119141,2017-07-22,2017-07-25
88,Burnley,ENG,1,1628.65307617,2017-07-22,2017-07-25
89,Gijon,ESP,2,1626.86755371,2017-07-22,2017-07-25
90,Sassuolo,ITA,1,1624.89758301,2017-07-22,2017-07-25
91,Saint-Etienne,FRA,1,1624.58129883,2017-07-22,2017-07-25
92,Dinamo Zagreb,CRO,1,1623.55578613,2017-07-22,2017-07-25
93,Bueyueksehir,TUR,1,1622.87280273,2017-07-22,2017-07-25
94,Newcastle,ENG,1,1622.84375,2017-07-22,2017-07-25
95,Olympiakos,GRE,1,1622.71105957,2017-07-22,2017-07-25
96,Gent,BEL,1,1622.50317383,2017-07-22,2017-07-26
97,Lille,FRA,1,1619.18652344,2017-07-22,2017-07-25
98,Stuttgart,GER,1,1614.3482666,2017-07-22,2017-07-23
99,Girona,ESP,1,1613.97387695,2017-07-22,2017-07-23
100,Terek Grozny,RUS,1,1605.6751709,2017-07-17,2017-07-23
None,Watford,ENG,1,1603.3326416,2017-07-17,2017-07-27
None,Rijeka,CRO,1,1602.86425781,2017-07-21,2017-07-22
None,Ingolstadt,GER,2,1602.39465332,2017-07-02,2017-07-27
None,Viktoria Plzen,CZE,1,1601.72070312,2017-07-21,2017-07-25
None,Rennes,FRA,1,1600.85412598,2017-05-21,2017-07-26
None,Hannover,GER,1,1597.29980469,2017-07-02,2017-07-27
None,Celtic,SCO,1,1596.6463623,2017-07-21,2017-07-26
None,Nantes,FRA,1,1593.95031738,2017-05-21,2017-07-26
None,Sparta Praha,CZE,1,1593.078125,2017-07-21,2017-07-25
None,Tenerife,ESP,2,1592.80200195,2017-06-25,2017-07-27
None,Beer-Sheva,ISR,1,1592.30065918,2017-07-21,2017-07-26
None,Sampdoria,ITA,1,1589.53942871,2017-06-04,2017-07-27
None,Rayo Vallecano,ESP,2,1586.33776855,2017-06-10,2017-07-27
None,Young Boys,SUI,1,1585.78417969,2017-07-21,2017-07-22
None,Brighton,ENG,1,1583.46447754,2017-07-02,2017-07-27
None,Angers,FRA,1,1580.6640625,2017-05-21,2017-07-26
None,Slavia Praha,CZE,1,1580.16821289,2017-07-21,2017-07-25
None,Toulouse,FRA,1,1574.25219727,2017-05-21,2017-07-26
None,Guingamp,FRA,1,1573.84033203,2017-05-21,2017-07-26
None,Cadiz,ESP,2,1573.17407227,2017-06-19,2017-07-27
None,Hull,ENG,2,1569.63500977,2017-07-02,2017-07-27
None,Huesca,ESP,2,1567.94750977,2017-06-18,2017-07-27
None,Udinese,ITA,1,1567.12121582,2017-06-04,2017-07-27
None,Valladolid,ESP,2,1566.82458496,2017-06-11,2017-07-27
None,Tarragona,ESP,2,1562.96948242,2017-06-11,2017-07-27
None,Middlesbrough,ENG,2,1561.90795898,2017-07-02,2017-07-27
None,Cagliari,ITA,1,1561.68188477,2017-06-04,2017-07-27
None,APOEL,CYP,0,1561.47595215,2017-07-21,2017-07-26
None,Austria Wien,AUT,1,1560.38293457,2017-07-21,2017-07-23
None,Sunderland,ENG,2,1559.14294434,2017-07-02,2017-07-27
None,Montpellier,FRA,1,1558.01965332,2017-05-21,2017-07-26
None,Steaua,ROM,1,1556.37060547,2017-07-22,2017-07-25
None,Granada,ESP,2,1554.4329834,2017-07-02,2017-07-27
None,Chievo,ITA,1,1553.36352539,2017-06-04,2017-07-27
None,Osasuna,ESP,2,1549.22094727,2017-07-02,2017-07-27
None,Bologna,ITA,1,1548.76452637,2017-06-04,2017-07-27
None,Darmstadt,GER,2,1548.5501709,2017-07-02,2017-07-27
None,Rubin Kazan,RUS,1,1546.41650391,2017-07-17,2017-07-22
None,Utrecht,NED,1,1545.16235352,2017-07-21,2017-07-26
None,Oviedo,ESP,2,1544.35998535,2017-06-11,2017-07-27
None,Panathinaikos,GRE,1,1544.09692383,2017-07-21,2017-07-25
None,Oostende,BEL,1,1543.60742188,2017-05-22,2017-07-26
None,Fulham,ENG,2,1542.89331055,2017-05-25,2017-07-27
None,Charleroi,BEL,1,1542.36169434,2017-05-22,2017-07-26
None,Zorya,UKR,1,1541.80297852,2017-07-17,2017-07-23
None,Lorient,FRA,2,1540.10192871,2017-07-02,2017-07-26
None,Braga,POR,1,1538.32299805,2017-05-22,2017-07-27
None,Braunschweig,GER,2,1538.29443359,2017-05-30,2017-07-27
None,Genoa,ITA,1,1538.28173828,2017-06-04,2017-07-27
None,Galatasaray,TUR,1,1538.26879883,2017-07-21,2017-07-26
None,Cordoba,ESP,2,1538.20739746,2017-06-11,2017-07-27
None,Dijon,FRA,1,1535.79248047,2017-05-21,2017-07-26
None,Guimaraes,POR,1,1535.79138184,2017-05-21,2017-07-27
None,Zaragoza,ESP,2,1535.77453613,2017-06-11,2017-07-27
None,PAOK,GRE,1,1534.60693359,2017-07-21,2017-07-25
None,Ufa,RUS,1,1534.39733887,2017-07-16,2017-07-23
None,Union Berlin,GER,2,1534.28308105,2017-05-22,2017-07-27
None,Norwich,ENG,2,1534.23693848,2017-05-25,2017-07-27
None,Legia,POL,1,1532.5970459,2017-07-21,2017-07-22
None,Razgrad,BUL,1,1531.5177002,2017-07-21,2017-07-22
None,Sheffield Weds,ENG,2,1531.10119629,2017-05-25,2017-07-27
None,Almeria,ESP,2,1530.2791748,2017-06-11,2017-07-27
None,Metz,FRA,1,1530.10375977,2017-05-21,2017-07-26
None,M Tel Aviv,ISR,1,1529.20727539,2017-07-21,2017-07-26
None,Crotone,ITA,1,1526.59375,2017-06-04,2017-07-27
None,Nancy,FRA,2,1526.50280762,2017-07-02,2017-07-26
None,Reus Deportiu,ESP,2,1524.42163086,2017-06-11,2017-07-27
None,Alcorcon,ESP,2,1524.29272461,2017-06-11,2017-07-27
None,Reading,ENG,2,1523.79919434,2017-05-30,2017-07-27
None,Caen,FRA,1,1521.77368164,2017-05-21,2017-07-26
None,Rapid Wien,AUT,1,1521.2265625,2017-07-21,2017-07-22
None,Hajduk,CRO,1,1520.32714844,2017-07-21,2017-07-23
None,Verona,ITA,1,1518.54052734,2017-07-02,2017-07-27
None,Antalyaspor,TUR,1,1518.47241211,2017-07-21,2017-07-26
None,Standard,BEL,1,1517.61560059,2017-05-20,2017-07-26
None,Lugo,ESP,2,1517.49536133,2017-06-11,2017-07-27
None,Alkmaar,NED,1,1517.34887695,2017-07-21,2017-07-26
None,Numancia,ESP,2,1516.42822266,2017-06-12,2017-07-27
None,St Pauli,GER,2,1515.40820312,2017-05-22,2017-07-27
None,Lens,FRA,2,1513.34008789,2017-05-20,2017-07-26
None,Empoli,ITA,2,1512.06213379,2017-07-02,2017-07-27
None,Dinamo Bucuresti,ROM,1,1510.87194824,2017-07-21,2017-07-23
None,Leeds,ENG,2,1510.21008301,2017-05-25,2017-07-27
None,Sturm Graz,AUT,1,1509.54858398,2017-07-21,2017-07-23
None,Viitorul,ROM,1,1507.4362793,2017-07-21,2017-07-22
None,Spal,ITA,1,1507.22180176,2017-07-02,2017-07-27
None,Zulte Waregem,BEL,1,1506.50537109,2017-05-22,2017-07-26
None,Sevilla B,ESP,2,1504.69848633,2017-06-10,2017-07-27
None,AEK,GRE,1,1504.09179688,2017-07-21,2017-07-25
None,Nimes,FRA,2,1503.94018555,2017-05-20,2017-07-26
None,Rosenborg,NOR,1,1501.50170898,2017-07-21,2017-07-26
None,Partizan,SRB,1,1500.6036377,2017-07-21,2017-07-22
None,Troyes,FRA,1,1500.58288574,2017-07-02,2017-07-26
None,Derby,ENG,2,1499.6217041,2017-05-25,2017-07-27
None,Brondby,DEN,1,1499.29602051,2017-07-21,2017-07-23
None,Akhisar,TUR,1,1498.79858398,2017-07-21,2017-07-26
None,Midtjylland,DEN,1,1498.3404541,2017-07-21,2017-07-23
None,Amkar Perm,RUS,1,1498.08190918,2017-07-22,2017-07-25
None,Brentford,ENG,2,1496.5255127,2017-05-25,2017-07-27
None,Crvena Zvezda,SRB,1,1494.05444336,2017-07-21,2017-07-23
None,Dynamo Moskva,RUS,1,1493.66918945,2017-07-19,2017-07-23
None,Rio Ave,POR,1,1491.34570312,2017-05-21,2017-07-27
None,Astra,ROM,1,1491.14331055,2017-07-21,2017-07-24
None,Karabakh Agdam,AZE,0,1489.78967285,2017-07-21,2017-07-25
None,Malmoe,SWE,1,1488.56152344,2017-07-21,2017-07-22
None,Sverdlovsk,RUS,1,1487.09887695,2017-07-16,2017-07-23
None,Vitesse,NED,1,1485.43029785,2017-07-21,2017-07-26
None,Mlada Boleslav,CZE,1,1485.29553223,2017-07-21,2017-07-25
None,Khabarovsk,RUS,1,1485.20690918,2017-07-17,2017-07-24
None,Cardiff,ENG,2,1485.19030762,2017-05-25,2017-07-27
None,Lech,POL,1,1485.16796875,2017-07-21,2017-07-23
None,Mechelen,BEL,1,1483.25537109,2017-05-20,2017-07-26
None,Palermo,ITA,2,1482.55993652,2017-07-02,2017-07-27
None,AIK,SWE,1,1482.31494141,2017-07-21,2017-07-27
None,Nuernberg,GER,2,1482.21899414,2017-05-22,2017-07-27
None,Trabzonspor,TUR,1,1482.01025391,2017-07-21,2017-07-26
None,Carpi,ITA,2,1481.91125488,2017-06-09,2017-07-27
None,Le Havre,FRA,2,1481.76245117,2017-05-20,2017-07-26
None,Tosno,RUS,1,1481.43823242,2017-07-16,2017-07-22
None,Frosinone,ITA,2,1480.11950684,2017-06-04,2017-07-27
None,Brest,FRA,2,1478.65551758,2017-05-20,2017-07-26
None,Strasbourg,FRA,1,1478.34790039,2017-07-02,2017-07-26
None,Maritimo,POR,1,1477.81726074,2017-05-21,2017-07-27
None,Bochum,GER,2,1477.77563477,2017-05-22,2017-07-27
None,Lokeren,BEL,1,1477.46813965,2017-05-21,2017-07-26
None,Benevento,ITA,1,1477.26049805,2017-07-02,2017-07-27
None,Huddersfield,ENG,1,1475.46398926,2017-07-02,2017-07-27
None,Genclerbirligi,TUR,1,1475.26025391,2017-07-21,2017-07-26
None,Lautern,GER,2,1473.10839844,2017-05-22,2017-07-27
None,Aston Villa,ENG,2,1473.02685547,2017-05-25,2017-07-27
None,Slovan Liberec,CZE,1,1472.9876709,2017-07-21,2017-07-25
None,Anzhi,RUS,1,1472.6583252,2017-07-22,2017-07-25
None,Dresden,GER,2,1470.9921875,2017-05-22,2017-07-27
None,Heidenheim,GER,2,1470.87548828,2017-05-22,2017-07-27
None,Vorskla,UKR,1,1470.01806641,2017-07-19,2017-07-23
None,Albacete,ESP,2,1469.94104004,2017-07-01,2017-07-27
None,Barcelona B,ESP,2,1469.94104004,2017-07-01,2017-07-27
None,Leonesa,ESP,2,1469.94104004,2017-07-01,2017-07-27
None,Lorca FC,ESP,2,1469.94104004,2017-07-01,2017-07-27
None,Amiens,FRA,1,1469.56726074,2017-07-02,2017-07-26
None,Bielefeld,GER,2,1469.2409668,2017-05-22,2017-07-27
None,Sion,SUI,1,1466.95251465,2017-07-21,2017-07-23
None,Lyngby,DEN,1,1466.20788574,2017-07-21,2017-07-23
None,Tula,RUS,1,1465.39770508,2017-07-19,2017-07-24
None,Kasimpasa,TUR,1,1464.39147949,2017-07-21,2017-07-26
None,St Truiden,BEL,1,1464.10827637,2017-05-28,2017-07-26
None,Konyaspor,TUR,1,1462.5378418,2017-07-21,2017-07-26
None,Estoril,POR,1,1461.54064941,2017-05-22,2017-07-27
None,CFR Cluj,ROM,1,1460.96362305,2017-07-21,2017-07-22
None,Reims,FRA,2,1460.69360352,2017-05-20,2017-07-26
None,Preston,ENG,2,1459.52478027,2017-05-25,2017-07-27
None,Thun,SUI,1,1459.16809082,2017-07-21,2017-07-23
None,Fuerth,GER,2,1458.34692383,2017-05-22,2017-07-27
None,Altach,AUT,1,1456.99584961,2017-07-21,2017-07-23
None,Perugia,ITA,2,1455.59631348,2017-06-04,2017-07-27
None,Lechia,POL,1,1452.35546875,2017-07-21,2017-07-22
None,Wolves,ENG,2,1452.31445312,2017-05-25,2017-07-27
None,Olimpik Donetsk,UKR,1,1452.21081543,2017-07-17,2017-07-23
None,Nordsjaelland,DEN,1,1451.78527832,2017-07-21,2017-07-23
None,Jablonec,CZE,1,1451.37573242,2017-07-21,2017-07-25
None,Sandhausen,GER,2,1451.31469727,2017-05-22,2017-07-27
None,Dniprodzerzhynsk,UKR,1,1450.95153809,2017-07-17,2017-07-22
None,BATE,BLR,1,1449.05090332,2017-07-21,2017-07-25
None,Boavista,POR,1,1447.36242676,2017-05-21,2017-07-27
None,Cesena,ITA,2,1447.16699219,2017-06-04,2017-07-27
None,Admira,AUT,1,1446.64074707,2017-07-21,2017-07-22
None,Ankaraspor,TUR,1,1446.01513672,2017-07-21,2017-07-26
None,Apollon Lemesos,CYP,0,1445.15319824,2017-07-21,2017-07-26
None,Lugano,SUI,1,1444.0949707,2017-07-21,2017-07-23
None,Pacos Ferreira,POR,1,1442.65844727,2017-05-21,2017-07-27
None,Groningen,NED,1,1442.60791016,2017-07-21,2017-07-26
None,Spezia,ITA,2,1441.65612793,2017-06-04,2017-07-27
None,Luzern,SUI,1,1441.61901855,2017-07-21,2017-07-23
None,Heracles,NED,1,1441.34655762,2017-07-21,2017-07-26
None,Ipswich,ENG,2,1440.37194824,2017-05-25,2017-07-27
None,Gazelec,FRA,2,1439.66162109,2017-05-20,2017-07-26
None,SonderjyskE,DEN,1,1437.72290039,2017-07-21,2017-07-23
None,Duesseldorf,GER,2,1437.60900879,2017-05-22,2017-07-27
None,Pescara,ITA,2,1436.59692383,2017-07-02,2017-07-27
None,Twente,NED,1,1435.55029297,2017-07-21,2017-07-26
None,Olexandriya,UKR,1,1435.47277832,2017-07-17,2017-07-22
None,Teplice,CZE,1,1435.1673584,2017-07-21,2017-07-25
None,Feirense,POR,1,1434.28393555,2017-05-21,2017-07-27
None,Larnaca,CYP,0,1433.94299316,2017-07-21,2017-07-26
None,Wolfsberg,AUT,1,1433.36486816,2017-07-21,2017-07-22
None,Elfsborg,SWE,1,1431.9230957,2017-07-21,2017-07-24
None,Bristol City,ENG,2,1429.859375,2017-05-25,2017-07-27
None,AEL Limassol,CYP,0,1428.70080566,2017-07-21,2017-07-26
None,QPR,ENG,2,1428.4387207,2017-05-25,2017-07-27
None,Aue,GER,2,1427.47741699,2017-05-22,2017-07-27
None,Craiova,ROM,1,1425.890625,2017-07-21,2017-07-22
None,FK Astana,KAZ,0,1425.83911133,2017-07-21,2017-07-26
None,Forest,ENG,2,1425.62866211,2017-05-25,2017-07-27
None,Mattersburg,AUT,1,1425.6237793,2017-07-21,2017-07-22
None,Clermont,FRA,2,1423.44836426,2017-05-20,2017-07-26
None,Novara,ITA,2,1421.92297363,2017-06-04,2017-07-27
None,Panionios,GRE,1,1419.9666748,2017-07-21,2017-07-25
None,Dukla,CZE,1,1419.87121582,2017-07-21,2017-07-25
None,Gabala,AZE,0,1419.79101562,2017-07-21,2017-07-25
None,Norrkoeping,SWE,1,1419.6184082,2017-07-21,2017-07-27
None,Tours,FRA,2,1419.45629883,2017-05-20,2017-07-26
None,Cittadella,ITA,2,1418.88867188,2017-06-04,2017-07-27
None,Barnsley,ENG,2,1418.31237793,2017-05-25,2017-07-27
None,Zuerich,SUI,1,1418.23071289,2017-07-21,2017-07-23
None,Beitar,ISR,1,1417.73120117,2017-07-21,2017-07-26
None,Kayseri,TUR,1,1417.63903809,2017-07-21,2017-07-26
None,Randers,DEN,1,1417.07983398,2017-07-21,2017-07-22
None,Kortrijk,BEL,1,1416.75268555,2017-05-21,2017-07-26
None,Jagiellonia,POL,1,1415.49536133,2017-07-21,2017-07-23
None,Auxerre,FRA,2,1412.2355957,2017-05-20,2017-07-26
None,Grasshoppers,SUI,1,1412.13427734,2017-07-21,2017-07-23
None,Moreirense,POR,1,1411.63830566,2017-05-22,2017-07-27
None,Beveren,BEL,1,1411.45751953,2017-05-20,2017-07-26
None,Iasi,ROM,1,1411.05932617,2017-07-21,2017-07-23
None,Belenenses,POR,1,1410.66650391,2017-05-21,2017-07-27
None,Karabuekspor,TUR,1,1409.34277344,2017-07-21,2017-07-26
None,Alanyaspor,TUR,1,1408.91296387,2017-07-21,2017-07-26
None,Chernomorets,UKR,1,1407.03942871,2017-07-19,2017-07-22
None,Karpaty,UKR,1,1406.76000977,2017-07-17,2017-07-23
None,Salernitana,ITA,2,1406.28674316,2017-06-04,2017-07-27
None,Valenciennes,FRA,2,1406.14733887,2017-05-20,2017-07-26
None,Goeteborg,SWE,1,1405.44689941,2017-07-21,2017-07-23
None,Birmingham,ENG,2,1403.52441406,2017-05-25,2017-07-27
None,Duisburg,GER,2,1403.20202637,2017-07-01,2017-07-27
None,Holstein,GER,2,1403.20202637,2017-07-01,2017-07-27
None,Regensburg,GER,2,1403.20202637,2017-07-01,2017-07-27
None,Entella,ITA,2,1403.00415039,2017-06-04,2017-07-27
None,Molde,NOR,1,1402.67980957,2017-07-21,2017-07-26
None,Osijek,CRO,1,1400.73425293,2017-07-21,2017-07-23
None,Sochaux,FRA,2,1400.23046875,2017-05-20,2017-07-26
None,Niort,FRA,2,1400.21228027,2017-05-20,2017-07-26
None,Xanthi,GRE,1,1400.0904541,2017-07-21,2017-07-25
None,Burton,ENG,2,1399.11938477,2017-05-25,2017-07-27
None,Gaz Metan,ROM,1,1398.02392578,2017-07-21,2017-07-23
None,Heerenveen,NED,1,1397.96325684,2017-07-21,2017-07-26
None,Aarhus,DEN,1,1397.2545166,2017-07-22,2017-07-25
None,Bari,ITA,2,1396.96691895,2017-06-04,2017-07-27
None,Den Haag,NED,1,1396.60375977,2017-07-21,2017-07-26
None,Ajaccio,FRA,2,1396.28076172,2017-05-20,2017-07-26
None,St Poelten,AUT,1,1395.55737305,2017-07-21,2017-07-23
None,StGallen,SUI,1,1394.67272949,2017-07-21,2017-07-22
None,Ternana,ITA,2,1394.125,2017-06-04,2017-07-27
None,Aberdeen,SCO,1,1393.0255127,2017-07-21,2017-07-26
None,Chaves,POR,1,1392.05432129,2017-05-22,2017-07-27
None,Bursaspor,TUR,1,1390.70715332,2017-07-21,2017-07-26
None,Tondela,POR,1,1389.43701172,2017-05-22,2017-07-27
None,Eupen,BEL,1,1389.13806152,2017-05-21,2017-07-26
None,Setubal,POR,1,1388.60583496,2017-05-21,2017-07-27
None,Pro Vercelli,ITA,2,1388.02758789,2017-06-04,2017-07-27
None,Brescia,ITA,2,1387.30834961,2017-06-04,2017-07-27
None,Odense,DEN,1,1386.37194824,2017-07-21,2017-07-24
None,Zwolle,NED,1,1384.29577637,2017-07-21,2017-07-26
None,LASK,AUT,1,1382.88061523,2017-07-21,2017-07-22
None,Ascoli,ITA,2,1382.13317871,2017-06-04,2017-07-27
None,M Petach Tikva,ISR,1,1380.88330078,2017-07-21,2017-07-26
None,Maribor,SVN,1,1380.76513672,2017-07-21,2017-07-22
None,Djurgarden,SWE,1,1379.79345703,2017-07-21,2017-07-23
None,Ostersund,SWE,1,1379.48962402,2017-07-21,2017-07-23
None,Lubin,POL,1,1378.81311035,2017-07-21,2017-07-24
None,Zirka,UKR,1,1377.28735352,2017-07-17,2017-07-23
None,Sivasspor,TUR,1,1377.11413574,2017-07-21,2017-07-26
None,Goeztepe,TUR,1,1377.11413574,2017-07-21,2017-07-26
None,Malatyaspor,TUR,1,1377.11413574,2017-07-21,2017-07-26
None,Wisla,POL,1,1376.55664062,2017-07-22,2017-07-26
None,Atromitos,GRE,1,1376.4810791,2017-07-21,2017-07-25
None,Avellino,ITA,2,1375.9498291,2017-06-04,2017-07-27
None,Lausanne,SUI,1,1375.39709473,2017-07-21,2017-07-22
None,Dinamo Minsk,BLR,1,1374.97351074,2017-07-21,2017-07-25
None,Platanias,GRE,1,1374.90478516,2017-07-21,2017-07-25
None,Brno,CZE,1,1374.77526855,2017-07-21,2017-07-25
None,Orleans,FRA,2,1374.7479248,2017-05-20,2017-07-26
None,Antwerp,BEL,1,1374.60083008,2017-07-01,2017-07-26
None,Botosani,ROM,1,1373.07409668,2017-07-21,2017-07-23
None,Excelsior,NED,1,1369.41369629,2017-07-21,2017-07-26
None,Bourg-Peronnas,FRA,2,1369.0513916,2017-05-20,2017-07-26
None,Ruzomberok,SLK,0,1368.55664062,2017-07-21,2017-07-27
None,Soligorsk,BLR,1,1368.36096191,2017-07-21,2017-07-25
None,Videoton,HUN,1,1367.37451172,2017-07-21,2017-07-23
None,Haecken,SWE,1,1367.11901855,2017-07-21,2017-07-22
None,Slovacko,CZE,1,1367.06433105,2017-07-21,2017-07-25
None,Giannina,GRE,1,1366.61450195,2017-07-21,2017-07-25
None,Willem II,NED,1,1366.25793457,2017-07-21,2017-07-26
None,Paris FC,FRA,2,1364.56176758,2017-07-01,2017-07-26
None,Chateauroux,FRA,2,1364.56176758,2017-07-01,2017-07-26
None,US Quevilly,FRA,2,1364.56176758,2017-07-01,2017-07-26
None,Lok Zagreb,CRO,1,1362.92932129,2017-07-21,2017-07-22
None,Voluntari,ROM,1,1361.92590332,2017-07-21,2017-07-24
None,Aalborg,DEN,1,1360.2064209,2017-07-21,2017-07-23
None,Odd Grenland,NOR,1,1359.85229492,2017-07-21,2017-07-26
None,Mouscron,BEL,1,1357.93432617,2017-05-21,2017-07-26
None,Cremonese,ITA,2,1356.83764648,2017-07-01,2017-07-27
None,Foggia,ITA,2,1356.83764648,2017-07-01,2017-07-27
None,Parma,ITA,2,1356.83764648,2017-07-01,2017-07-27
None,Venezia,ITA,2,1356.83764648,2017-07-01,2017-07-27
None,Piast Gliwice,POL,1,1356.23657227,2017-07-21,2017-07-22
None,Roda,NED,1,1353.42626953,2017-07-21,2017-07-26
None,Bolton,ENG,2,1351.93554688,2017-07-01,2017-07-27
None,Millwall,ENG,2,1351.93554688,2017-07-01,2017-07-27
None,Sheffield United,ENG,2,1351.93554688,2017-07-01,2017-07-27
None,Aves,POR,1,1349.96875,2017-07-01,2017-07-27
None,Portimonense,POR,1,1349.96875,2017-07-01,2017-07-27
