Rank,Club,Country,Level,Elo,From,To
52,Leeds,ENG,1,1703.43566895,2022-05-29,2022-08-02
53,Everton,ENG,1,1699.1159668,2022-05-29,2022-08-02
54,Valencia,ESP,1,1698.61218262,2022-05-29,2022-08-02
55,Lille,FRA,1,1697.47998047,2022-05-29,2022-08-02
56,Burnley,ENG,2,1683.92712402,2022-07-02,2022-07-29
57,Wolfsburg,GER,1,1682.16271973,2022-05-23,2022-07-30
58,Mainz,GER,1,1680.58703613,2022-05-23,2022-07-30
59,Koeln,GER,1,1679.80957031,2022-07-16,2022-07-30
60,Zenit,RUS,1,1674.77368164,2022-07-16,2022-07-22
61,Getafe,ESP,1,1672.75061035,2022-05-29,2022-07-29
62,Southampton,ENG,1,1671.81921387,2022-05-29,2022-07-29
63,Osasuna,ESP,1,1669.61791992,2022-05-29,2022-07-24
64,Crvena Zvezda,SRB,1,1669.24584961,2022-07-22,2022-07-24
65,Strasbourg,FRA,1,1668.5690918,2022-07-22,2022-08-02
66,Shakhtar,UKR,1,1667.20629883,2022-07-22,2022-07-27
67,Lens,FRA,1,1666.46960449,2022-07-22,2022-07-27
68,Nice,FRA,1,1664.9074707,2022-05-23,2022-08-02
69,Hoffenheim,GER,1,1664.55871582,2022-05-23,2022-08-02
70,Levante,ESP,2,1659.12231445,2022-07-02,2022-08-06
71,Sassuolo,ITA,1,1655.19445801,2022-05-26,2022-08-09
72,Fiorentina,ITA,1,1654.70166016,2022-05-26,2022-08-09
73,Cadiz,ESP,1,1650.76013184,2022-05-29,2022-07-28
74,Braga,POR,1,1648.52392578,2022-07-22,2022-07-24
75,Espanyol,ESP,1,1647.77050781,2022-07-22,2022-07-24
76,Valladolid,ESP,1,1646.58581543,2022-07-22,2022-07-24
77,Brugge,BEL,1,1645.74072266,2022-07-22,2022-07-24
78,Granada,ESP,2,1644.23583984,2022-07-02,2022-07-31
79,Olympiakos,GRE,1,1639.56994629,2022-07-22,2022-07-23
80,Alkmaar,NED,1,1638.20507812,2022-07-22,2022-07-23
81,Celtic,SCO,1,1636.86181641,2022-07-22,2022-07-23
82,Dinamo Zagreb,CRO,1,1636.32983398,2022-07-22,2022-07-23
83,Fulham,ENG,1,1636.16467285,2022-07-02,2022-07-28
84,Verona,ITA,1,1635.58398438,2022-07-21,2022-07-28
85,Dynamo Kyiv,UKR,1,1634.11962891,2022-07-22,2022-07-24
86,Slavia Praha,CZE,1,1633.44018555,2022-07-22,2022-07-24
87,Udinese,ITA,1,1632.65234375,2022-07-22,2022-07-24
88,Nantes,FRA,1,1631.24987793,2022-05-27,2022-07-24
89,Elche,ESP,1,1631.16711426,2022-05-29,2022-07-24
90,Bournemouth,ENG,1,1630.49658203,2022-07-02,2022-07-24
91,Almeria,ESP,1,1630.37548828,2022-07-02,2022-07-24
92,Young Boys,SUI,1,1628.3013916,2022-07-22,2022-07-24
93,Torino,ITA,1,1624.65136719,2022-07-22,2022-07-27
94,Stuttgart,GER,1,1621.21813965,2022-07-17,2022-07-27
95,Rayo Vallecano,ESP,1,1617.08569336,2022-07-17,2022-07-27
96,Augsburg,GER,1,1616.67419434,2022-07-17,2022-07-27
97,Eibar,ESP,2,1615.69152832,2022-06-06,2022-07-27
98,Mallorca,ESP,1,1615.2244873,2022-05-29,2022-07-27
99,Bochum,GER,1,1613.71252441,2022-05-29,2022-07-27
100,Forest,ENG,1,1612.28491211,2022-07-02,2022-07-27
None,Girona,ESP,1,1609.96350098,2022-07-02,2022-07-27
None,Bodoe Glimt,NOR,1,1602.51098633,2022-07-22,2022-07-23
None,Reims,FRA,1,1601.59069824,2022-05-22,2022-08-02
None,Bologna,ITA,1,1600.09790039,2022-05-26,2022-08-14
None,Hertha,GER,1,1599.08117676,2022-05-24,2022-08-06
None,Werder,GER,1,1597.36206055,2022-07-02,2022-08-06
None,Sheffield United,ENG,2,1594.70800781,2022-05-29,2022-08-01
None,FC Kobenhavn,DEN,1,1590.64355469,2022-07-22,2022-07-24
None,Viktoria Plzen,CZE,1,1589.85046387,2022-07-22,2022-07-26
None,Alaves,ESP,2,1589.65979004,2022-07-02,2022-08-13
None,Twente,NED,1,1589.49511719,2022-07-22,2022-07-28
None,Midtjylland,DEN,1,1584.58312988,2022-07-22,2022-07-22
None,Oviedo,ESP,2,1583.96557617,2022-05-30,2022-08-15
None,Watford,ENG,2,1583.58728027,2022-07-02,2022-08-01
None,Sampdoria,ITA,1,1580.97912598,2022-05-26,2022-08-13
None,Hamburg,GER,2,1579.96777344,2022-07-18,2022-07-24
None,Molde,NOR,1,1579.8392334,2022-07-22,2022-07-24
None,Schalke,GER,1,1579.1776123,2022-07-02,2022-08-07
None,Partizan,SRB,1,1579.07409668,2022-07-22,2022-07-23
None,Norwich,ENG,2,1575.80456543,2022-07-02,2022-07-30
None,Fenerbahce,TUR,1,1575.62658691,2022-07-22,2022-07-27
None,Trabzonspor,TUR,1,1568.07275391,2022-07-22,2022-07-27
None,Brest,FRA,1,1566.6472168,2022-05-22,2022-08-02
None,Bielefeld,GER,2,1566.5177002,2022-07-17,2022-07-24
None,Huddersfield,ENG,2,1563.78845215,2022-05-30,2022-07-29
None,Gent,BEL,1,1563.76672363,2022-07-22,2022-07-22
None,Anderlecht,BEL,1,1562.23657227,2022-07-22,2022-07-24
None,Montpellier,FRA,1,1561.04614258,2022-05-22,2022-08-02
None,Las Palmas,ESP,2,1560.85522461,2022-06-05,2022-08-13
None,Toulouse,FRA,1,1560.80371094,2022-07-02,2022-08-02
None,Sochi,RUS,1,1558.61657715,2022-07-18,2022-07-23
None,Tenerife,ESP,2,1556.95410156,2022-06-20,2022-08-13
None,Sturm Graz,AUT,1,1555.02209473,2022-07-22,2022-07-23
None,Basel,SUI,1,1551.47619629,2022-07-22,2022-07-24
None,Leganes,ESP,2,1551.4362793,2022-05-30,2022-08-13
None,Troyes,FRA,1,1547.58691406,2022-05-22,2022-08-02
None,Empoli,ITA,1,1547.44885254,2022-05-26,2022-08-14
None,Huesca,ESP,2,1547.00939941,2022-05-30,2022-08-12
None,Angers,FRA,1,1545.48205566,2022-05-22,2022-08-02
None,St Gillis,BEL,1,1545.44226074,2022-07-22,2022-07-23
None,Rapid Wien,AUT,1,1542.01916504,2022-07-22,2022-07-24
None,Sparta Praha,CZE,1,1540.20593262,2022-07-22,2022-07-26
None,Genoa,ITA,2,1536.41149902,2022-07-02,2022-08-14
None,Vitesse,NED,1,1536.2043457,2022-07-22,2022-07-28
None,Zuerich,SUI,1,1535.24133301,2022-07-22,2022-07-23
None,Millwall,ENG,2,1532.96875,2022-05-29,2022-07-30
None,Darmstadt,GER,2,1532.17993164,2022-07-17,2022-07-22
None,Utrecht,NED,1,1530.93530273,2022-07-22,2022-07-28
None,Luton,ENG,2,1530.63684082,2022-05-29,2022-07-30
None,Hajduk,CRO,1,1530.62329102,2022-07-22,2022-07-26
None,Razgrad,BUL,1,1530.15527344,2022-07-22,2022-07-22
None,Lecce,ITA,1,1527.10534668,2022-07-02,2022-08-13
None,Guimaraes,POR,1,1526.58911133,2022-07-22,2022-07-28
None,West Brom,ENG,2,1525.91625977,2022-05-29,2022-07-30
None,Cartagena,ESP,2,1525.27478027,2022-05-30,2022-08-15
None,Spezia,ITA,1,1525.20690918,2022-05-26,2022-08-14
None,M Tel Aviv,ISR,1,1525.05932617,2022-07-22,2022-07-27
None,Lorient,FRA,1,1524.90930176,2022-05-22,2022-08-02
None,Cagliari,ITA,2,1524.69702148,2022-07-02,2022-08-13
None,Paderborn,GER,2,1524.3848877,2022-07-18,2022-07-22
None,Osijek,CRO,1,1523.45007324,2022-07-22,2022-07-24
None,Monza,ITA,1,1523.15185547,2022-07-02,2022-08-13
None,Dynamo Moskva,RUS,1,1521.78942871,2022-07-18,2022-07-24
None,Auxerre,FRA,1,1521.33129883,2022-07-02,2022-08-02
None,Zorya,UKR,1,1520.08496094,2022-07-22,2022-07-27
None,Middlesbrough,ENG,2,1519.88793945,2022-05-29,2022-07-30
None,Duesseldorf,GER,2,1517.74816895,2022-07-17,2022-07-22
None,CSKA Moskva,RUS,1,1517.23901367,2022-07-17,2022-07-23
None,Genk,BEL,1,1516.60437012,2022-07-22,2022-07-24
None,FC Krasnodar,RUS,1,1515.69885254,2022-07-18,2022-07-23
None,Spartak Moskva,RUS,1,1515.59875488,2022-07-17,2022-07-23
None,Metz,FRA,2,1514.85131836,2022-07-02,2022-07-30
None,Austria Wien,AUT,1,1514.43762207,2022-07-22,2022-07-22
None,Saint-Etienne,FRA,2,1513.18835449,2022-07-02,2022-07-30
None,Clermont,FRA,1,1512.80456543,2022-05-22,2022-08-02
None,Zaragoza,ESP,2,1512.03710938,2022-05-29,2022-08-13
None,Maccabi Haifa,ISR,1,1511.95471191,2022-07-22,2022-07-27
None,CFR Cluj,ROM,1,1511.78820801,2022-07-22,2022-07-24
None,Malmoe,SWE,1,1510.75036621,2022-07-22,2022-07-23
None,St Pauli,GER,2,1509.96826172,2022-07-17,2022-07-23
None,Blackburn,ENG,2,1509.0859375,2022-05-29,2022-07-30
None,Preston,ENG,2,1508.75671387,2022-05-29,2022-07-30
None,Fuerth,GER,2,1508.31738281,2022-07-17,2022-07-23
None,Ponferradina,ESP,2,1507.76306152,2022-05-29,2022-08-15
None,Gil Vicente,POR,1,1506.9864502,2022-07-22,2022-07-28
None,Bordeaux,FRA,2,1506.24926758,2022-07-02,2022-07-30
None,Bueyueksehir,TUR,1,1505.5222168,2022-07-22,2022-07-27
None,PAOK,GRE,1,1505.42431641,2022-07-22,2022-07-27
None,Swansea,ENG,2,1504.01147461,2022-05-29,2022-07-30
None,Karabakh Agdam,AZE,0,1502.20996094,2022-07-22,2022-07-27
None,Lok Moskva,RUS,1,1501.52697754,2022-07-18,2022-07-24
None,Burgos,ESP,2,1500.48693848,2022-05-30,2022-08-14
None,Wolfsberg,AUT,1,1499.37133789,2022-07-22,2022-07-23
None,Rakow,POL,1,1499.22949219,2022-07-22,2022-07-28
None,Ajaccio,FRA,1,1498.50195312,2022-07-02,2022-08-02
None,Antwerp,BEL,1,1497.97180176,2022-07-22,2022-07-24
None,Mirandes,ESP,2,1497.45703125,2022-05-29,2022-08-13
None,Stoke,ENG,2,1496.37573242,2022-05-29,2022-07-30
None,Santa Clara,POR,1,1495.87634277,2022-07-22,2022-07-28
None,Sheriff Tiraspol,MOL,0,1495.82739258,2022-07-22,2022-07-26
None,Slovacko,CZE,1,1494.82678223,2022-07-22,2022-07-26
None,Famalicao,POR,1,1494.36901855,2022-07-22,2022-07-28
None,Benevento,ITA,2,1494.2286377,2022-05-26,2022-08-14
None,Besiktas,TUR,1,1493.2199707,2022-07-22,2022-07-27
None,LASK,AUT,1,1492.82409668,2022-07-22,2022-07-23
None,Heidenheim,GER,2,1490.27062988,2022-07-18,2022-07-23
None,StGallen,SUI,1,1489.95251465,2022-07-22,2022-07-23
None,Salernitana,ITA,1,1489.91760254,2022-05-26,2022-08-14
None,Gijon,ESP,2,1489.06884766,2022-05-30,2022-08-13
None,Coventry,ENG,2,1488.24487305,2022-05-29,2022-07-31
None,Galatasaray,TUR,1,1487.76550293,2022-07-22,2022-07-27
None,QPR,ENG,2,1486.80651855,2022-05-29,2022-07-30
None,Paris FC,FRA,2,1486.18762207,2022-05-18,2022-08-01
None,Brescia,ITA,2,1484.79992676,2022-05-26,2022-08-14
None,Holstein,GER,2,1484.01318359,2022-07-17,2022-07-23
None,Djurgarden,SWE,1,1483.57702637,2022-07-22,2022-07-24
None,Brondby,DEN,1,1483.10546875,2022-07-22,2022-07-24
None,Sochaux,FRA,2,1482.34106445,2022-05-21,2022-08-01
None,Panathinaikos,GRE,1,1481.4675293,2022-07-22,2022-07-27
None,Rosenborg,NOR,1,1480.54504395,2022-07-22,2022-07-23
None,Ibiza Eivissa,ESP,2,1480.51245117,2022-05-30,2022-08-14
None,Sparta Rotterdam,NED,1,1479.72192383,2022-07-22,2022-07-28
None,Konyaspor,TUR,1,1479.1027832,2022-07-22,2022-07-27
None,Cremonese,ITA,1,1478.94091797,2022-07-02,2022-08-14
None,Steaua,ROM,1,1478.31481934,2022-07-22,2022-07-24
None,Viking,NOR,1,1476.43688965,2022-07-22,2022-07-24
None,Heerenveen,NED,1,1476.00476074,2022-07-22,2022-07-28
None,Rijeka,CRO,1,1475.80456543,2022-07-22,2022-07-26
None,Lugo,ESP,2,1474.68188477,2022-05-29,2022-08-15
None,Apollon Lemesos,CYP,0,1473.28198242,2022-07-22,2022-07-26
None,Ferencvaros,HUN,1,1472.7232666,2022-07-22,2022-07-27
None,Venezia,ITA,2,1469.88354492,2022-07-02,2022-08-14
None,Hammarby,SWE,1,1467.10498047,2022-07-22,2022-07-25
None,Cardiff,ENG,2,1466.59814453,2022-05-29,2022-07-30
None,Alanyaspor,TUR,1,1465.16711426,2022-07-22,2022-07-27
None,Boavista,POR,1,1464.83850098,2022-07-22,2022-07-28
None,Lech,POL,1,1464.82751465,2022-07-22,2022-07-28
None,Rostov,RUS,1,1464.15332031,2022-07-18,2022-07-24
None,AIK,SWE,1,1463.08459473,2022-07-22,2022-07-24
None,Lillestrom,NOR,1,1462.68212891,2022-07-22,2022-07-27
None,Nuernberg,GER,2,1462.19116211,2022-07-17,2022-07-23
None,Antalyaspor,TUR,1,1461.68640137,2022-07-22,2022-07-27
None,Luzern,SUI,1,1459.89172363,2022-07-22,2022-07-23
None,Charleroi,BEL,1,1458.75732422,2022-07-22,2022-07-23
None,Sandhausen,GER,2,1458.31921387,2022-07-17,2022-07-22
None,Aris,GRE,1,1458.24829102,2022-07-22,2022-07-27
None,Guingamp,FRA,2,1457.59069824,2022-05-15,2022-07-30
None,Pogon,POL,1,1457.56030273,2022-07-22,2022-07-24
None,Groningen,NED,1,1456.54675293,2022-07-22,2022-07-28
None,Pacos Ferreira,POR,1,1455.62878418,2022-07-22,2022-07-28
None,Sivasspor,TUR,1,1455.51867676,2022-07-22,2022-07-27
None,Blackpool,ENG,2,1455.09924316,2022-05-29,2022-07-30
None,Malaga,ESP,2,1453.47216797,2022-05-29,2022-08-14
None,Ascoli,ITA,2,1453.13977051,2022-05-26,2022-08-14
None,Kasimpasa,TUR,1,1452.24804688,2022-07-22,2022-07-27
None,Terek Grozny,RUS,1,1452.16772461,2022-07-17,2022-07-24
None,AEK,GRE,1,1451.89416504,2022-07-22,2022-07-27
None,Maritimo,POR,1,1451.39086914,2022-07-22,2022-07-28
None,Pisa,ITA,2,1451.1262207,2022-05-30,2022-08-13
None,Beer-Sheva,ISR,1,1447.63354492,2022-07-22,2022-07-27
None,St Truiden,BEL,1,1447.31530762,2022-07-22,2022-07-23
None,Lugano,SUI,1,1446.83618164,2022-07-22,2022-07-24
None,Parma,ITA,2,1446.11645508,2022-05-26,2022-08-12
None,Hull,ENG,2,1444.78552246,2022-05-29,2022-07-30
None,Bristol City,ENG,2,1442.79589844,2022-05-29,2022-07-30
None,Craiova,ROM,1,1442.62329102,2022-07-22,2022-07-24
None,Villarreal B,ESP,2,1441.26367188,2022-07-01,2022-08-14
None,Santander,ESP,2,1441.26367188,2022-07-01,2022-08-14
None,Andorra CF,ESP,2,1441.26367188,2022-07-01,2022-08-15
None,Albacete,ESP,2,1441.26367188,2022-07-01,2022-08-15
None,Kryliya Sovetov,RUS,1,1441.19921875,2022-07-17,2022-07-22
None,Frosinone,ITA,2,1441.06079102,2022-05-26,2022-08-14
None,Dnipro,UKR,1,1440.14660645,2022-07-22,2022-07-27
None,Waalwijk,NED,1,1439.59326172,2022-07-22,2022-07-28
None,Karlsruhe,GER,2,1439.47424316,2022-07-18,2022-07-24
None,Hannover,GER,2,1437.40942383,2022-07-16,2022-07-23
None,Portimonense,POR,1,1437.26147461,2022-07-22,2022-07-28
None,Mechelen,BEL,1,1434.70947266,2022-07-22,2022-07-24
None,Silkeborg,DEN,1,1434.49084473,2022-07-22,2022-07-22
None,Sittard,NED,1,1432.04614258,2022-07-22,2022-07-28
None,Wattens,AUT,1,1431.24719238,2022-07-22,2022-07-24
None,Cittadella,ITA,2,1430.30651855,2022-05-26,2022-08-13
None,Perugia,ITA,2,1430.08068848,2022-05-26,2022-08-13
None,Fatih Karaguemruek,TUR,1,1428.45849609,2022-07-22,2022-07-27
None,Regensburg,GER,2,1427.45556641,2022-07-17,2022-07-24
None,Haecken,SWE,1,1422.25769043,2022-07-22,2022-07-24
None,Randers,DEN,1,1422.07910156,2022-07-22,2022-07-24
None,Omonia,CYP,0,1420.50952148,2022-07-22,2022-07-26
None,Sion,SUI,1,1420.24853516,2022-07-22,2022-07-24
None,Banik Ostrava,CZE,1,1419.66870117,2022-07-22,2022-07-26
None,FC Khimki,RUS,1,1419.48083496,2022-07-16,2022-07-24
None,Reading,ENG,2,1418.86621094,2022-05-29,2022-07-30
None,Cercle Brugge,BEL,1,1418.63037109,2022-07-22,2022-07-24
None,Wigan,ENG,2,1418.51367188,2022-07-01,2022-07-30
None,Rotherham,ENG,2,1418.51367188,2022-07-01,2022-07-30
None,Sunderland,ENG,2,1418.51367188,2022-07-01,2022-07-31
None,Rostock,GER,2,1417.92443848,2022-07-18,2022-07-24
None,Klagenfurt,AUT,1,1417.47473145,2022-07-22,2022-07-23
None,Servette,SUI,1,1417.13598633,2022-07-22,2022-07-24
None,Elfsborg,SWE,1,1416.0345459,2022-07-22,2022-07-24
None,Aalborg,DEN,1,1415.61804199,2022-07-22,2022-07-24
None,Estoril,POR,1,1415.58642578,2022-07-22,2022-07-28
None,Caen,FRA,2,1413.3927002,2022-05-15,2022-07-30
None,Grasshoppers,SUI,1,1412.3380127,2022-07-22,2022-07-24
None,Nimes,FRA,2,1411.46447754,2022-05-15,2022-07-30
None,Sverdlovsk,RUS,1,1411.38171387,2022-07-17,2022-07-23
None,Dijon,FRA,2,1409.44213867,2022-05-15,2022-07-30
None,Aris Limassol,CYP,0,1408.88549805,2022-07-22,2022-07-26
None,Vorskla,UKR,1,1406.60095215,2022-07-22,2022-07-27
None,Larnaca,CYP,0,1406.50378418,2022-07-22,2022-07-26
None,Spal,ITA,2,1406.04077148,2022-05-26,2022-08-14
None,Birmingham,ENG,2,1405.73510742,2022-05-29,2022-07-30
None,Amiens,FRA,2,1405.44897461,2022-05-15,2022-07-30
None,Hatayspor,TUR,1,1404.9855957,2022-07-22,2022-07-27
None,Nijmegen,NED,1,1404.80944824,2022-07-22,2022-07-28
None,APOEL,CYP,0,1403.98364258,2022-07-22,2022-07-26
None,Hartberg,AUT,1,1403.95715332,2022-07-22,2022-07-24
None,CSKA Sofia,BUL,1,1403.7857666,2022-07-22,2022-07-25
None,Cambuur,NED,1,1403.6763916,2022-07-22,2022-07-28
None,Piast Gliwice,POL,1,1403.60009766,2022-07-22,2022-07-28
None,Rio Ave,POR,1,1403.17773438,2022-07-22,2022-07-28
None,Casa Pia,POR,1,1403.17773438,2022-07-22,2022-07-28
None,Chaves,POR,1,1403.17773438,2022-07-22,2022-07-28
None,Legia,POL,1,1403.07055664,2022-07-22,2022-07-23
None,Valerenga,NOR,1,1403.04882812,2022-07-22,2022-07-24
None,Nordsjaelland,DEN,1,1402.38220215,2022-07-22,2022-07-24
None,Ternana,ITA,2,1402.04626465,2022-05-26,2022-08-14
None,Adana Demirspor,TUR,1,1400.10266113,2022-07-22,2022-07-27
None,Slovan Bratislava,SLK,0,1398.86682129,2022-07-22,2022-07-27
None,Go Ahead Eagles,NED,1,1395.46264648,2022-07-22,2022-07-28
None,Vizela,POR,1,1394.38049316,2022-07-22,2022-07-28
None,Viborg,DEN,1,1393.39685059,2022-07-22,2022-07-24
None,Grenoble,FRA,2,1392.30004883,2022-05-15,2022-07-30
None,Bastia,FRA,2,1389.0690918,2022-05-15,2022-07-30
None,Le Havre,FRA,2,1388.14611816,2022-05-15,2022-07-30
None,Gaziantep FK,TUR,1,1387.94689941,2022-07-22,2022-07-27
None,Lechia,POL,1,1387.82019043,2022-07-22,2022-07-28
None,Kolos,UKR,1,1387.3470459,2022-07-22,2022-07-27
None,Ried,AUT,1,1387.16662598,2022-07-22,2022-07-24
None,Leuven,BEL,1,1385.62109375,2022-07-22,2022-07-23
None,Olexandriya,UKR,1,1384.18786621,2022-07-22,2022-07-27
None,Lautern,GER,2,1383.72521973,2022-07-16,2022-07-23
None,Stromsgodset,NOR,1,1382.74926758,2022-07-22,2022-07-24
None,Sepsi,ROM,1,1382.43237305,2022-07-22,2022-07-24
None,Mlada Boleslav,CZE,1,1382.11022949,2022-07-22,2022-07-26
None,Trnava,SLK,0,1381.66162109,2022-07-22,2022-07-27
None,Arouca,POR,1,1381.41369629,2022-07-22,2022-07-28
None,Sarpsborg,NOR,1,1381.10754395,2022-07-22,2022-07-24
None,Emmen,NED,1,1380.68322754,2022-07-22,2022-07-28
None,Excelsior,NED,1,1380.68322754,2022-07-22,2022-07-28
None,Volendam,NED,1,1380.68322754,2022-07-22,2022-07-28
None,Netanya,ISR,1,1379.35620117,2022-07-22,2022-07-27
None,Nizhny Novgorod,RUS,1,1377.94934082,2022-07-18,2022-07-24
None,FK Astana,KAZ,0,1377.86962891,2022-07-22,2022-07-26
None,Como,ITA,2,1376.93798828,2022-05-26,2022-08-13
None,Dunajska,SLK,0,1376.03222656,2022-07-22,2022-07-27
None,Lok Zagreb,CRO,1,1374.66101074,2022-07-22,2022-07-24
None,Standard,BEL,1,1374.00244141,2022-07-22,2022-07-22
None,Pau,FRA,2,1373.92614746,2022-05-15,2022-07-30
None,Sigma Olomouc,CZE,1,1373.72265625,2022-07-22,2022-07-26
None,Mjaellby,SWE,1,1372.82653809,2022-07-22,2022-07-23
None,Altach,AUT,1,1370.99902344,2022-07-22,2022-07-24
None,Kayseri,TUR,1,1370.88354492,2022-07-22,2022-07-27
None,Valenciennes,FRA,2,1369.74816895,2022-05-15,2022-07-30
None,Magdeburg,GER,2,1369.34594727,2022-07-17,2022-07-24
None,Braunschweig,GER,2,1368.92626953,2022-07-18,2022-07-23
None,Oostende,BEL,1,1367.90258789,2022-07-22,2022-07-24
None,HNK Gorica,CRO,1,1367.69787598,2022-07-22,2022-07-23
None,Goeteborg,SWE,1,1367.49914551,2022-07-22,2022-07-25
None,Odense,DEN,1,1367.25061035,2022-07-22,2022-07-24
None,Ruzomberok,SLK,0,1365.08251953,2022-07-22,2022-07-27
None,Reggina,ITA,2,1363.44848633,2022-05-26,2022-08-14
None,Norrkoeping,SWE,1,1362.39440918,2022-07-22,2022-07-25
None,Kortrijk,BEL,1,1362.3671875,2022-07-22,2022-07-23
None,Levski,BUL,1,1361.82385254,2022-07-22,2022-07-26
None,Rodez,FRA,2,1361.41271973,2022-05-15,2022-07-30
None,Cracovia,POL,1,1359.97924805,2022-07-22,2022-07-23
None,Giresunspor,TUR,1,1359.92443848,2022-07-22,2022-07-27
None,Winterthur,SUI,1,1359.74621582,2022-07-22,2022-07-23
None,Jablonec,CZE,1,1359.04187012,2022-07-22,2022-07-26
None,Hearts,SCO,1,1358.84655762,2022-07-22,2022-07-28
None,Slovan Liberec,CZE,1,1358.04663086,2022-07-22,2022-07-26
None,Lustenau,AUT,1,1357.40563965,2022-07-22,2022-07-24
None,Kalmar,SWE,1,1356.8704834,2022-07-22,2022-07-24
None,Aarhus,DEN,1,1355.69604492,2022-07-22,2022-07-24
None,Niort,FRA,2,1350.74389648,2022-05-15,2022-07-30
None,Haugesund,NOR,1,1346.60864258,2022-07-22,2022-07-24
None,Videoton,HUN,1,1346.52978516,2022-07-22,2022-07-27
None,Maribor,SVN,1,1346.1574707,2022-07-22,2022-07-23
None,Bari,ITA,2,1345.75231934,2022-07-01,2022-08-12
None,Palermo,ITA,2,1345.75231934,2022-07-01,2022-08-13
None,Suedtirol,ITA,2,1345.75231934,2022-07-01,2022-08-14
None,Modena,ITA,2,1345.75231934,2022-07-01,2022-08-14
None,Odd Grenland,NOR,1,1343.37036133,2022-07-22,2022-07-24
None,Kisvarda,HUN,1,1343.07116699,2022-07-22,2022-07-27
None,Kiryat Shmona,ISR,1,1342.69836426,2022-07-22,2022-07-27
None,Vaduz,LIE,0,1342.65368652,2022-07-22,2022-07-27
None,Zulte Waregem,BEL,1,1339.31713867,2022-07-22,2022-07-23
None,Sandefjord,NOR,1,1338.9206543,2022-07-22,2022-07-24
